Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Mehmeti,Bristol City,Wycombe Wanderers,"LAMF, AMF, LW",22,1500000,2026-06-30,27,2313,9,6.43,4,3.01,28.79,37.84,England,"England, Albania",right,180,63,no,6.34,6.89,54.8,3.31,11.76,0.08,0.11,0.04,2.49,3.62,1.67,2,0.08,0,0,5.84,0.35,9,0.35,0.25,0,0,62,2.41,40.32,14.516,0.16,2.1,31.48,1.48,31.58,0.58,33.33,0.39,7.32,55.32,15.45,38.29,4.28,2.57,1.05,11.09,1.28,0.97,16.54,69.18,4.9,57.14,3.77,88.66,4.32,65.77,13,78.74,1.44,37.84,19.09,32.18,0.12,0.74,0,0,0.31,50,0.58,1.87,54.17,2.18,44.64,0.43,9.09,1.01,0.74,2.37,72.13,0,,0,,0,0,0,0,,,0.08,,,0,0,0,0.31,0,0
J. Koroma,Huddersfield Town,Portsmouth,"LW, CF",24,1500000,2023-06-30,16,857,2,1.47,1,0.75,20.37,47.42,England,"England, Sierra Leone",right,178,66,no,4.94,4.62,59.09,2.84,44.44,0.11,0.18,0,2.1,3.64,1.26,0,0,0,0,4.1,0.21,2,0.21,0.15,0,0,25,2.63,24,8,0.11,2.21,28.57,1.79,23.53,0.42,50,0.53,5.25,50,10.4,44.44,2.73,3.47,1.58,19.11,1.37,1.68,26.25,76.4,5.57,54.72,7.88,96,8.4,76.25,22.79,82.49,1.47,50,21,21.92,0.08,0.63,0,0,0.53,40,0.21,1.89,61.11,2.94,50,0.74,57.14,1.26,0.63,4.62,63.64,0,,0,,0,0,0,0,,,0.11,,,0.11,0.11,0,0.11,0,0
N. Mendez-Laing,Derby County,Derby County,"RAMF, RW, RWB",31,1200000,2024-06-30,44,3545,7,5.04,8,8.73,22.95,45.58,England,England,right,180,77,no,6.5,4.04,64.78,3.99,39.49,0.61,0.96,0.1,3.28,5.15,0.74,4,0.1,0,0,7.21,0.18,7,0.18,0.13,0,0,63,1.6,31.75,11.111,0.2,5.31,38.28,0.33,69.23,4.93,35.57,0.91,7.84,56.96,12.11,45.28,3.05,3.76,1.47,19.32,2.39,0.71,30.36,68.65,7.26,58.74,7.16,90.07,9.6,67.72,23.79,76.95,1.55,40.98,18.21,27.97,0.22,1.68,0.08,0.05,0.41,50,1.07,2.64,54.81,4.39,49.71,0.43,29.41,1.09,1.95,5.64,76.13,0,,0,,0,0,0,0,,,0.15,,,0,0,0,0.66,0,0
M. Whittaker,Swansea City,Plymouth Argyle,"RWF, AMF, RW",22,1000000,2025-06-30,25,1865,9,6.42,7,2.5,20.17,37.32,England,England,left,183,69,no,3.33,3.57,51.35,1.83,15.79,0.24,0.38,0.05,1.25,1.99,0.58,1,0.05,0,0,4.97,0.43,9,0.43,0.31,0,0,76,3.67,36.84,11.842,0.34,1.79,21.62,0.63,30.77,1.16,16.67,0.34,6.32,48.09,12.21,37.15,2.22,2.65,1.25,17.28,1.59,1.06,23.69,75.15,5.89,56.56,6.32,93.89,7.38,77.78,20.75,81.63,1.25,38.46,17.12,19.29,0.12,1.35,0.05,0,0.77,25,0.77,2.85,55.93,2.75,45.61,0.97,15,1.06,0.43,3.14,81.54,0,,0,,0,0,0,0,,,0.05,,,0.82,0.14,33.33,1.88,1,0
L. Barry,Salford City,Milton Keynes Dons,"RAMF, LW, LWF",19,1000000,2024-06-30,22,1198,1,2.03,2,1.15,24.42,40.92,England,"England, Republic of Ireland",right,174,65,no,6.39,7.06,62.77,1.28,5.88,0.08,0.1,0.08,1.88,2.61,0.53,0,0,0,0,4.21,0.08,1,0.08,0.15,0,0,18,1.35,33.33,5.556,0.15,1.65,13.64,0.6,25,1.05,7.14,0.15,6.54,49.43,13.97,33.87,2.78,2.7,1.28,14.57,0.98,1.13,22.16,80,4.36,63.79,8.79,93.16,4.73,73.02,19.68,87.79,0.83,27.27,15.53,13.67,0.09,0.75,0,0,0.68,44.44,0.3,1.88,64,1.65,40.91,0.9,25,0.9,0.3,2.1,71.43,0,,0,,0,0,0,0,,,0.3,,,0,0,0,0.15,0,0
C. Campbell,Wycombe Wanderers,Wycombe Wanderers,"LAMF, LW, RAMF",20,1000000,2026-06-30,17,983,3,2.65,0,0.65,20.69,44.25,England,"England, Wales",right,180,72,yes,5.13,4.39,60.42,2.47,44.44,0.18,0.29,0,2.29,3.59,0.73,0,0,0,0,4.21,0.27,3,0.27,0.24,2,0.18,15,1.37,40,20,0,2.56,32.14,2.11,30.43,0.37,50,0.18,4.85,58.49,11.35,42.74,4.03,3.57,1.1,12.45,0.64,1.28,18.59,72.91,3.11,55.88,6.59,91.67,5.31,74.14,15.56,80,0.64,57.14,17.87,16.2,0.06,0.64,0,0.09,0,0,0.55,0.73,62.5,1.28,64.29,0.09,0,0.46,0.73,2.75,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Murphy,Oxford United,Oxford United,"RAMF, RW, LAMF",28,900000,2024-06-30,23,1071,0,1.27,3,2.36,20.67,39.43,England,England,right,173,67,no,5.38,4.87,48.28,2.44,20.69,0.08,0.13,0,2.94,4.47,0.76,3,0.25,0,0,5.46,0,0,0,0.11,0,0,19,1.6,15.79,0,0.25,4.71,28.57,1.6,31.58,2.94,25.71,1.01,7.31,50.57,10.76,43.75,2.77,2.44,1.01,12.69,0.92,1.18,19.83,56.36,7.14,41.18,3.03,94.44,6.72,58.75,12.35,72.11,3.03,33.33,20.91,28.96,0.2,1.09,0,0,0.92,18.18,0.76,3.45,46.34,3.78,35.56,1.85,31.82,0.92,1.43,4.45,60.38,0,,0,,0,0,0,0,,,0.08,,,0.08,0,0,0.17,1,0
T. Barkhuizen,Derby County,Derby County,"LAMF, LWB, LW",29,800000,2024-06-30,41,2438,4,5.04,5,4.23,17.17,44.52,England,"England, South Africa",right,179,72,no,5.24,3.99,54.63,4.06,40.91,0.37,0.6,0.07,2.69,4.36,0.52,2,0.07,0,0,4.8,0.15,4,0.15,0.19,0,0,30,1.11,53.33,13.333,0.18,3.99,37.96,3.1,38.1,0.85,34.78,0.59,4.13,63.39,6.46,49.71,3.21,1.7,0.78,17.39,2.07,0.59,25.55,69.22,6.05,53.05,6.2,93.45,7.2,63.59,19.57,79.06,2.14,34.48,18.71,26.87,0.16,1.14,0.07,0,0.3,25,0.85,2.58,55.71,3.4,51.09,0.26,28.57,0.92,1.44,4.13,71.43,0,,0,,0,0,0,0,,,0.15,,,0.07,0,0,1.22,0,0
L. Jephcott,Swindon Town,Plymouth Argyle,RW,23,700000,2023-06-30,2,43,0,0.16,0,0,,,England,"England, Wales",right,178,75,yes,,,,,,,0,,,3.75,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
N. Broadhead,Ipswich Town,Ipswich Town,"LAMF, AMF",25,700000,2026-06-30,19,1406,8,7.53,5,2.55,19.4,37.95,Wales,Wales,right,178,73,no,4.93,5.18,51.85,1.98,12.9,0.13,0.21,0,2.11,3.52,1.02,2,0.13,0,0,4.54,0.51,6,0.38,0.48,1,0.06,45,2.88,46.67,17.778,0.32,0.83,46.15,0.7,36.36,0.13,100,0.19,5.76,41.11,10.05,36.94,4.1,2.11,1.41,19.91,0.77,0.9,24.96,78.72,5.57,62.07,8.07,91.27,5.44,82.35,23.04,81.11,1.09,52.94,15.14,24.01,0.16,1.28,0.26,0,0.83,53.85,0.7,2.69,71.43,1.66,57.69,0.96,46.67,1.34,0.26,3.33,65.38,0,,0,,0,0,0,0,,,0.13,,,0.19,0.13,50,0.26,3,66.667
