Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Gordon,Newcastle United,Preston North End,"LAMF, LW",21,40000000,2025-06-30,11,548,0,0.35,0,1.04,22.99,43.57,England,England,right,183,74,no,4.11,4.76,58.62,2.14,15.38,0.16,0.25,0,1.15,1.74,1.31,1,0.16,0,0,5.75,0,0,0,0.06,0,0,9,1.48,33.33,0,0,2.3,35.71,1.81,36.36,0.49,33.33,0,7.39,57.78,13.3,48.15,2.3,2.46,0.99,13.8,0.82,2.79,20.53,76.8,3.45,61.9,7.55,91.3,7.06,76.74,17.74,83.33,0.82,20,19.24,13.62,0.17,1.48,0,0.16,0.66,25,0.16,2.3,71.43,1.48,44.44,0.49,0,0.66,0.66,2.96,66.67,0,,0,,0,0,0,0,,,0,,,2.14,0.49,33.33,2.14,0,0
A. Danjuma,Tottenham Hotspur,Bournemouth,"LAMF, LWF, CF",26,35000000,2026-06-30,35,2853,17,8.5,7,4.95,18.2,39.86,Nigeria,"Nigeria, Netherlands",right,178,74,yes,2.46,2.37,57.33,0.82,26.92,0,0,0,1.1,1.8,0.54,1,0.03,0,0,5.11,0.54,17,0.54,0.27,0,0,72,2.27,48.61,23.611,0.22,1.55,22.45,1.32,26.19,0.22,0,0.41,7.16,46.7,13.09,38.8,3.66,3.69,1.67,18.96,1.51,1.39,24.73,76.4,5.96,66.14,6.78,88.84,6.91,80.37,22.46,80.62,0.82,57.69,15.25,17.53,0.16,1.32,0.06,0.03,0.63,50,0.6,2.18,71.01,2.27,59.72,0.57,44.44,1.64,0.32,3.5,77.48,0,,0,,0,0,0,0,,,0.09,,,0.63,0.22,28.57,1.77,0,0
H. Elliott,Liverpool,Blackburn Rovers,"RWF, RW, CF",19,35000000,2027-06-30,41,2968,7,3.21,11,7.68,12.13,43.75,England,England,left,170,67,no,3.58,3,52.53,1.06,11.43,0.06,0.1,0.03,1.94,3.18,0.3,3,0.09,0,0,4.49,0.21,7,0.21,0.1,0,0,44,1.33,31.82,15.909,0.33,2.79,38.04,0.85,32.14,1.85,40.98,0.39,3.64,58.33,6.46,47.89,2.79,3.49,2,33.78,1.55,0.82,44.97,78.15,13.25,62.93,10.31,92.94,14.46,83.44,36.6,86,5.7,47.34,20.27,35.1,0.23,1.79,0.06,0.12,1.82,48.33,0.79,6.91,61.4,5.03,51.2,2.61,29.07,2.06,1.03,8.31,82.48,0,,0,,0,0,0,0,,,0.42,,,0.52,0,0,1.33,0,0
E. Buendía,Aston Villa,Norwich City,"RAMF, RW",26,28000000,2026-06-30,39,3518,15,12.49,12,11.74,27.35,44.06,Argentina,"Argentina, Spain",right,172,72,no,8.67,8.11,50.47,3.66,32.17,0.13,0.21,0.1,4.45,7.32,1.59,6,0.15,2,0.05,4.89,0.38,14,0.36,0.32,1,0.03,107,2.74,34.58,14.019,0.31,0.72,53.57,0.23,55.56,0.49,52.63,0.1,3.79,62.16,11.56,47.57,2.92,2.61,0.92,34.95,1.23,2.02,46.89,81.29,13.71,68.1,8.11,93.38,15.45,87.09,42.21,83.82,3.97,59.35,17.31,38.57,0.3,2.66,0.08,0.1,2.89,41.59,0.9,7.96,71.38,3.89,60.53,2.99,29.91,2.48,0.43,7.5,80.89,0,,0,,0,0,0,0,,,0.1,,,1.3,0.23,0,3.22,1,100
B. Mbeumo,Brentford,Brentford,"RWF, CF",23,28000000,2026-06-30,47,3468,8,8.62,9,8.36,19.05,41.96,France,"France, Cameroon",left,171,65,no,5.32,4.72,56.59,3.04,34.19,0.16,0.24,0.08,2.49,3.83,0.99,3,0.08,0,0,3.74,0.21,8,0.21,0.22,2,0.05,63,1.63,30.16,12.698,0.23,1.76,50,0.65,48,1.09,52.38,0.26,4.2,47.53,8.62,40.66,3.04,1.66,1.14,15.13,2.08,1.45,20.87,76.24,4.78,61.96,5.74,92.31,6.7,72.48,17.72,80.82,1.51,50,17.93,24.1,0.22,1.27,0.08,0.1,0.67,53.85,0.62,1.87,66.67,2.13,53.66,0.75,44.83,1.06,0.91,3.09,78.99,0,,0,,0,0,0,0,,,0.16,,,0.67,0.08,0,1.89,0,0
I. Sarr,Watford,Watford,"RW, RWF, CF",25,22000000,2024-06-30,39,3721,13,11.71,4,6.24,25.61,40.42,Senegal,Senegal,right,185,76,no,4.64,4.93,55.39,1.93,32.5,0.1,0.14,0.02,1.81,2.67,1.43,5,0.12,0,0,5.1,0.31,10,0.24,0.28,1,0.02,81,1.96,37.04,14.815,0.1,4.38,28.18,0.36,33.33,3.99,27.88,0.73,5.88,49.79,14.61,38.58,3.53,2.32,1.52,19.4,2.49,2.81,26.99,75.63,5.95,73.17,6.65,93.45,8.95,70.81,21.99,85.15,0.94,61.54,17.92,24.42,0.15,0.92,0.02,0.1,0.53,40.91,0.51,1.62,71.64,3.77,44.87,0.46,42.11,1.06,1.19,3.94,82.21,0,,0,,0,0,0,0,,,0.05,,,0,0,0,0.12,2,100
B. Brereton Díaz,Blackburn Rovers,Blackburn Rovers,"LWF, LW, RAMF",23,16000000,2023-06-30,40,2616,7,5.49,3,4.37,26.32,40.92,England,"England, Chile",right,185,80,no,4.58,4.27,62.9,2.75,18.75,0.07,0.11,0.03,1.82,2.96,1,2,0.07,0,0,4.51,0.24,7,0.24,0.19,0,0,68,2.34,39.71,10.294,0.1,1.31,26.32,0.65,26.32,0.62,27.78,0.17,5.09,56.76,14.38,40.91,3.92,2.34,2.13,15.21,1.58,2.1,22.12,76.67,4.85,57.45,5.99,92.53,6.33,77.17,19.78,81.57,1.17,44.12,16.57,24.05,0.15,1.31,0.24,0.03,0.93,37.04,0.55,2.06,50,1.51,43.18,0.69,15,1.27,0.31,2.89,69.05,0,,0,,0,0,0,0,,,0.03,,,0,0,0,0.24,0,0
D. Brooks,Bournemouth,Bournemouth,"RAMF, RWF, CF",25,14000000,2026-06-30,34,2413,5,5.51,7,3.89,18.16,41.07,England,"England, Wales",left,173,67,no,4.25,4.21,47.79,0.78,19.05,0.37,0.66,0.07,1.86,3.28,0.78,3,0.11,0,0,4.18,0.19,5,0.19,0.21,0,0,50,1.86,36,10,0.26,1.27,26.47,0.45,33.33,0.78,23.81,0.34,4.92,51.52,10.52,45.39,2.2,2.69,1.53,27.08,0.82,1.75,34.13,79.02,10.22,67.88,6.75,92.27,10.59,83.8,30.88,82.97,2.09,50,16.69,31.93,0.15,1.01,0.04,0,1.79,35.42,0.52,4.33,65.52,2.57,52.17,1.79,27.08,1.23,0.37,5.59,82,0,,0,,0,0,0,0,,,0.07,,,0.86,0.15,0,1.68,0,0
Sergi Canós,Olympiacos Piraeus,Brentford,"LWF, LWB",26,12000000,2023-06-30,49,3320,9,7.88,7,7.38,23.99,47.01,Spain,Spain,right,177,75,yes,7.08,7.18,56.6,1.17,37.21,0.38,0.59,0,2.63,4.12,1.63,4,0.11,0,0,7.13,0.24,9,0.24,0.21,0,0,100,2.71,32,9,0.19,3.96,37.67,2.87,38.68,1.06,33.33,0.52,7.16,56.82,12.09,47.53,3.93,2.85,1.44,19.79,2.06,1.36,28,68.15,7.94,54.95,4.77,85.23,10.14,70.86,21.44,75.35,2.68,55.56,19.45,34.87,0.2,1.27,0.03,0,1.38,50.98,0.95,3.5,62.02,4.26,47.77,1.63,41.67,1.44,1.55,6.37,75.74,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
B. Osayi-Samuel,Fenerbahçe,Queens Park Rangers,"RAMF, LAMF, RW",25,9000000,2025-06-30,21,1825,3,4.92,2,1.95,27.81,36.88,Nigeria,"Nigeria, England",right,175,72,no,3.45,3.7,52,2.37,14.58,0.2,0.28,0,1.33,1.88,1.38,3,0.15,0,0,5.33,0.15,2,0.1,0.24,0,0,24,1.18,50,12.5,0.1,2.22,22.22,0.49,10,1.58,25,0.3,8.14,49.7,18.05,37.98,4.39,4.34,1.97,15.24,1.58,1.38,22.88,82.97,3.01,78.69,8.19,92.17,6.46,80.15,20.42,89.86,0.39,50,16.04,15.82,0.1,0.74,0,0.05,0.35,57.14,0.44,1.23,80,1.43,55.17,0.2,50,1.13,0.54,1.58,87.5,0,,0,,0,0,0,0,,,0.05,,,0,0,0,0.1,1,100
