Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Aarons,Norwich City,Norwich City,RB,23,16000000,2024-06-30,45,4192,1,1.13,2,4.07,17.2,50.69,England,"England, Jamaica",right,178,69,no,8.05,6.38,64.65,1.5,47.14,0.15,0.23,0.32,3.78,5.85,0.52,10,0.21,0,0,3.22,0.02,1,0.02,0.02,0,0,20,0.43,35,5,0.04,2.49,33.62,0.02,100,2.45,32.46,0.26,3.86,53.33,7.54,43.59,1.25,3.65,1.35,33.62,2.58,1.16,44.1,82.08,14.73,70.7,8.97,94.5,13.16,87.6,38,89.15,3.63,40.83,18.37,34.67,0.09,0.77,0,0.02,0.3,57.14,0.45,4.77,68.47,2.66,57.26,0.45,28.57,0.94,0.86,8.59,71.25,0,,0,,0,0,0,0,,,0.79,,,0,0,0,0,0,0
I. Maatsen,Burnley,Burnley,LB,21,9000000,2024-06-30,39,3537,4,1.66,5,4.36,16.39,47.52,Netherlands,"Netherlands, Suriname",left,167,57,yes,9.11,6.84,57.99,2.01,32.91,0.41,0.75,0.05,4.73,8.68,0.89,8,0.2,1,0.03,2.47,0.1,4,0.1,0.04,0,0,35,0.89,34.29,11.429,0.13,2.16,29.41,1.93,30.26,0.2,25,0.48,2.29,56.67,5.17,42.86,1.07,2.6,1.55,43.72,2.26,0.76,57.1,84,16.95,71.62,10.51,98.31,20.33,87.36,50.61,89.84,4.5,43.5,19.48,40.71,0.11,0.74,0.03,0.05,0.41,56.25,0.46,7.71,70.96,2.75,42.59,0.99,35.9,0.89,0.76,9.13,68.25,0,,0,,0,0,0,0,,,1.58,,,0.13,0.05,50,0.41,0,0
J. Greaves,Hull City,Hull City,"LB, LCB",22,8000000,2026-06-30,44,3923,4,2.53,2,1.69,17.73,59.51,England,England,left,193,72,no,10.94,6.35,68.59,5.53,65.56,0.67,0.88,0.46,5.92,7.79,0.76,7,0.16,0,0,0.87,0.09,4,0.09,0.06,1,0.02,17,0.39,29.41,23.529,0.05,1.03,15.56,1.03,15.56,0,0,0.11,0.78,64.71,2.71,43.22,0.92,0.94,0.3,32.44,0.71,0.73,46.27,83.59,19.11,74.91,5.87,96.09,14.84,88.1,40.56,89.93,4.73,43.69,18.27,36.21,0.04,0.23,0.02,0.05,0.21,44.44,0.14,6.15,69.03,1.24,29.63,0.48,28.57,0.39,0.16,7.04,58.31,0,,0,,0,0,0,0,,,1.28,,,0,0,0,0,0,0
H. Kamara,Watford,Watford,"LB, RWB",29,8000000,2026-06-30,32,2861,0,1.06,3,2.72,18.25,54.83,France,"France, Côte d'Ivoire",left,168,67,yes,11.29,7.3,65.52,2.33,48.65,1.2,1.71,0.13,5.32,7.62,0.94,8,0.25,2,0.06,3.65,0,0,0,0.03,0,0,16,0.5,25,0,0.09,3.37,34.58,2.8,33.71,0.57,38.89,0.57,3.81,57.85,6.17,48.98,1.07,2.86,1.1,30.92,1.42,0.82,43.1,78.54,16.86,72.01,6.04,92.71,12.55,81.95,35.8,86.12,4.09,46.92,18.49,32.69,0.09,0.6,0,0,0.5,31.25,0.38,5.28,67.86,3.05,40.21,0.88,28.57,0.44,1.01,9.19,73.63,0,,0,,0,0,0,0,,,0.35,,,0.06,0,0,0,0,0
R. Giles,Middlesbrough,Middlesbrough,"LB, LWB, LW",23,7000000,2025-06-30,45,4183,0,1.39,13,13.98,10.71,50.4,England,England,left,179,72,yes,6.09,4.71,59.36,0.77,41.67,0.02,0.03,0.13,3.27,4.97,0.32,2,0.04,0,0,4.17,0,0,0,0.03,0,0,22,0.47,27.27,0,0.28,7.32,34.71,6.97,34.57,0.34,37.5,0.86,2.15,64,3.57,46.99,1.27,1.48,0.65,33.52,1.66,0.28,42.3,74.16,11.7,61.95,9.25,96.05,14.11,72.1,31.31,87.49,4.04,39.89,21.16,37.96,0.3,1.72,0.09,0.06,0.22,60,1.1,3.27,59.21,5.77,44.4,0.37,29.41,0.49,2.52,9.62,71.36,0,,0,,0,0,0,0,,,0.34,,,0.41,0.09,25,2.86,0,0
C. Roberts,Burnley,Burnley,RB,27,6000000,2025-06-30,43,3854,4,2.72,5,1.94,11.63,49.2,Wales,Wales,right,175,76,no,6.4,4.27,53.55,2.24,40.63,0.3,0.57,0.19,3.81,7.17,0.68,6,0.14,1,0.02,1.26,0.09,4,0.09,0.06,0,0,25,0.58,44,16,0.12,1.59,32.35,0.09,25,1.42,32.79,0.19,0.56,50,1.96,46.43,1.24,1.84,0.28,51.98,1.66,1.07,62.07,88.75,19.9,80.75,9.2,98.48,23.84,93.14,57.07,92.8,3.43,47.62,18.27,33.37,0.05,0.58,0.05,0.05,0.33,64.29,0.33,7.36,79.05,2.5,54.21,0.51,45.45,0.91,0.56,9.69,74.94,0,,0,,0,0,0,0,,,1.28,,,0,0,0,0.07,0,0
Álvaro Fernández,Preston North End,Preston North End,LWB,20,6000000,2024-06-30,39,2913,0,1.96,5,3.53,21.87,46.33,Spain,Spain,left,186,78,yes,8.77,7.32,54.01,2.78,52.22,0.31,0.42,0.25,4.51,6.11,0.8,6,0.19,0,0,3.21,0,0,0,0.06,0,0,29,0.9,17.24,0,0.15,2.81,31.87,2.72,30.68,0.06,50,0.25,3.65,55.08,8.28,42.91,1.61,2.22,0.93,21.1,1.67,0.96,32.04,71.26,9.92,59.19,6.18,90.5,10.29,72.37,25.83,79.43,3.52,42.11,19.66,37.44,0.11,0.83,0.03,0.06,0.37,41.67,0.49,4.2,51.47,3.24,44.76,0.62,25,0.93,0.83,6.98,66.81,0,,0,,0,0,0,0,,,0.34,,,0.03,0,0,0.25,0,0
E. Laird,Queens Park Rangers,Queens Park Rangers,RB,21,5000000,2023-06-30,32,2750,1,1.3,2,1.73,22.81,55.24,England,"England, Jamaica",right,177,70,yes,8.71,6.38,66.67,3.99,53.28,0.43,0.59,0.16,4.03,5.62,0.72,4,0.13,0,0,3.86,0.03,1,0.03,0.04,0,0,21,0.69,38.1,4.762,0.07,2.68,20.73,0,0,2.62,20,0.26,5.3,55.56,9.85,50.17,1.64,3.17,1.01,20.32,1.57,1.83,31.55,73.76,12.04,66.03,5.43,95.18,6.71,73.17,26.9,81.51,2.09,40.63,18.07,34.51,0.06,0.52,0,0.03,0.36,27.27,0.23,2.98,57.14,2.29,30,0.43,15.38,0.56,0.49,5.04,61.04,0,,0,,0,0,0,0,,,0.39,,,0.03,0,0,0,0,0
J. Bogle,Sheffield United,Sheffield United,"RWB, RB",22,4000000,2024-06-30,20,1520,2,1.48,1,1.54,21.02,45.63,England,England,right,178,69,no,7.99,5.68,60.42,3.08,48.08,0.12,0.17,0.12,4.44,6.2,1.24,7,0.41,0,0,4.32,0.12,2,0.12,0.09,0,0,22,1.3,27.27,9.091,0.06,2.96,26,0.3,40,2.66,24.44,0.47,5.63,50.53,8.82,42.28,2.19,2.84,1.24,22.26,1.78,0.89,30.32,68.75,11.37,57.29,4.8,91.36,8.82,75.17,23.74,79.3,3.67,35.48,19.65,29.53,0.09,0.53,0.18,0,0.83,42.86,0.47,5.21,50,3.49,38.98,1.01,17.65,0.89,0.71,7.34,77.42,0,,0,,0,0,0,0,,,0.47,,,0,0,0,0,0,0
G. Baldock,Sheffield United,Sheffield United,"RWB, RB",30,4000000,2024-06-30,36,3145,1,1.44,1,2.97,16.51,48.18,England,"England, Greece",right,178,71,no,7.64,6.87,59.17,2.26,41.77,0.31,0.46,0.2,3.26,4.78,1.14,7,0.2,0,0,1.92,0.03,1,0.03,0.04,0,0,14,0.4,14.29,7.143,0.03,2.72,33.68,0.09,66.67,2.6,32.97,0.29,1.49,50,4.15,37.93,2.03,1.32,0.72,22.41,2.09,0.74,30.39,78.15,10.56,68.29,6.32,94.57,7.24,77.87,24.24,87.49,3.52,47.15,17.85,34.84,0.09,0.72,0,0,0.26,77.78,0.31,4.06,62.68,2.63,54.35,0.2,57.14,0.8,0.89,6.35,80.18,0,,0,,0,0,0,0,,,0.43,,,0,0,0,0,0,0
