Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
C. Styles,Barnsley,Barnsley,"LCMF, AMF, LW",23,3500000,2025-06-30,12,937,3,2.13,1,0.38,22.19,46.32,England,"England, Hungary",left,167,60,no,7.97,7.11,67.57,3.94,21.95,0.48,0.64,0.38,2.69,3.59,1.54,5,0.48,0,0,2.31,0.29,3,0.29,0.21,1,0.1,17,1.63,41.18,17.647,0.1,0.86,0,0.86,0,0,0,0.19,2.31,62.5,7.11,44.59,2.11,1.34,0.38,24.78,1.06,1.34,33.91,85.55,7.88,67.07,9.99,98.08,7.2,82.67,31.31,91.1,1.73,27.78,14.79,25.28,0.04,0.48,0,0,0.38,50,0.1,3.07,56.25,1.25,30.77,0.58,50,0.48,0.1,3.07,65.63,0,,0,,0,0,0,0,,,0.1,,,0,0,0,0,0,0
M. Bird,Derby County,Derby County,"AMF, DMF, LDMF",23,3500000,2024-06-30,11,917,2,1.86,3,1.31,16.1,45.73,England,England,right,183,68,no,6.38,5.1,67.31,2.65,29.63,0.39,0.61,0.29,2.55,3.94,0.88,1,0.1,0,0,1.86,0.2,2,0.2,0.18,0,0,17,1.67,17.65,11.765,0.29,1.67,35.29,1.28,38.46,0.39,25,0.39,1.86,42.11,5.5,35.71,2.55,1.77,0.59,21.4,0.2,0.79,33.08,76.56,11.48,62.39,5.4,94.55,10.4,83.02,27.48,83.93,4.02,41.46,18.71,28.9,0.13,1.37,0,0,0.29,66.67,0.79,5.3,79.63,3.34,44.12,1.18,41.67,1.18,0.69,5.89,78.33,0,,0,,0,0,0,0,,,0.39,,,0.1,0,0,0.29,0,0
L. Sibley,Derby County,Derby County,"AMF, LAMF, LW",22,2200000,2024-06-30,9,400,0,0.46,1,0.33,19.35,34.88,England,England,left,180,74,no,6.08,5.4,45.83,0.9,25,0.9,1.52,0,2.7,4.56,2.03,1,0.23,0,0,4.28,0,0,0,0.1,0,0,4,0.9,75,0,0.23,3.38,40,2.7,41.67,0.68,33.33,0.68,4.73,47.62,7.2,37.5,1.58,0.68,0.23,15.52,0.45,0.45,22.73,79.21,6.53,79.31,4.73,100,7.2,68.75,17.78,86.08,1.58,85.71,18.3,22.62,0.08,0.68,0,0,0.45,0,0.45,2.25,90,2.93,46.15,0.23,0,0.45,1.58,4.95,86.36,0,,0,,0,0,0,0,,,0,,,0.45,0,0,1.58,0,0
C. Lang,Wigan Athletic,Wigan Athletic,"AMF, CF",25,1200000,2025-06-30,16,1166,2,2.73,0,0.41,23.08,40.8,England,England,right,183,73,no,6.02,6.56,51.76,2.86,45.95,0.62,0.82,0.31,2.01,2.66,1.54,5,0.39,1,0.08,2.47,0.15,2,0.15,0.21,1,0.08,25,1.93,24,8,0,0.62,37.5,0.23,33.33,0.39,40,0.15,3.7,47.92,10.19,37.88,2.01,1.93,0.77,12.12,0.62,1.78,17.44,82.3,4.48,75.86,5.02,95.38,4.48,86.21,15.59,86.14,1.23,56.25,18.28,23.25,0.03,0.31,0,0,0.08,0,0.23,2.55,78.79,0.46,50,0.15,50,0.23,0.23,2.62,67.65,0,,0,,0,0,0,0,,,0.15,,,0.23,0.23,33.33,0,0,0
C. Campbell,Charlton Athletic,Charlton Athletic,"AMF, LCMF",20,1000000,2026-06-30,5,249,0,0.29,2,0.43,19.88,41.82,England,"England, Wales",right,180,72,yes,3.98,4.7,46.15,2.17,16.67,0.72,1.54,0,1.08,2.31,1.81,0,0,0,0,3.98,0,0,0,0.1,0,0,7,2.53,0,0,0.72,2.89,37.5,1.08,33.33,1.81,40,0.36,4.7,61.54,11.2,41.94,2.53,2.89,0.72,28.55,1.45,2.17,40.48,88.39,11.93,90.91,10.12,96.43,9.76,81.48,37.23,92.23,0.36,100,12.69,5.94,0.16,1.45,0,0,0,0,0.72,3.98,100,3.61,70,0.36,100,1.08,1.08,5.06,78.57,0,,0,,0,0,0,0,,,0,,,0,0,0,1.81,0,0
A. Morley,Bolton Wanderers,Bolton Wanderers,RCMF,23,1000000,2025-06-30,13,652,2,1.48,2,0.65,10.35,42.67,England,England,right,174,72,no,5.38,5.11,51.35,1.52,27.27,0,0,0.14,2.76,4.29,0.69,1,0.14,0,0,1.79,0.28,1,0.14,0.2,0,0,13,1.79,46.15,15.385,0.28,1.24,11.11,0.41,0,0.83,16.67,0.28,1.1,50,2.62,42.11,1.1,0.97,0,33.96,0.83,0,46.79,80.83,13.53,66.33,9.25,92.54,16.98,85.37,42.93,85.53,2.62,36.84,17.39,21.75,0.09,1.38,0.14,0,0.69,40,0.55,6.76,69.39,3.59,53.85,1.1,25,1.52,0.28,7.73,71.43,0,,0,,0,0,0,0,,,0.97,,,0.69,0.14,100,1.66,1,100
T. Anjorin,Portsmouth,Portsmouth,"AMF, LAMF",21,1000000,2025-06-30,7,302,1,0.48,0,0.09,29.8,35,England,"England, Nigeria",right,186,74,yes,4.47,4.17,57.14,5.07,52.94,0.3,0.49,0.3,1.79,2.95,0.3,0,0,0,0,3.28,0.3,1,0.3,0.14,0,0,7,2.09,42.86,14.286,0,1.19,50,0.3,100,0.89,33.33,0,6.85,26.09,15.79,24.53,1.79,2.09,0.89,16.09,1.49,1.19,24.14,86.42,7.15,87.5,7.45,96,5.66,78.95,21.16,91.55,1.79,50,16.65,11.38,0.03,0.6,0,0,0,0,0.6,0.6,100,1.49,60,0.6,0,0.6,0.6,2.38,87.5,0,,0,,0,0,0,0,,,0.6,,,0,0,0,0.3,0,0
H. Kane,Barnsley,Barnsley,"LCMF, RCMF",24,900000,2024-06-30,15,1523,2,1.89,2,1.83,13.41,44.93,England,England,right,177,67,no,7.33,5.32,53.33,2.36,40,0.77,1,0.06,3.72,4.86,1.3,5,0.3,0,0,1.36,0.12,1,0.06,0.11,0,0,22,1.3,31.82,9.091,0.12,0.65,36.36,0.3,0,0.35,66.67,0.06,0.95,50,3.31,39.29,0.77,0.77,0.12,40.42,0.47,0.77,55.13,87.25,15.78,69.66,9.57,96.91,21.92,93.8,48.69,91.14,5.79,60.2,19.28,39.17,0.11,0.95,0.06,0.18,0.35,66.67,0.41,8.57,73.1,1.95,54.55,1,35.29,0.89,0.24,7.74,76.34,0,,0,,0,0,0,0,,,0.83,,,0.71,0.06,0,1.42,1,100
A. Devine,Port Vale,Port Vale,"LCMF, RWF, AMF",19,900000,2027-06-30,12,649,2,1.82,1,0.52,12.76,39.13,England,England,right,182,75,yes,5.41,4.44,62.5,1.53,0,0.14,0.2,0.14,2.5,3.67,0.69,1,0.14,0,0,3.05,0.28,1,0.14,0.25,0,0,15,2.08,46.67,13.333,0.14,2.36,35.29,0.55,25,1.8,38.46,0.28,2.22,43.75,5.13,27.03,2.36,1.94,1.53,21.63,1.66,0.42,32.87,83.12,7.21,75,8.6,93.55,10.26,82.43,29.12,89.05,1.66,50,19.19,16.75,0.07,0.97,0,0,0.55,50,0.28,3.33,70.83,2.08,73.33,0.42,66.67,1.39,0.69,4.44,75,0,,0,,0,0,0,0,,,1.53,,,0.69,0,0,0.83,1,100
S. Carey,Blackpool,Blackpool,"LCMF, CF",22,900000,2024-06-30,17,1100,3,2.39,1,1.06,16.2,41.41,England,England,right,184,73,no,6.87,5.24,62.5,2.95,27.78,0.16,0.23,0,3.44,4.74,0.74,2,0.16,0,0,2.62,0.25,3,0.25,0.2,0,0,27,2.21,40.74,11.111,0.08,1.06,23.08,0.98,25,0.08,0,0.16,2.7,51.52,5.81,35.21,1.88,2.86,0.57,26.92,0.57,0.65,36.9,84.04,8.59,64.76,10.55,96.9,12.11,85.14,33.22,89.16,2.62,43.75,18.24,24,0.09,0.82,0.08,0,0.33,25,0.25,4.66,59.65,1.47,27.78,0.65,25,0.57,0.33,3.85,57.45,0,,0,,0,0,0,0,,,1.23,,,0.9,0,0,2.21,0,0
