Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Gibbs-White,Nottingham Forest,Sheffield United,"CF, AMF, RAMF",23,30000000,2027-06-30,37,3329,12,9.95,10,9.17,27.85,36.8,England,"England, Jamaica",right,171,70,no,4,3.65,52.59,5.03,34.95,0.38,0.58,0.05,1.7,2.6,1,7,0.19,1,0.03,5.54,0.32,12,0.32,0.27,1,0.03,87,2.35,37.93,13.793,0.27,3.27,33.88,0.59,18.18,2.57,35.79,0.35,6.43,45.38,13.46,36.95,4,2.24,1.16,28.66,1.65,1.41,38.36,74.84,11.65,65.66,7.95,89.46,10.3,75.33,33.25,80.33,2.03,49.33,16.68,30.62,0.25,1.32,0.05,0.05,1.81,34.33,1.11,4.81,67.42,4.95,50.27,1.92,29.58,2.08,0.97,5.73,83.49,0,,0,,0,0,0,0,,,0.03,,,0.19,0.14,0,0.05,0,0
A. Mitrović,Fulham,Fulham,CF,28,28000000,2026-06-30,44,4097,43,36.37,5,4.15,23.33,33.62,Serbia,Serbia,right,189,90,no,2.24,1.96,49.44,6.22,41.7,0.04,0.07,0.13,1.23,2.04,0.99,10,0.22,0,0,3.05,0.94,37,0.81,0.8,12,0.26,180,3.95,47.78,23.889,0.11,0.09,25,0.02,100,0.07,0,0,1.87,43.53,9.78,26.74,5.25,0.57,0.09,18.36,1.52,0.88,24.93,77.71,4.96,54.87,7.64,88.22,6.66,84.16,23.83,78.8,1.01,56.52,14.79,24.92,0.09,0.7,0.11,0.04,0.86,38.46,0.37,2.28,62.5,1.43,56.92,0.92,42.86,1.14,0.02,2.22,60.4,0,,0,,0,0,0,0,,,0,,,0.04,0.04,0,0,7,85.714
B. Johnson,Nottingham Forest,Nottingham Forest,"CF, RAMF, AMF",21,20000000,2026-06-30,49,4515,18,14.91,8,9.87,16.17,40.2,England,"England, Wales",right,179,73,no,3.25,3.07,55.19,1.38,8.7,0.18,0.26,0,1.38,1.98,0.66,3,0.06,0,0,4.58,0.36,15,0.3,0.3,0,0,92,1.83,43.48,19.565,0.16,2.63,33.33,0.54,33.33,2.05,33.01,0.54,4.82,57.02,8.91,44.3,3.53,2.15,1.24,13.06,1.75,1.2,17.06,70.21,3.63,53.3,4.58,90.87,5.2,65.52,14.03,78.13,0.64,37.5,16.47,21.35,0.2,0.98,0.02,0,0.52,30.77,0.7,1.28,57.81,2.13,42.99,0.48,37.5,0.7,0.9,2.67,73.13,0,,0,,0,0,0,0,,,0.02,,,0.04,0.02,0,0.18,4,75
D. Solanke,Bournemouth,Bournemouth,CF,25,18000000,2026-06-30,46,4412,29,28.87,5,4.92,24.68,29.09,England,"England, Nigeria",right,187,80,no,3.24,2.69,56.82,4.49,22.27,0.08,0.13,0.06,1.63,2.65,1.04,6,0.12,0,0,3.14,0.59,25,0.51,0.59,5,0.1,140,2.86,42.14,20.714,0.1,0.45,18.18,0.1,0,0.33,25,0.08,3.63,46.63,11.63,28.77,5.02,1.12,0.67,11.38,1.39,1.08,16.03,79.64,3.26,70,4.57,89.73,3.57,80,15.26,81.82,0.37,55.56,13.83,10.6,0.1,0.71,0.08,0.02,0.22,72.73,0.43,1.08,75.47,0.8,74.36,0.2,70,0.9,0.08,1.35,63.64,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,5,80
B. Brereton Díaz,Blackburn Rovers,Blackburn Rovers,"CF, LAMF",23,16000000,2023-06-30,37,3329,22,17.23,3,2.87,22.71,30.83,England,"England, Chile",right,185,80,no,3.3,2.78,48.54,3.24,17.5,0.14,0.18,0.11,1.81,2.38,1,8,0.22,0,0,4.08,0.59,18,0.49,0.47,3,0.08,101,2.73,47.52,21.782,0.08,0.78,24.14,0.49,27.78,0.3,18.18,0.08,5.38,44.22,12.25,32.45,3.16,2.03,1.19,11.46,1.76,1.3,16.14,78.22,3.27,63.64,4.73,90.86,4.54,79.76,14.63,81.7,0.76,64.29,16.4,18.25,0.08,0.62,0.05,0.05,0.46,47.06,0.32,1.32,67.35,0.84,64.52,0.43,43.75,0.51,0.19,1.68,77.42,0,,0,,0,0,0,0,,,0,,,0,0,0,0.11,4,100
F. Balogun,Reims,Middlesbrough,CF,21,14000000,2025-06-30,18,983,3,3.45,3,1,24.26,29.06,United States,"United States, England",right,179,66,yes,2.75,3.39,51.35,2.11,30.43,0,0,0,1.01,1.71,1.19,0,0,0,0,3.94,0.27,3,0.27,0.32,0,0,24,2.2,54.17,12.5,0.27,0.73,37.5,0.55,33.33,0.18,50,0.27,4.49,46.94,13.37,26.03,3.85,0.46,0.18,14.92,0.27,1.19,18.49,83.17,3.75,65.85,5.4,96.61,4.58,80,17.21,85.64,0.64,57.14,14.54,8.35,0.09,0.55,0.09,0,0.46,80,0.37,1.46,50,1.46,62.5,0.37,50,1.46,0.37,1.92,90.48,0,,0,,0,0,0,0,,,0,,,0,0,0,0.09,0,0
A. Semenyo,Bournemouth,Bristol City,CF,23,9000000,2027-06-30,31,2311,8,7.95,10,4.02,28.27,38.29,England,"England, Ghana",right,178,70,no,4.36,5.06,47.69,5.18,34.59,0.23,0.3,0,1.71,2.23,1.99,8,0.31,0,0,5.22,0.31,8,0.31,0.31,0,0,67,2.61,38.81,11.94,0.39,2.06,30.19,1.17,23.33,0.86,36.36,0.47,6,57.14,13.32,42.69,4.13,1.87,0.82,12.73,1.64,1.09,19.08,75.71,3.58,68.48,5.69,91.1,5.69,68.49,16.59,82.63,0.58,26.67,17.36,18.93,0.16,1.01,0.12,0.04,0.39,40,0.58,1.21,61.29,1.79,52.17,0.27,42.86,0.86,0.74,2.49,67.19,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,0,0
C. Archer,Middlesbrough,Preston North End,CF,21,8000000,2027-06-30,20,1726,7,7.77,1,1.61,25.39,32.85,England,"England, Jamaica",right,175,72,yes,4.17,3.7,70.42,2.45,14.89,0.05,0.07,0.1,1.51,2.13,0.89,1,0.05,0,0,3.75,0.37,7,0.37,0.41,1,0.05,43,2.24,48.84,16.279,0.05,0.68,23.08,0.52,30,0.16,0,0.05,4.85,46.24,13.61,30.27,3.86,1.36,0.83,10.12,1.25,0.94,14.91,78.67,2.45,72.34,4.85,86.02,3.96,80.26,14.13,81.18,0.16,66.67,12.89,10.29,0.08,0.63,0.05,0,0.47,55.56,0.47,0.68,84.62,1.04,55,0.42,50,0.83,0.16,1.51,82.76,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Dike,West Bromwich Albion,West Bromwich Albion,CF,22,7000000,2026-06-30,2,92,0,0.46,0,0.25,41.09,33.33,United States,"United States, Nigeria",right,188,100,no,2.93,0.98,100,16.63,35.29,0,0,0,1.96,3.75,0.98,0,0,0,0,4.89,0,0,0,0.45,0,0,5,4.89,20,0,0,0.98,100,0,0,0.98,100,0,3.91,75,12.72,46.15,7.83,1.96,0,9.78,4.89,2.93,11.74,75,4.89,80,2.93,66.67,1.96,100,9.78,70,0.98,100,14.5,17.47,0.24,0.98,0,0,0,0,0.98,2.93,66.67,0,0,0,0,0.98,0.98,3.91,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Sima,Angers SCO,Stoke City,CF,21,7000000,2025-06-30,2,83,0,0,0,0,19.52,16.67,Senegal,Senegal,right,188,74,yes,2.17,1.08,0,2.17,50,0,0,1.08,2.17,4.62,1.08,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,1.08,0,1.08,5.42,40,13.01,16.67,1.08,1.08,1.08,11.93,1.08,1.08,13.01,83.33,1.08,0,5.42,100,4.34,75,10.84,90,1.08,100,14.91,16.13,0,0,0,0,1.08,0,0,0,0,1.08,0,1.08,0,0,0,0,0,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
