Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Ward-Prowse,Southampton,Southampton,RCMF,28,38000000,2026-06-30,1,106,0,0.49,1,0.29,9.34,63.64,England,England,right,173,66,no,6.79,4.25,80,0.85,100,0,0,0.85,3.4,7.5,0,0,0,0,0,3.4,0,0,0,0.42,0,0,4,3.4,50,0,0.85,5.09,33.33,0,0,5.09,33.33,0,0,0,2.55,33.33,5.09,2.55,1.7,78.96,0,0.85,89.15,90.48,20.38,87.5,24.62,100,23.77,89.29,82.36,94.85,1.7,50,14.63,39.72,0.25,1.7,0,0,0,0,0.85,10.19,75,5.09,33.33,0.85,0,0.85,1.7,3.4,100,0,,0,,0,0,0,0,,,0,,,3.4,1.7,50,5.09,0,0
W. Ndidi,Leicester City,Leicester City,"RCMF, LCMF",26,32000000,2024-06-30,11,699,1,2.21,3,1.14,17.64,50.36,Nigeria,Nigeria,right,183,74,no,6.44,5.02,61.54,2.32,61.11,0,0,0.13,3.35,5.17,1.16,0,0,0,0,2.32,0.13,1,0.13,0.28,0,0,16,2.06,25,6.25,0.39,1.93,20,0.52,0,1.42,27.27,0.52,1.8,71.43,6.95,38.89,3.99,1.03,0,26.52,1.29,1.29,33.73,76.72,6.95,50,8.63,91.04,9.91,80.52,30.64,81.93,1.16,33.33,16.03,22.41,0.15,0.77,0,0,0.39,33.33,0.39,3.09,62.5,2.32,44.44,0.64,20,1.03,0.52,3.73,55.17,0,,0,,0,0,0,0,,,0.64,,,0,0,0,0,0,0
K. Dewsbury-Hall,Leicester City,Leicester City,"LCMF, AMF",25,25000000,2027-06-30,11,1012,5,4.5,2,3.32,16.19,47.25,England,England,left,178,70,no,4.54,3.2,61.11,1.33,33.33,0.27,0.43,0.09,2.31,3.7,0.44,3,0.27,0,0,4.18,0.44,5,0.44,0.4,1,0.09,33,2.93,33.33,15.152,0.18,1.96,45.45,1.69,42.11,0.18,50,0.09,3.47,56.41,9.43,48.11,3.11,2.67,1.87,35.22,0.89,1.78,42.42,86.37,8.98,71.29,12.09,99.26,13.43,85.43,38.86,89.47,1.78,60,17.49,37.32,0.3,2.13,0.27,0.09,1.33,26.67,0.89,4.54,74.51,3.65,63.41,1.07,25,1.78,0.71,5.25,77.97,0,,0,,0,0,0,0,,,0.27,,,0.71,0.09,0,2.93,0,0
J. Aribo,Southampton,Southampton,"RCMF, RWF, RW",27,15000000,2026-06-30,10,203,0,0.02,0,0.15,20.84,29.79,England,"England, Nigeria",left,183,76,no,8.42,5.32,66.67,3.55,0,0.44,0.75,0,4.43,7.5,0.44,0,0,0,0,1.77,0,0,0,0.01,0,0,1,0.44,0,0,0,0.44,0,0,0,0.44,0,0,3.1,28.57,8.87,15,1.33,0.89,0,37.24,1.77,0.89,46.11,89.42,8.87,75,15.96,100,11.08,92,44.78,92.08,0.89,0,12.1,6.64,0.07,1.77,0,0,0.89,100,0.44,1.77,50,2.66,100,0,0,2.66,0,3.1,100,0,,0,,0,0,0,0,,,1.77,,,0,0,0,0.44,0,0
C. Casadei,Leicester City,Leicester City,"RCMF, LCMF",20,12000000,2028-06-30,9,327,1,1.2,0,0.2,18.72,48.53,Italy,Italy,right,185,77,yes,7.16,5.78,66.67,2.48,77.78,0.83,1.34,0,2.48,4.03,1.65,0,0,0,0,1.1,0.28,1,0.28,0.33,0,0,6,1.65,33.33,16.667,0,0.55,50,0,0,0.55,50,0,2.48,11.11,8.26,26.67,1.65,0.55,0,22.29,0,1.38,31.38,87.72,7.98,75.86,8.53,93.55,10.46,89.47,30.28,88.18,0.55,100,13.9,8,0.05,0.55,0,0,0.28,0,0.28,3.03,72.73,0.55,0,0.28,0,0.28,0,2.48,66.67,0,,0,,0,0,0,0,,,0.83,,,0,0,0,0,0,0
H. Winks,Leicester City,Leicester City,"DMF, LCMF",27,12000000,2024-06-30,11,1084,0,0.02,0,0.13,10.46,43.65,England,England,right,178,65,no,4.32,4.32,48.08,1,25,0.25,0.39,0.25,1.99,3.14,1.08,4,0.33,0,0,0.83,0,0,0,0,0,0,3,0.25,0,0,0,0.5,66.67,0.33,75,0.17,50,0,0.66,50,3.15,44.74,0.17,1.99,1.25,68,0,0.58,79.87,95.22,19.43,88.03,13.12,98.1,29.14,96.58,76.63,96.53,2.74,63.64,15.88,41.07,0.01,0.25,0.08,0.08,0.33,50,0.17,9.71,89.74,1.91,56.52,0.33,25,0.42,0.33,7.14,88.37,0,,0,,0,0,0,0,,,1.74,,,0,0,0,0,0,0
C. Patino,Swansea City,Swansea City,"LCMF, RDMF, RCMF",19,12000000,,9,646,1,0.34,3,1.56,18.11,46.15,England,"England, Spain",left,182,71,yes,7.24,5.02,44.44,3.34,45.83,0.98,1.3,0.56,4.04,5.37,1.39,1,0.14,0,0,2.93,0.14,1,0.14,0.05,0,0,5,0.7,20,20,0.42,1.53,45.45,0.98,71.43,0.56,0,0.42,2.93,61.9,7.38,45.28,0.28,1.81,0.42,37.89,0.84,1.81,51.27,83.42,14.21,62.75,11.98,98.84,16.58,86.55,45.42,88.34,4.32,45.16,18.05,40.58,0.22,1.25,0.14,0.14,0.28,100,0.28,6.27,46.67,2.51,38.89,0.7,20,0.14,0.7,6.27,75.56,0,,0,,0,0,0,0,,,0.28,,,0.28,0,0,2.37,0,0
Gabriel Sara,Norwich City,Norwich City,"RDMF, RCMF, LCMF",24,12000000,2026-06-30,11,1070,3,1.32,3,3.51,15.14,48.33,Brazil,Brazil,left,177,73,no,7.82,6.22,63.51,2.02,37.5,0.25,0.33,0.17,3.62,4.69,0.59,1,0.08,0,0,3.03,0.25,3,0.25,0.11,2,0.17,21,1.77,28.57,14.286,0.25,1.51,33.33,1.26,40,0.25,0,0.08,2.61,54.84,5.05,43.33,1.51,1.26,0.84,40.37,0.17,1.09,54.67,85.54,17.24,72.68,9.42,94.64,21.36,92.52,47.69,89.95,5.47,61.54,19.71,41.19,0.3,2.78,0,0,1.35,43.75,0.84,8.58,75.49,3.11,59.46,1.85,45.45,1.51,0.5,9.67,78.26,0,,0,,0,0,0,0,,,0.67,,,2.1,0.25,66.67,4.63,0,0
I. Louza,Watford,Watford,RCMF,24,9000000,2028-06-30,11,840,1,0.61,2,1.65,17.46,36.2,France,"France, Morocco",left,178,65,no,6.96,7.61,50.7,1.18,18.18,0.75,1.1,0.11,2.36,3.46,1.5,3,0.32,0,0,1.29,0.11,1,0.11,0.07,0,0,15,1.61,20,6.667,0.21,1.82,17.65,0.21,0,1.61,20,0.43,1.18,36.36,6.21,20.69,1.71,0.96,0.21,40.93,0.86,0.54,50.57,88.77,12.43,81.9,12.54,100,17.36,86.42,44.89,93.79,3.86,63.89,17.49,28.62,0.18,1.61,0.11,0.21,0.32,66.67,0.75,6.54,77.05,3.32,51.61,1.61,60,1.39,0.43,5.57,90.38,0,,0,,0,0,0,0,,,1.18,,,1.07,0.32,33.33,3.64,0,0
E. Ampadu,Leeds United,Leeds United,"LDMF, RDMF, LCMF",23,9000000,2024-06-30,11,1111,0,0.49,0,0.24,13.61,63.69,England,"England, Wales",right,180,78,no,9.23,6.16,71.05,1.7,71.43,0.32,0.48,0.81,4.54,6.75,1.05,3,0.24,0,0,0.89,0,0,0,0.04,0,0,11,0.89,18.18,0,0,0.24,66.67,0.08,100,0.16,50,0,0.73,77.78,2.75,58.82,0.57,1.3,0.73,32.97,0.08,0.97,46.5,87.28,15.07,77.42,6.56,98.77,18.87,91.42,42.53,90.67,3.73,50,19.07,38.73,0.02,0.24,0.08,0,0.32,0,0.08,8.75,73.15,1.22,33.33,0.81,10,0.32,0.16,6.16,78.95,0,,0,,0,0,0,0,,,1.78,,,0,0,0,0,0,0
