Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. McAlear,Tranmere Rovers,Tranmere Rovers,"RB, RCMF, LCMF",21,300000,2024-06-30,6,265,0,0.1,0,0.31,16.98,54,Scotland,Scotland,right,189,75,no,12.23,7.47,72.73,2.38,28.57,0,0,0.68,6.79,7.79,0.34,0,0,0,0,2.72,0,0,0,0.04,0,0,2,0.68,0,0,0,3.06,66.67,0.34,100,2.72,62.5,0,1.7,40,5.43,50,0.34,0.68,0,20.72,1.36,0.34,36,76.42,13.25,58.97,7.13,95.24,8.49,80,27.85,81.71,5.09,53.33,20.71,31.04,0.11,1.36,0.34,0.34,0,0,1.36,6.79,55,4.42,69.23,0.68,50,1.02,2.04,9.51,75,0,,0,,0,0,0,0,,,2.72,,,0.34,0,0,0,0,0
T. Shade,Swindon Town,Swindon Town,LWB,23,300000,2024-06-30,8,298,2,0.9,0,0,15.8,44.44,England,"England, St. Kitts and Nevis",right,183,76,no,5.27,3.95,33.33,1.76,50,0,0,0,3.95,6.75,0.44,1,0.3,0,0,5.71,0.6,2,0.88,0.4,1,0.44,10,4.39,70,20,0,0.44,100,0.44,100,0,0,0,3.95,55.56,8.78,45,4.83,3.51,1.32,25.02,2.2,0.44,32.49,91.89,5.71,69.23,9.66,100,11.41,92.31,31.61,93.06,0.44,0,17.06,5.11,0,0,0,0.44,0,0,0,1.32,66.67,0.88,100,0,0,0.88,0.44,3.51,62.5,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0.44,0,0
G. Williams,Mansfield Town,Mansfield Town,"RB, RCMF, LB",30,300000,,4,111,0,0,0,0.06,15.41,57.89,England,England,right,176,70,no,7.3,4.05,80,4.05,60,0,0,0.81,4.05,6.82,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,1.62,50,0,0,1.62,50,0.81,3.24,50,4.05,40,0.81,2.43,0,37.3,3.24,0,46.22,78.95,18.65,69.57,9.73,100,12.97,81.25,41.35,82.35,3.24,50,18.54,20.22,0.05,0.81,0,0,0,0,0.81,6.49,50,4.05,60,0.81,0,0.81,0.81,13.78,88.24,0,,0,,0,0,0,0,,,0.81,,,0,0,0,0,0,0
C. Johnson,Mansfield Town,Mansfield Town,RB,26,300000,2024-06-30,5,290,0,0.02,0,0.27,20.67,53.23,England,England,right,178,71,no,9,6.67,70,2,50,0,0,0,4.33,7.09,0.67,1,0.31,0,0,5,0,0,0,0.01,0,0,1,0.33,0,0,0,5.67,29.41,0,0,5.67,29.41,1,6.67,50,8.33,48,0.67,4.67,1,33,2.67,0.67,46.33,73.38,15.67,63.83,8,95.83,12.67,81.58,37,84.68,4,25,19.11,39.1,0.09,1,0,0,0,0,0.33,6.33,63.16,3.67,45.45,0,0,0,1.67,10.33,64.52,0,,0,,0,0,0,0,,,0.67,,,0,0,0,0,0,0
B. Halliday,Bradford City,Bradford City,"RB, RWB",28,300000,2024-06-30,11,871,0,0.06,2,1.33,21.32,56.22,England,England,right,180,68,no,11.06,8.18,71.83,5.19,48.89,0.58,0.84,0.23,4.61,6.74,1.15,2,0.21,0,0,1.96,0,0,0,0.01,0,0,2,0.23,0,0,0.23,3.23,39.29,0,0,3.23,39.29,0.23,1.04,66.67,4.03,48.57,1.04,1.73,1.27,31.69,2.88,1.38,45.4,78.17,16.48,60.84,9.8,96.47,12.79,80.18,36.99,87.54,5.19,35.56,18.09,32.13,0.15,1.04,0.12,0,0,0,0.46,6.91,51.67,3.8,39.39,0.92,12.5,0.69,1.27,8.99,75.64,0,,0,,0,0,0,0,,,0.46,,,0.12,0,0,0,0,0
M. Lavinier,Forest Green Rovers,Forest Green Rovers,"LB, LW",22,300000,2024-06-30,4,193,0,0.3,1,0.83,24.72,37.74,England,"England, Portugal",right,180,70,no,7.46,9.33,50,1.4,33.33,0.93,1.3,0,1.87,2.61,1.87,2,0.93,1,0.47,3.73,0,0,0,0.14,0,0,3,1.4,0,0,0.47,5.13,36.36,4.66,40,0.47,0,0.93,5.6,33.33,10.73,30.43,1.87,2.33,0.47,26.11,1.87,0.47,35.91,67.53,11.19,54.17,7.46,87.5,12.12,69.23,25.18,77.78,5.6,50,22.43,27.24,0.38,3.73,0,0,0,0,0.47,6.53,57.14,6.06,38.46,0,0,1.4,1.87,11.19,75,0,,0,,0,0,0,0,,,0,,,1.87,0,0,7.46,0,0
A. Lewis,Newport County,Newport County,LB,23,300000,,10,978,1,1.22,2,1.26,17.39,43.92,England,England,left,175,63,yes,10.03,7.27,46.84,3.77,43.9,0.92,1.21,0.55,5.71,7.53,0.74,1,0.09,0,0,3.13,0.09,0,0,0.11,0,0,8,0.74,12.5,12.5,0.18,4.23,41.3,3.04,42.42,1.01,36.36,0.92,2.21,54.17,3.68,42.5,0.46,0.83,0.37,18.04,0.55,0.55,30.64,68.47,13.8,60,2.85,87.1,10.58,73.91,18.68,81.77,7.82,50.59,25.9,41.44,0.12,0.92,0.09,0,0.28,33.33,0.55,7.09,55.84,4.97,44.44,1.56,41.18,0.55,1.84,10.49,70.18,0,,0,,0,0,0,0,,,0.18,,,1.29,0,0,1.93,1,100
L. O'Connor,Tranmere Rovers,Tranmere Rovers,RB,23,300000,2024-06-30,7,520,0,0,1,0.37,14.54,52.38,Republic of Ireland,Republic of Ireland,right,178,75,no,11.6,6.06,71.43,2.25,23.08,0.52,0.78,0.69,6.75,10.09,0.69,3,0.52,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0.17,3.46,25,0,0,3.46,25,0.52,0.69,100,2.94,52.94,0.17,1.38,1.56,29.94,0.87,1.38,46.21,72.28,22.15,64.84,5.37,93.55,12.98,78.67,33.23,83.33,9.69,50,22.11,38.48,0.06,0.69,0,0,0.35,50,0.52,11.08,64.06,3.46,40,1.04,50,0.52,0.87,12.81,81.08,0,,0,,0,0,0,0,,,2.77,,,0,0,0,0,0,0
D. Love,Morecambe,Morecambe,RB,28,250000,2024-06-30,9,848,0,0.01,1,0.8,14.12,44.36,Scotland,"Scotland, England",right,178,72,no,9.76,6.47,62.3,3.61,23.53,0.11,0.12,0.53,5.63,6.24,0.96,5,0.53,0,0,0.53,0,0,0,0,0,0,3,0.32,0,0,0.11,1.7,25,0.21,0,1.49,28.57,0.21,0.32,33.33,1.38,46.15,0.21,0.64,0.32,18.47,0.21,0.53,32.9,67.42,18.89,60.67,2.44,95.65,6.9,70.77,23.77,82.14,7.64,29.17,23.43,42.38,0.09,0.85,0,0,0.11,0,0.11,9.02,45.88,1.91,50,0.32,0,0.53,0.42,10.93,68.93,0,,0,,0,0,0,0,,,0.32,,,0.42,0,0,1.59,0,0
B. Whitfield,Barrow,Barrow,"RWB, CF",27,250000,2024-06-30,2,52,0,0.01,0,0.67,17.31,30,England,England,right,165,62,no,3.46,1.73,0,3.46,0,0,0,0,3.46,7.5,0,0,0,0,0,6.92,0,0,0,0.03,0,0,1,1.73,100,0,0,12.12,14.29,0,0,12.12,14.29,3.46,8.65,40,10.38,50,1.73,3.46,0,25.96,5.19,1.73,29.42,58.82,6.92,75,3.46,100,13.85,50,15.58,88.89,1.73,100,28.35,17.77,1.16,1.73,0,0,0,0,1.73,5.19,66.67,3.46,0,0,0,0,1.73,8.65,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
