Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Griffiths,Yeovil Town,Doncaster Rovers,"CF, AMF",22,900000,2024-06-30,4,189,0,0.47,0,0.1,43.33,25.27,England,England,right,180,76,yes,3.33,5.24,45.45,20.48,30.23,0.48,0.73,0,0.48,0.73,0.95,0,0,0,0,1.43,0,0,0,0.23,0,0,3,1.43,0,0,0,0,0,0,0,0,0,0,3.81,25,12.38,11.54,2.86,0,0.48,6.19,1.9,0.48,10.48,72.73,3.33,14.29,2.86,100,0.95,100,10.48,72.73,0,0,11.61,0,0.05,0.48,0,0,0.95,50,0,1.43,66.67,0.48,0,0.95,50,0.95,0,0.48,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
B. Thomas-Asante,West Bromwich Albion,Salford City,"CF, AMF, LWF",24,800000,2025-06-30,6,597,4,3.02,2,0.49,24.87,40,England,"England, Ghana",right,182,80,no,2.56,2.11,57.14,2.71,27.78,0.15,0.28,0,1.21,2.22,0.75,0,0,0,0,5.58,0.6,4,0.6,0.46,0,0,18,2.71,50,22.222,0.3,1.96,23.08,1.66,9.09,0.3,100,0.15,6.18,53.66,16.28,40.74,4.07,2.56,1.06,14.17,1.96,2.56,22.16,72.11,5.43,58.33,7.54,90,6.18,63.41,18.99,76.19,1.21,87.5,19.14,31.64,0.07,1.06,0,0,1.21,37.5,0.45,3.02,70,1.96,53.85,1.36,44.44,1.21,0.45,3.62,95.83,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
L. Jephcott,Swindon Town,Swindon Town,CF,23,700000,2023-06-30,32,1867,7,9.51,1,0.51,15.47,26.48,England,"England, Wales",right,178,75,yes,2.46,1.83,71.05,4.43,19.57,0.05,0.09,0,1.11,2.03,0.63,2,0.1,0,0,1.4,0.34,6,0.29,0.46,1,0.05,41,1.98,46.34,17.073,0.05,0.67,21.43,0.34,14.29,0.34,28.57,0.05,0.34,42.86,4.15,24.42,3.52,0.29,0.05,10.89,0.87,0.82,13.59,76.95,3.04,55.56,3.81,92.41,3.86,82.5,11.81,80.41,1.16,75,17.08,16.61,0.02,0.34,0.05,0,0.39,50,0.19,2.12,65.91,0.77,50,0.39,62.5,0.67,0.1,1.74,80.56,0,,0,,0,0,0,0,,,0.05,,,0.05,0.05,100,0,2,50
M. Smith,Salford City,Salford City,CF,33,600000,2023-06-30,37,2293,10,8.98,1,0.52,32.85,47.91,England,"England, Scotland",left,198,91,no,2.79,1.69,62.79,20.25,53.68,0,0,0.24,1.73,2.82,1.1,2,0.08,0,0,1.18,0.39,10,0.39,0.35,5,0.2,53,2.08,41.51,18.868,0.04,0.04,0,0,0,0.04,0,0,0.59,53.33,3.65,30.11,3.14,0.2,0,8.01,2.94,1.22,11.97,60.66,3.65,45.16,2.59,83.33,3.34,54.12,11.77,61,0.16,50,13.32,2.77,0.02,0.27,0.16,0.04,0.04,0,0.12,2.08,35.85,0.55,35.71,0.04,0,0.43,0,0.98,68,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Horgan,Stevenage,Stevenage,"CF, RAMF, LCMF",30,450000,2023-06-30,14,331,0,0.51,0,0.79,17.67,33.85,Republic of Ireland,Republic of Ireland,right,170,70,yes,5.17,5.44,55,2.18,0,0,0,0.27,2.18,3.93,0.54,0,0,0,0,4.08,0,0,0,0.14,0,0,5,1.36,40,0,0,4.08,26.67,1.63,16.67,2.45,33.33,0.82,5.17,42.11,7.34,37.04,4.35,1.9,0.82,15.5,2.45,0,25.56,64.89,5.17,47.37,5.98,95.45,8.97,63.64,19.85,75.34,1.63,33.33,19.3,6.4,0.21,1.36,0,0,0.82,33.33,0.54,1.9,42.86,3.26,25,1.36,20,0.54,1.09,2.45,88.89,0,,0,,0,0,0,0,,,0,,,0.27,0,0,1.09,0,0
F. Sears,Colchester United,Colchester United,CF,33,400000,2023-06-30,31,1500,2,4.11,0,0.85,13.56,25.22,England,England,right,170,75,no,2.1,3.12,50,1.32,18.18,0,0,0,0.54,0.83,1.38,0,0,0,0,1.32,0.12,1,0.06,0.25,0,0,21,1.26,38.1,9.524,0,1.2,10,0.42,14.29,0.66,9.09,0.12,1.44,45.83,5.22,20.69,2.4,0.72,0.24,7.02,1.68,0.36,10.8,72.22,2.4,67.5,3.3,90.91,2.58,67.44,8.88,83.11,0.72,41.67,17.2,11.9,0.05,0.36,0,0,0.06,100,0.12,0.9,60,1.08,38.89,0.18,66.67,0.54,0.12,1.02,88.24,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0,2,50
T. Yengi,Northampton Town,Northampton Town,CF,22,400000,2024-06-30,16,326,0,0.94,0,0.03,44.45,31.06,Australia,Australia,right,187,83,yes,5.8,4.97,61.11,14.91,33.33,0.28,0.59,0,2.48,5.29,3.59,2,0.55,0,0,0.83,0,0,0,0.26,0,0,5,1.38,20,0,0,0.28,0,0,0,0.28,0,0,2.48,11.11,12.15,20.45,2.48,0.55,0,10.77,0.55,1.66,18.77,66.18,5.25,68.42,4.69,64.71,3.59,69.23,18.22,68.18,0.28,0,8.51,1.12,0.01,0.28,0,0,0.28,100,0,1.1,75,1.38,60,0.28,100,0.83,0,1.93,42.86,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Hendry,Salford City,Salford City,"CF, AMF",25,400000,2024-06-30,39,3096,12,11.19,5,2.71,24.24,33.09,England,"England, Scotland",right,178,70,no,5.64,3.9,50,6.13,31.28,0.61,1.01,0.12,3.08,5.08,1.54,6,0.17,1,0.03,2.97,0.35,12,0.35,0.33,1,0.03,101,2.94,33.66,11.881,0.15,0.96,39.39,0.23,37.5,0.7,41.67,0.26,3.43,41.53,9.71,32.34,3.55,1.1,0.32,18.49,2.44,1.22,26.25,78.85,6.02,61.35,7.27,93.6,7.65,76.81,23.31,82.92,2.06,50.7,15.81,27.01,0.08,0.76,0.06,0,0.47,37.5,0.35,3.05,62.86,1.48,47.06,0.52,27.78,0.81,0.38,2.85,72.45,0,,0,,0,0,0,0,,,0.03,,,0.06,0.06,0,0,1,0
D. Keillor-Dunn,Mansfield Town,Mansfield Town,"CF, LWF, LW",25,350000,2025-06-30,19,1650,7,5.88,3,2.2,24.05,40.14,England,"England, Scotland",right,180,68,no,7.25,6.16,69.03,4.91,31.11,0.05,0.08,0,2.95,4.46,0.98,2,0.11,0,0,3.38,0.38,7,0.38,0.32,0,0,46,2.51,34.78,15.217,0.16,2.24,39.02,0.93,52.94,1.2,31.82,0.27,3.33,49.18,9.22,29.59,3.93,1.31,0.49,16.31,1.04,1.15,27.71,72.24,8.62,55.7,5.73,87.62,8.51,76.92,22.75,78.66,2.84,44.23,18.77,29.27,0.12,1.47,0.05,0,0.22,0,0.33,3.38,54.84,2.78,47.06,0.55,10,0.76,0.93,5.02,66.3,0,,0,,0,0,0,0,,,0.11,,,1.25,0.22,0,3.27,0,0
L. Appéré,Northampton Town,Northampton Town,CF,24,350000,2024-06-30,43,3198,8,7.64,2,3.12,28.37,29.07,Scotland,"Scotland, France",right,185,71,no,4.56,4.02,55.94,5.23,20.97,0.11,0.18,0,2.2,3.46,1.35,1,0.03,0,0,2.65,0.23,7,0.2,0.21,0,0,45,1.27,48.89,17.778,0.06,0.79,32.14,0.48,35.29,0.31,27.27,0.08,3.49,49.19,11.79,28.64,2.45,0.96,0.31,8.84,1.72,1.21,14.92,67.55,4.36,56.13,2.95,79.05,3.6,65.63,13.28,72.25,0.87,25.81,14.89,14.93,0.09,0.76,0.06,0,0.31,18.18,0.28,2,56.34,1.15,48.78,0.48,17.65,0.79,0.25,2.42,70.93,0,,0,,0,0,0,0,,,0.03,,,0,0,0,0,1,100
