Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Longstaff,Newcastle United,Mansfield Town,"RCMF, LCMF",22,1500000,2023-06-30,18,1660,6,3.39,2,2.22,23.1,40.85,England,England,right,171,65,no,9.27,8.19,58.94,5.42,31,1.03,1.6,0.22,3.42,5.31,1.19,1,0.05,0,0,1.73,0.33,6,0.33,0.18,0,0,25,1.36,56,24,0.11,1.19,40.91,0.33,50,0.87,37.5,0.33,0.54,50,4.17,32.47,2.22,0.49,0.11,21.52,0.92,0.98,33.4,79.22,11.98,62.9,7.43,93.43,8.78,85.8,29.82,82.91,2.39,52.27,16.31,25.48,0.12,1.41,0.11,0.05,0.6,36.36,0.76,4.28,70.89,2.6,54.17,0.98,33.33,1.36,0.49,6.4,72.88,0,,0,,0,0,0,0,,,0.27,,,0.43,0.05,0,1.73,0,0
A. Judge,Colchester United,Colchester United,"AMF, LAMF, LCMF",34,800000,2023-06-30,32,2556,3,3.34,4,4.39,16.13,42.58,Republic of Ireland,Republic of Ireland,right,169,70,no,6.83,5.53,56.05,2.75,24.36,0.7,0.98,0.25,3.03,4.2,0.77,2,0.07,0,0,2.54,0.11,3,0.11,0.12,0,0,58,2.04,36.21,5.172,0.14,2.15,42.62,0.77,36.36,1.37,46.15,0.18,1.8,39.22,3.91,41.44,1.13,0.7,0.14,25.11,0.77,1.09,40.11,78.05,11.3,55.76,9.89,95.37,13.17,79.95,31.87,88.18,6.13,37.36,20.05,35.76,0.15,1.27,0.07,0.07,0.53,33.33,0.35,7.43,52.61,4.26,42.15,1.83,25,1.13,0.99,6.06,74.42,0,,0,,0,0,0,0,,,0.53,,,2.61,0.32,55.56,4.05,0,0
O. Cooper,Swansea City,Newport County,"RCMF, AMF, RAMF",23,700000,2027-06-30,33,2611,1,3.26,4,3.74,25.85,44.67,England,"England, Wales",right,176,68,no,9.41,8.76,59.84,2.07,23.33,0.69,1.02,0.1,3.48,5.16,1.62,7,0.24,0,0,3.17,0.03,1,0.03,0.11,0,0,38,1.31,34.21,2.632,0.14,1.96,29.82,0.72,33.33,1.24,27.78,0.14,3.9,51.33,9.48,40.73,2.9,2.79,2.17,16.48,1.03,1.62,27.4,77.61,8.03,63.52,6.45,96.79,7.93,79.57,23.82,84.37,1.65,35.42,16.93,26.12,0.13,1.14,0.03,0.03,0.41,33.33,0.55,2.93,63.53,2.31,44.78,0.45,38.46,0.76,0.65,4.31,70.4,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0.03,0,0
S. Quinn,Mansfield Town,Mansfield Town,"LCMF, LW",36,600000,2023-06-30,39,3368,1,2.07,3,4.5,16.92,48.66,Republic of Ireland,Republic of Ireland,left,168,60,no,7.99,5.56,57.69,3.74,47.86,0.8,1.22,0.05,3.98,6.08,0.67,5,0.13,1,0.03,2.16,0.03,1,0.03,0.06,0,0,33,0.88,15.15,3.03,0.08,3.1,32.76,2.91,33.03,0.19,28.57,0.59,1.5,44.64,4.38,45.12,1.28,1.15,0.75,24.69,0.99,1.15,40.35,77.02,13.76,69.51,7.16,93.66,11.89,75.73,34.42,82.53,3.07,57.39,17.15,33.31,0.12,1.12,0.11,0,0.64,54.17,0.37,5.72,68.22,3.79,51.41,0.56,47.62,0.96,0.94,8.18,77.45,0,,0,,0,0,0,0,,,0.11,,,0.16,0.03,0,1.79,0,0
J. Spearing,Liverpool U21,Tranmere Rovers,"LCMF, DMF, RCMF",34,600000,,32,2548,3,1.33,2,0.46,17.24,50.41,England,England,right,168,70,no,11.59,7.63,60.65,3.11,52.27,1.41,2.13,0.39,5.55,8.37,1.48,9,0.32,1,0.04,0.67,0.11,2,0.07,0.05,0,0,13,0.46,30.77,23.077,0.07,0.39,27.27,0.18,20,0.18,40,0,0.57,62.5,2.44,36.23,0.07,0.18,0.04,20.24,0.04,0.67,36.45,82.95,13.88,71.25,5.76,98.77,12.36,88.86,31.12,87.74,4.98,57.45,20.64,34.85,0.02,0.18,0,0.04,0.25,28.57,0.18,8.27,69.66,1.13,25,0.57,31.25,0.18,0.07,6.68,81.48,0,,0,,0,0,0,0,,,1.24,,,0.28,0.04,100,0.07,1,100
A. Morley,Bolton Wanderers,Rochdale,RCMF,22,600000,2025-06-30,21,1848,1,1.22,1,4.84,14.61,50.33,England,England,right,174,72,no,8.62,6.09,60,3.21,50,0,0,0.15,4.97,7.91,0.49,0,0,0,0,2.05,0.05,1,0.05,0.06,0,0,23,1.12,8.7,4.348,0.05,2.29,42.55,0.49,30,1.66,44.12,0.29,1.02,57.14,2.39,30.61,0.68,0.58,0.19,33.9,0.34,0.24,49.92,79.8,16.95,62.36,8.81,98.34,18.9,88.66,39.45,88.64,8.28,47.06,22.23,39.12,0.24,1.9,0.15,0.05,0.44,88.89,0.58,10.57,60.83,3.75,50.65,1.17,33.33,0.97,0.93,10.62,77.06,0,,0,,0,0,0,0,,,1.31,,,1.75,0.15,0,2.92,0,0
L. Kelly,Rochdale,Rochdale,"LCMF, RCMF",27,475000,2023-06-30,30,2362,5,2.83,3,5.65,16.16,47.64,England,"England, Republic of Ireland",right,163,74,no,7.85,6.21,58.9,1.49,17.95,0.19,0.28,0.11,4,5.84,0.91,2,0.08,0,0,1.68,0.19,4,0.15,0.11,0,0,25,0.95,40,20,0.11,2.02,37.74,0.76,45,1.22,34.38,0.5,1.03,37.04,4.15,39.45,1.3,0.99,0.61,36.24,0.42,1.14,53.8,80.38,17.6,63.42,10.29,95.93,18.86,86.26,45.72,87.25,6.17,42.59,19.17,33.9,0.22,1.6,0.04,0.04,0.88,17.39,0.53,9.22,61.16,3.66,41.67,1.52,32.5,1.33,0.88,9.34,76.33,0,,0,,0,0,0,0,,,0.3,,,0.91,0.15,50,3.62,1,100
M. Jay,Colchester United,Exeter City,AMF,26,450000,2025-06-30,45,3885,14,14.55,4,3.74,14.59,30.63,England,England,right,178,69,no,3.92,2.85,52.85,2.76,15.13,0.02,0.04,0,2.39,3.82,0.51,2,0.05,0,0,2.41,0.32,14,0.32,0.34,4,0.09,101,2.34,50.5,13.861,0.09,0.74,25,0.28,50,0.46,10,0.09,1.85,43.75,5.37,31.47,3.31,0.58,0.37,16.66,0.95,0.83,26.94,76.35,8.97,62.53,6.63,92.31,6.25,80.37,24.09,79.9,2.18,53.19,16.37,23.73,0.09,0.56,0,0.02,0.6,38.46,0.32,3.61,57.69,1.53,68.18,0.65,46.43,1.04,0.19,3.89,71.43,0,,0,,0,0,0,0,,,0.12,,,0.07,0.05,0,0.37,2,0
C. McAleny,Salford City,Salford City,"AMF, CF, LAMF",30,400000,2023-06-30,24,1289,2,4.13,1,0.52,23.95,38.19,England,England,right,178,66,no,4.26,5.73,45.12,4.68,31.34,0.21,0.32,0,1.47,2.23,1.96,1,0.07,0,0,4.05,0.14,2,0.14,0.29,0,0,36,2.51,52.78,5.556,0.07,2.02,24.14,0.7,40,1.33,15.79,0.14,4.4,50.79,8.24,47.46,3.49,1.26,0.91,12.64,0.98,1.54,18.22,79.69,3.49,70,6.63,96.84,3.98,68.42,16.06,86.96,0.14,50,15.06,3.85,0.04,0.63,0,0.07,0.21,0,0.21,0.98,42.86,1.4,40,0.14,0,0.49,0.42,1.4,75,0,,0,,0,0,0,0,,,0,,,0,0,0,0.35,0,0
J. Walker,Bradford City,Bradford City,"AMF, LW, LCMF",29,400000,2023-06-30,19,1373,4,4.35,1,1.12,28.38,41.8,Scotland,Scotland,right,175,70,no,9.7,7.93,52.89,4.72,30.56,1.18,1.76,0.13,4.33,6.47,2.16,5,0.33,0,0,4.26,0.26,4,0.26,0.29,1,0.07,47,3.08,40.43,8.511,0.07,2.23,29.41,0.92,28.57,1.31,30,0.39,3.87,57.63,9.96,42.11,3.8,2.1,0.98,18.49,0.92,1.97,27.79,79.01,6.82,67.31,7.28,92.79,7.6,81.03,24.32,85.18,1.31,45,17.25,21.42,0.07,0.85,0.07,0,0.13,100,0.39,2.49,65.79,2.1,62.5,0.39,33.33,0.72,0.72,2.75,78.57,0,,0,,0,0,0,0,,,0,,,0.2,0.13,50,0.79,0,0
