Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
C. Doyle,Coventry City,Sunderland,LCB,19,4000000,2024-06-30,39,3383,1,0.87,2,0.19,18.54,55.09,England,England,left,188,85,yes,9.92,6.28,68.22,4.47,46.43,0.45,0.7,0.59,5.19,8.05,0.69,3,0.08,0,0,0.93,0.03,1,0.03,0.02,1,0.03,9,0.24,44.44,11.111,0.05,0.16,0,0.16,0,0,0,0.03,1.44,57.41,3.43,44.19,0.37,1.49,0.72,25.83,0.32,0.59,42.78,80.41,20.78,69.78,3.62,91.91,14.45,92.27,34.37,88.47,8.27,48.23,22.19,39.95,0.01,0.11,0,0.03,0.13,0,0.05,7.69,58.48,0.61,21.74,0.56,14.29,0.16,0,10.27,68.39,0,,0,,0,0,0,0,,,2.34,,,0,0,0,0,0,0
J. Storey,Preston North End,Sheffield Wednesday,"RCB, CB",25,2800000,2025-06-30,21,2065,2,2.88,1,0.41,21.97,60.71,England,England,right,188,76,no,8.02,5.97,66.42,10.42,61.51,0.26,0.4,0.44,3.79,5.87,0.48,2,0.09,0,0,0.52,0.09,2,0.09,0.13,0,0,13,0.57,30.77,15.385,0.04,0.09,50,0.04,100,0.04,0,0,0.44,70,1.48,29.41,0.83,0.61,0.22,25.37,0.31,0.44,40.45,87.5,16.78,77.14,3.14,97.22,16.74,95.83,36.35,91.01,4.01,56.52,19.45,36.14,0.02,0.09,0,0,0.04,0,0.04,3.92,66.67,0.35,50,0.22,40,0.26,0.04,6.06,69.78,0,,0,,0,0,0,0,,,1.53,,,0,0,0,0,0,0
W. Harding,Rotherham United,Rotherham United,"LCB, RCB, RWB",26,1200000,2023-06-30,38,3270,0,2.21,2,2.44,19.07,51.66,England,"England, Jamaica",right,181,79,no,8.39,6.52,64.56,5.64,45.85,0.28,0.48,0.3,3.91,6.78,0.88,6,0.17,1,0.03,1.82,0,0,0,0.06,0,0,12,0.33,41.67,0,0.06,2.12,42.86,0.63,39.13,1.49,44.44,0.36,1.35,55.1,3,41.28,0.55,1.07,0.44,16.05,0.5,0.39,29.26,71.78,15.52,64.54,2.64,94.79,8.23,82.27,20.7,79.52,6.52,56.12,23.39,35.89,0.07,0.72,0.03,0.03,0.25,11.11,0.33,8.01,63.92,2.39,57.47,0.55,30,0.52,0.88,10.05,77.81,0,,0,,0,0,0,0,,,0.77,,,0.28,0,0,0.03,0,0
H. Darling,Swansea City,Milton Keynes Dons,CB,23,1200000,2025-06-30,43,4084,7,4.24,1,0.56,15.87,59.03,England,England,right,180,75,no,7.1,3.61,72.56,5.24,53.36,0.4,0.62,0.35,4.08,6.41,0.75,6,0.13,0,0,0.9,0.15,7,0.15,0.09,6,0.13,35,0.77,42.86,20,0.02,0.02,0,0.02,0,0,0,0,0.77,74.29,2.51,59.65,0.9,1.26,0.46,40.66,0.24,1.34,57.01,89.41,15.91,71.61,2.95,94.78,32.62,97.5,50.44,94.84,6.55,47.81,21.8,45.1,0.01,0.04,0.02,0.04,0.07,0,0.04,5.64,53.52,0.57,23.08,0.66,26.67,0.09,0,6.79,66.23,0,,0,,0,0,0,0,,,1.94,,,0.04,0.02,0,0,0,0
J. Hill,Hearts,Fleetwood Town,"RCB, CB",21,1000000,2026-06-30,13,1225,1,0.79,0,0.11,19.69,58.21,England,England,right,184,73,yes,11.31,5.8,69.62,7.79,50.94,0.73,0.99,0.73,6.54,8.84,0.66,3,0.22,0,0,0.44,0.07,1,0.07,0.06,1,0.07,8,0.59,12.5,12.5,0,0.37,40,0.07,0,0.29,50,0.07,0.37,60,1.18,50,0.51,0.22,0,17.93,0.22,0.66,32.03,76.15,16.38,60.09,2.64,97.22,10.07,92.7,24.24,86.36,7.49,45.1,24.76,46.46,0.01,0.22,0,0,0,0,0,6.91,52.13,1.03,28.57,0.66,33.33,0.15,0.15,8.08,62.73,0,,0,,0,0,0,0,,,1.98,,,0,0,0,0,0,0
J. Whatmough,Wigan Athletic,Wigan Athletic,"RCB, CB",26,1000000,2025-06-30,46,4490,2,2.31,2,0.97,13.31,64.61,England,England,right,184,82,no,7.92,4.19,73.21,5.77,65.63,0.1,0.16,0.6,4.75,7.41,0.44,4,0.08,0,0,0.38,0.04,2,0.04,0.05,0,0,13,0.26,38.46,15.385,0.04,0.06,66.67,0.04,50,0.02,100,0.02,0.32,68.75,1.16,39.66,0.9,0.34,0.18,31.07,0.16,0.34,48.89,84.95,20.69,70.35,2.29,97.37,23.79,96.04,38.49,92.5,10.36,57.06,26.66,45.57,0.02,0.08,0.02,0,0.04,50,0.08,5.85,55.14,0.4,20,0.52,30.77,0.14,0.02,9.84,69.86,0,,0,,0,0,0,0,,,1.76,,,0,0,0,0,0,0
D. Batth,Sunderland,Sunderland,"LCB, CB, RCB",32,900000,2023-06-30,12,1098,1,1.11,0,0.23,19.67,67.5,England,"England, India",right,191,90,no,9.26,4.59,78.57,8.52,66.35,0.33,0.57,0.9,5.33,9.33,0.74,1,0.08,0,0,0.16,0.08,1,0.08,0.09,1,0.08,10,0.82,10,10,0,0,0,0,0,0,0,0,0.08,100,0.9,45.45,1.07,0.57,0.08,26.39,0.08,0.74,45.9,84.11,18.36,69.64,2.62,90.63,20.82,96.06,38.77,90.91,7.13,47.13,23.37,44.62,0.02,0.08,0,0,0,0,0.08,5,49.18,0.25,0,0.74,22.22,0.08,0,7.46,67.03,0,,0,,0,0,0,0,,,1.97,,,0,0,0,0,0,0
L. McNally,Coventry City,Oxford United,"RCB, LCB",23,900000,2026-06-30,30,2794,4,4.47,0,0.48,21.68,63.74,Republic of Ireland,Republic of Ireland,right,193,86,yes,10.57,6.44,72.5,9.21,64.69,0.52,0.8,0.29,5.38,8.35,0.81,2,0.06,0,0,0.9,0.13,4,0.13,0.14,3,0.1,25,0.81,24,16,0,0.29,33.33,0.03,0,0.23,42.86,0.03,1.06,54.55,1.93,48.33,0.97,2.67,1,25.19,0.42,0.77,38.85,81.59,17.59,70.7,3.19,95.96,14.27,91.42,32.86,88.33,5.7,45.2,21.98,41.75,0.02,0.16,0.03,0.03,0.19,16.67,0.03,6.12,61.58,0.9,35.71,0.48,13.33,0.19,0.1,8.79,69.96,0,,0,,0,0,0,0,,,2.13,,,0,0,0,0,0,0
H. Carter,Blackburn Rovers,Portsmouth,"RCB, RB",23,800000,2024-06-30,22,2071,1,0.66,0,0.79,20.29,55.25,England,England,right,188,67,no,8.21,6.43,68.24,5.17,58.82,0.09,0.13,0.65,3.74,5.71,0.87,2,0.09,0,0,2.13,0.04,1,0.04,0.03,0,0,13,0.56,30.77,7.692,0,1.43,27.27,0.04,0,1.35,29.03,0.22,2.56,59.32,4.48,41.75,0.87,1.26,0.3,21.21,1.35,0.3,32.33,77.28,13.91,67.19,3.74,94.19,10.86,85.6,25.16,85.49,5.82,52.99,21.84,38.7,0.03,0.43,0.04,0.04,0.09,50,0.13,6.13,62.41,1.56,41.67,0.52,33.33,0.56,0.39,7.78,77.09,0,,0,,0,0,0,0,,,1.09,,,0.04,0,0,0,0,0
B. Wright,Rotherham United,Sunderland,"RCB, CB",30,700000,2024-06-30,40,3214,2,1.37,1,0.5,16.47,64.63,Australia,"Australia, England",right,184,84,yes,9.41,5.35,76.44,5.26,66.49,0.42,0.69,0.56,4.9,8.02,0.73,5,0.14,0,0,0.5,0.06,2,0.06,0.04,2,0.06,11,0.31,27.27,18.182,0.03,0.5,44.44,0.08,66.67,0.42,40,0.06,0.25,44.44,1.34,45.83,0.7,0.22,0.06,31.5,0.64,0.78,49.68,81.96,25.45,72.28,2.52,91.11,17.92,94.22,39.29,89.31,9.88,54.67,22.12,34.15,0.01,0.14,0.06,0.03,0.2,42.86,0.06,7.17,55.86,0.76,40.74,0.45,43.75,0.2,0.22,10.95,71.1,0,,0,,0,0,0,0,,,1.43,,,0,0,0,0,0,0
