Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
E. Haaland,Manchester City,Manchester City,CF,23,170000000,2027-06-30,12,1149,13,12.28,2,1.82,12.85,32.93,England,"England, Norway",left,195,94,no,1.41,1.02,46.15,2.58,27.27,0,0,0,0.94,1.51,0.55,0,0,0,0,2.74,1.02,10,0.78,0.96,3,0.23,44,3.45,61.36,29.545,0.16,0.31,25,0.23,33.33,0.08,0,0.08,1.25,37.5,5.72,31.51,4.54,0.47,0.16,7.99,0.86,0.94,10.03,75,1.57,65,2.9,89.19,1.64,85.71,9.56,76.23,0.16,100,11.73,7.45,0.14,0.55,0,0,0.31,25,0.39,0.47,83.33,0.63,50,0.31,25,0.78,0.08,0.63,75,0,,0,,0,0,0,0,,,0.08,,,0.08,0.08,0,0,4,75
Gabriel Jesus,Arsenal,Arsenal,"CF, LWF, RWF",26,75000000,2027-06-30,7,419,1,1.2,0,0.16,31.79,43.24,Brazil,Brazil,right,175,73,no,8.59,6.44,63.33,3.87,33.33,0,0,0,4.51,6.85,2.36,2,0.43,0,0,4.94,0.21,1,0.21,0.26,0,0,6,1.29,33.33,16.667,0,1.72,0,0.43,0,1.07,0,0,5.8,77.78,15.68,46.58,4.94,2.58,1.5,18.47,2.58,2.15,28.14,73.28,4.51,57.14,7.09,84.85,8.38,76.92,25.56,78.99,0.86,50,15.4,14.09,0.04,0.64,0,0,0.21,0,0.21,1.72,75,3.01,42.86,0.43,0,1.93,0,2.79,69.23,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Núñez,Liverpool,Liverpool,CF,24,70000000,2028-06-30,11,693,4,4.25,4,0.89,18.18,40.71,Uruguay,Uruguay,right,186,80,no,3.25,3.51,55.56,3.9,50,0,0,0.26,1.3,2.4,0.91,1,0.13,0,0,3.77,0.52,4,0.52,0.55,0,0,32,4.16,50,12.5,0.52,1.04,12.5,0.52,0,0.52,25,0.39,2.6,55,7.66,32.2,6.1,2.21,0.78,18.57,1.17,0.65,19.09,80.27,4.16,68.75,4.29,96.97,5.84,75.56,17.14,85.61,0.91,57.14,15.72,18.97,0.11,0.91,0.13,0,0.39,33.33,0.65,1.82,71.43,2.99,65.22,0.39,33.33,2.6,0.13,1.56,91.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
Son Heung-Min,Tottenham Hotspur,Tottenham Hotspur,"CF, LAMF",31,60000000,2025-06-30,12,1094,8,5.25,1,3,10.04,40.98,Korea Republic,Korea Republic,right,183,78,no,1.23,1.48,55.56,0.41,40,0.08,0.14,0,0.33,0.55,0.41,0,0,0,0,3.29,0.66,8,0.66,0.43,0,0,32,2.63,50,25,0.08,0.9,27.27,0.66,25,0.25,33.33,0.16,2.47,63.33,5.92,45.83,4.44,1.4,0.74,18.67,1.15,0.99,23.28,83.75,5.1,77.42,7.24,93.18,5.76,81.43,21.97,86.14,0.49,66.67,14.05,18.88,0.25,1.4,0.16,0,0.66,25,1.07,1.65,75,1.97,75,0.66,25,2.3,0.16,2.47,80,0,,0,,0,0,0,0,,,0.08,,,0,0,0,0,0,0
J. Sancho,Manchester United,Manchester United,"CF, LAMF, LW",23,55000000,2026-06-30,3,108,0,0,0,0.2,20.83,36,England,"England, Trinidad and Tobago",right,180,76,no,4.17,4.17,40,2.5,0,0,0,0,2.5,3.6,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.83,0,0,0,0,5,33.33,11.67,42.86,3.33,5,4.17,20.83,0,1.67,35,78.57,6.67,75,5.83,85.71,10.83,76.92,33.33,82.5,0.83,0,14.95,11.02,0.17,0.83,0,0,3.33,25,0,0.83,100,3.33,75,1.67,50,2.5,0,5,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0.83,0,0
Richarlison,Tottenham Hotspur,Tottenham Hotspur,"CF, LAMF",26,55000000,2027-06-30,10,623,1,3.57,3,0.75,28.46,34.52,Brazil,Brazil,right,184,71,no,5.35,3.32,52.17,6.93,29.17,0.29,0.51,0.14,3.32,5.9,1.44,2,0.29,0,0,3.32,0.14,1,0.14,0.52,1,0.14,21,3.03,28.57,4.762,0.43,1.73,16.67,1.73,16.67,0,0,0.14,4.48,45.16,13.87,35.42,5.06,1.16,0.14,16.76,2.02,1.73,22.68,71.97,4.48,61.29,5.06,85.71,7.51,73.08,20.22,77.86,0.72,40,15.89,17.82,0.11,0.87,0,0,0.43,33.33,0.58,1.59,54.55,2.6,50,0.43,66.67,1.59,0.29,4.48,70.97,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Isak,Newcastle United,Newcastle United,CF,24,50000000,2028-06-30,8,537,6,4.3,0,0.6,13.58,46.91,Sweden,"Sweden, Eritrea",right,192,77,no,1.84,1.51,55.56,1.34,25,0,0,0,1.01,1.34,0.84,0,0,0,0,3.85,1.01,5,0.84,0.72,0,0,17,2.85,58.82,35.294,0,0.5,33.33,0.17,0,0.17,100,0,2.35,78.57,8.04,50,4.19,1.68,0.84,10.22,0.84,0.84,14.75,80.68,3.02,77.78,3.69,95.45,4.36,80.77,14.08,83.33,0.17,0,16.26,6.63,0.1,0.84,0,0,0.34,50,0.84,1.84,63.64,0.84,80,0.17,0,0.84,0.17,1.51,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,100
M. Diaby,Aston Villa,Aston Villa,"CF, AMF",24,50000000,2025-06-30,12,1035,3,2.79,2,3.13,12.43,32.87,France,"France, Mali",left,170,67,no,1.83,3.13,33.33,0.78,0,0.09,0.13,0,0.7,1.02,0.52,0,0,0,0,4,0.26,3,0.26,0.24,0,0,25,2.17,44,12,0.17,2.78,37.5,0.78,22.22,1.74,40,0.43,2.96,61.76,7.13,36.59,4.26,2.26,1.39,16.26,1.48,0.43,22.17,82.35,3.74,81.4,6.78,97.44,6.78,74.36,19.04,89.04,0.52,66.67,16.54,13.39,0.27,1.48,0,0.09,0.26,66.67,1.3,1.22,92.86,3.3,65.79,0.17,50,1.91,1.04,2.35,88.89,0,,0,,0,0,0,0,,,0.52,,,0,0,0,0,0,0
Ansu Fati,Brighton,Brighton,"CF, AMF, LCMF",21,35000000,2027-06-30,8,321,2,2.23,0,0.06,15.14,38.89,Guinea-Bissau,"Guinea-Bissau, Spain",right,178,66,yes,2.52,4.21,33.33,1.68,16.67,0,0,0,1.12,2.03,1.12,1,0.28,0,0,3.93,0.56,2,0.56,0.62,0,0,12,3.36,58.33,16.667,0,0.28,0,0,0,0.28,0,0,2.8,60,7.57,48.15,3.36,1.4,0.28,24.67,1.12,1.96,27.76,87.88,6.45,82.61,5.61,90,8.41,90,25.51,89.01,1.96,85.71,13.16,20.09,0.02,0.84,0.28,0,0.56,50,0.28,2.8,70,1.4,40,0.28,100,1.12,0,1.68,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Højlund,Manchester United,Manchester United,CF,20,35000000,2027-06-30,9,715,0,2.58,0,0.84,21.15,24.4,Denmark,Denmark,left,187,79,no,1.76,2.01,43.75,4.03,15.63,0.25,0.33,0,0.63,0.82,0.76,0,0,0,0,1.64,0,0,0,0.32,0,0,14,1.76,35.71,0,0,0.76,33.33,0.38,0,0.38,66.67,0.13,1.64,46.15,11.08,25,3.65,1.26,0.63,7.93,0.63,0.5,12.71,79.21,2.14,76.47,3.27,88.46,3.02,79.17,11.96,82.11,0,0,12.2,0,0.11,0.88,0,0,0.13,0,0.25,0.88,57.14,0.5,75,0.13,0,0.63,0.25,1.01,87.5,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
