Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Foden,Manchester City,Manchester City,"CF, LWF, LAMF",22,110000000,2027-06-30,28,2285,8,8.79,5,6.73,15.16,42.86,England,England,left,171,69,no,3.35,3.35,55.29,1.3,24.24,0.04,0.07,0.04,1.46,2.62,0.55,1,0.04,0,0,4.53,0.32,8,0.32,0.35,0,0,57,2.25,36.84,14.035,0.2,3.15,28.75,2.6,27.27,0.47,41.67,0.43,3.39,70.93,8.47,43.26,5.16,2.13,1.02,32.61,2.32,0.91,38.91,84.51,6.03,75.82,12.68,97.2,11.82,81,34.39,90.61,1.54,56.41,16.33,23.26,0.27,1.5,0.16,0,0.91,43.48,0.63,2.48,77.78,3.27,53.01,1.1,42.86,1.34,1.02,3.74,81.05,0,,0,,0,0,0,0,,,0.04,,,0.71,0,0,2.68,0,0
H. Kane,Tottenham Hotspur,Tottenham Hotspur,CF,29,90000000,2024-06-30,37,3552,17,19.17,8,5.45,21.33,36.7,England,England,right,188,89,no,2.74,2.41,43.16,4.43,45.14,0.2,0.27,0.2,1.49,1.96,1.06,5,0.13,0,0,4,0.43,13,0.33,0.49,4,0.1,127,3.22,42.52,13.386,0.2,1.39,30.91,0.48,26.32,0.91,33.33,0.3,3.37,51.13,11.12,33.94,3.52,1.37,0.63,16.57,1.14,1.37,21.36,70.82,6.56,56.37,3.62,92.31,7.02,76.17,17.28,76.69,2.76,52.29,19.16,32.64,0.14,0.63,0.1,0.03,1.37,35.19,0.63,3.42,64.44,2.48,46.94,1.67,28.79,0.86,0.51,3.85,78.95,0,,0,,0,0,0,0,,,0.05,,,0.2,0.2,50,0,4,100
M. Rashford,Manchester United,Manchester United,"CF, RAMF, LAMF",25,80000000,2024-06-30,25,1338,4,2.59,2,2.02,19.3,35.89,England,"England, St. Kitts and Nevis",right,186,70,no,4.24,4.24,55.56,3.03,20,0.27,0.34,0.07,1.61,2.02,0.67,2,0.13,0,0,3.77,0.27,4,0.27,0.17,0,0,22,1.48,54.55,18.182,0.13,2.29,20.59,0.61,44.44,1.68,12,0.27,5.38,41.25,9.89,32.65,3.57,2.76,1.01,22.8,2.89,1.21,27.11,73.7,5.72,51.76,7.6,95.58,7.26,73.15,24.15,79.11,0.81,50,15.38,15.12,0.14,0.67,0.07,0,0.67,40,0.47,1.61,66.67,2.15,37.5,0.54,12.5,1.01,0.54,2.76,60.98,0,,0,,0,0,0,0,,,0.07,,,0.07,0.07,0,0,0,0
Gabriel Jesus,Arsenal,Manchester City,"CF, RWF",25,75000000,2027-06-30,28,2022,9,10.83,8,4.4,20.39,36.03,Brazil,Brazil,right,175,73,no,4.14,3.69,46.99,2.67,31.67,0.13,0.24,0.04,2.27,4.04,1.16,1,0.04,0,0,4.5,0.4,8,0.36,0.48,1,0.04,63,2.8,41.27,14.286,0.36,1.74,20.51,0.22,0,1.47,24.24,0.4,4.9,54.55,11.26,36.76,6.9,1.82,0.67,26.8,2.58,1.07,32.36,85.97,4.14,73.12,11.39,95.7,8.99,80.69,29.6,90.53,1.11,60,14.48,18.59,0.2,1.2,0.13,0,0.67,46.67,0.71,1.56,80,1.96,65.91,0.71,43.75,1.51,0.4,2.8,84.13,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0,1,100
K. Havertz,Chelsea,Chelsea,"CF, AMF",23,70000000,2025-06-30,29,1953,8,9.62,3,1.64,22.44,34.91,Germany,Germany,left,193,84,no,4.61,3.96,45.35,4.61,37,0.09,0.16,0,2.72,4.66,1.75,3,0.14,0,0,2.95,0.37,8,0.37,0.44,3,0.14,53,2.44,41.51,15.094,0.14,0.97,33.33,0.55,25,0.41,44.44,0.05,2.86,50,9.63,31.58,5.44,1.94,0.78,24.15,2.4,1.2,28.76,84.62,4.75,75.73,9.49,91.75,6.27,85.29,27.42,86.55,0.46,70,13.55,12.08,0.08,0.78,0,0.05,0.41,44.44,0.46,1.84,82.5,1.2,73.08,0.28,33.33,1.57,0.18,2.72,72.88,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
Richarlison,Tottenham Hotspur,Everton,"CF, LW",25,55000000,2027-06-30,30,2716,10,10.8,4,1.75,32.71,36.17,Brazil,Brazil,right,181,71,no,5.37,4.41,59.4,8.18,22.27,0.17,0.19,0.1,2.58,2.96,1.09,9,0.3,0,0,3.41,0.33,7,0.23,0.36,2,0.07,67,2.22,34.33,14.925,0.13,1.52,21.74,0.96,17.24,0.56,29.41,0.23,4.04,53.28,14.94,36.59,3.65,1.26,0.66,9.81,1.46,2.25,17.03,65.95,3.91,50,3.55,80.37,4.94,69.8,15.08,70.77,0.6,50,16.42,20.36,0.06,0.63,0.03,0.03,0.53,31.25,0.2,1.39,59.52,1.26,36.84,0.46,35.71,0.86,0.27,1.56,61.7,0,,0,,0,0,0,0,,,0,,,0.07,0.07,0,0,3,100
Diogo Jota,Liverpool,Liverpool,"CF, LWF",26,55000000,2027-06-30,35,2533,15,16.8,4,3.53,24.27,41,Portugal,Portugal,right,178,73,no,4.97,6.08,55.56,5.15,29.66,0.07,0.12,0.04,1.53,2.49,1.28,3,0.11,0,0,4.09,0.53,15,0.53,0.6,4,0.14,84,2.98,38.1,17.857,0.14,0.99,28.57,0.71,25,0.21,50,0.21,4.41,50.81,9.45,39.47,5.61,2.1,1.28,22.06,1.35,1.39,25.94,76.44,6.29,63.28,6,89.35,8.1,85.09,24.05,79.62,0.92,46.15,15.73,20.44,0.13,1.14,0,0.11,1.17,36.36,0.57,3.2,66.67,1.74,67.35,1.14,34.38,1.53,0.25,3.41,71.88,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Lukaku,Internazionale,Chelsea,CF,29,55000000,2026-06-30,26,1733,8,7.51,0,2.38,21.55,34.7,Belgium,"Belgium, Congo DR",left,191,94,yes,1.87,1.35,53.85,5.82,38.39,0,0,0.1,1.14,1.66,0.42,1,0.05,0,0,2.23,0.42,7,0.36,0.39,2,0.1,41,2.13,36.59,19.512,0,0.47,22.22,0.21,25,0.26,20,0.05,2.13,58.54,10.39,34.5,4.31,0.99,0.21,9.09,1.77,0.62,14.28,77.09,2.23,62.79,3.58,91.3,3.53,75,13.45,79.54,0.36,57.14,11.42,6.13,0.12,0.83,0.1,0,0.42,25,0.73,0.62,66.67,1.3,36,0.36,28.57,0.99,0.16,1.19,60.87,0,,0,,0,0,0,0,,,0,,,0.05,0.05,0,0,1,100
I. Toney,Brentford,Brentford,CF,26,45000000,2025-06-30,33,3166,12,14.35,4,5.51,27.83,41.06,England,"England, Jamaica",right,179,70,no,4.55,3.72,50.38,8.56,49.5,0.26,0.32,0.03,2.42,3.06,1.42,8,0.23,0,0,2.73,0.34,7,0.2,0.41,2,0.06,77,2.19,36.36,15.584,0.11,1.11,30.77,0.63,18.18,0.48,47.06,0.31,2.27,50,9.44,34.34,3.5,0.65,0.4,12.08,2.39,2.22,18.19,62.5,5.69,47.5,3.5,85.37,4.35,62.75,16.06,66.37,1.11,35.9,14.64,26.37,0.16,0.94,0,0.06,1.02,44.44,0.6,2.64,50.54,1.76,40.32,1.08,42.11,0.88,0.4,3.04,63.55,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0,5,100
Ferrán Torres,Barcelona,Manchester City,CF,22,35000000,2027-06-30,4,320,2,1.88,1,0.02,13.78,42.86,Spain,Spain,right,184,77,no,2.81,1.97,71.43,1.13,25,0.28,0.51,0,1.13,2.03,0.28,0,0,0,0,3.09,0.56,2,0.56,0.53,1,0.28,10,2.81,30,20,0.28,1.69,0,1.13,0,0.28,0,0.84,3.94,57.14,8.16,41.38,7.03,0.56,0.28,14.06,1.41,0.28,19.97,76.06,2.53,66.67,7.59,96.3,5.06,61.11,18.28,83.08,0,0,13.45,0,0.01,0.28,0,0,0,0,0.56,0.56,50,0.56,0,0,0,0.28,0.28,1.69,16.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
