Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
H. Burrows,Peterborough United,Peterborough United,LB,21,3000000,2024-06-30,17,1536,2,1.9,2,3.74,19.39,49.55,England,England,left,168,56,no,8.09,7.03,65,4.28,32.88,0.12,0.17,0.23,3.4,4.93,0.7,3,0.18,0,0,3.22,0.12,2,0.12,0.11,0,0,20,1.17,20,10,0.12,4.57,46.15,4.16,45.07,0.41,57.14,0.7,1.76,50,5.33,43.96,1.35,2.52,1.29,44.12,1.23,0.88,58.95,80.32,19.92,64.71,10.02,94.15,19.57,86.83,48.57,88.66,6.04,36.89,20.79,43.03,0.22,1.93,0.06,0,0.23,0,0.7,8.55,59.59,4.92,54.76,0.7,8.33,0.64,2.23,12.36,74.88,0,,0,,0,0,0,0,,,0.41,,,0.53,0.06,100,3.81,0,0
H. Vale,Bristol Rovers,Bristol Rovers,"LB, LW",20,2000000,2025-06-30,13,918,1,1.73,1,1.08,20.98,51.4,England,England,left,181,72,yes,9.9,6.67,63.24,3.92,42.5,0.59,0.9,0.29,5.1,7.84,0.69,1,0.1,0,0,4.02,0.1,1,0.1,0.17,0,0,9,0.88,33.33,11.111,0.1,3.73,34.21,3.24,33.33,0.39,25,0.59,3.24,66.67,7.75,45.57,1.57,2.25,0.69,24.51,1.67,1.08,36.86,69.68,13.73,55,7.84,91.25,9.9,71.29,28.53,80.41,4.71,31.25,19.05,29.99,0.11,0.69,0,0,0.39,75,0.39,5,43.14,4.61,42.55,0.88,22.22,0.98,1.27,7.65,65.38,0,,0,,0,0,0,0,,,0.49,,,0.59,0,0,1.76,0,0
A. Lyons,Blackpool,Blackpool,"LWB, LB, RWB",23,1500000,2026-06-30,5,361,0,0.07,0,0.11,20.69,44.58,Republic of Ireland,Republic of Ireland,right,178,78,no,6.73,6.73,62.96,6.98,39.29,0,0,0.25,2.49,3.03,1,0,0,0,0,2.24,0,0,0,0.02,0,0,2,0.5,100,0,0,1.5,50,1.25,60,0.25,0,0,1.5,66.67,4.49,33.33,2.49,0.25,0.25,17.45,1.75,0.75,23.68,86.32,8.73,77.14,8.48,97.06,4.74,94.74,18.95,92.11,3.24,69.23,18.01,24.15,0.03,0.5,0,0,0,0,0.25,2.74,72.73,0.25,100,0,0,0.5,0.5,5.48,77.27,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Thompson,Blackpool,Blackpool,"LWB, LB",23,1500000,2025-06-30,4,351,0,0,0,0.57,16.15,55.56,England,"England, Jamaica",left,183,75,no,8.21,3.85,53.33,3.85,86.67,0,0,0,6.15,7.06,0.51,2,0.51,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,2.31,33.33,2.31,33.33,0,0,1.03,2.31,77.78,5.9,39.13,1.03,1.28,0,21.28,1.54,1.28,31.54,65.04,12.56,44.9,8.46,93.94,5.9,60.87,23.59,76.09,5.9,34.78,21.74,40.36,0.15,0.51,0.51,0,0.51,100,0,5.9,34.78,3.33,30.77,1.79,42.86,0,0.51,9.23,50,0,,0,,0,0,0,0,,,0.26,,,0,0,0,0,0,0
R. Nyambe,Derby County,Derby County,"RB, RCB",25,1200000,,9,825,0,0.21,0,0.23,24.11,56.56,Namibia,"Namibia, England",right,183,70,no,10.36,9.05,73.49,3.82,68.57,0.11,0.17,0,3.6,5.63,0.87,1,0.11,0,0,2.29,0,0,0,0.02,0,0,3,0.33,33.33,0,0,0.87,25,0,0,0.87,25,0.11,4.04,48.65,7.42,36.76,0.33,1.96,0.33,24.22,1.2,1.09,36.22,86.14,11.35,77.88,9.27,92.94,9.49,94.25,33.82,89.35,1.53,50,17.33,23.08,0.03,0.11,0.11,0,0,0,0.11,4.69,81.4,1.31,50,0,0,0.33,0.22,5.67,73.08,0,,0,,0,0,0,0,,,1.42,,,0,0,0,0,0,0
C. Connolly,Blackpool,Blackpool,"LWB, RCB, LCB",26,1200000,2024-06-30,12,773,0,0.84,0,0,19.33,52.41,England,England,right,183,70,no,8.03,5.12,61.36,8.27,57.75,0.12,0.16,0.35,4.77,6.51,1.63,3,0.35,0,0,1.16,0,0,0,0.1,0,0,5,0.58,20,0,0,1.63,50,1.28,54.55,0.35,33.33,0.35,0.58,40,2.56,22.73,0.93,0.7,0,25.03,0.82,0.82,36.21,80.71,13.74,66.1,6.29,98.15,11.88,88.24,28.29,88.07,6.4,56.36,22.69,39.67,0,0,0,0,0.12,0,0,6.99,65,1.28,54.55,0.35,33.33,0,0.82,8.38,77.78,0,,0,,0,0,0,0,,,0.93,,,0.35,0.23,50,0,0,0
J. Earl,Fleetwood Town,Fleetwood Town,"LB, LCB",25,900000,2024-06-30,13,1335,1,1.26,0,0.88,22.52,57.49,England,England,left,192,78,no,9.51,8.16,63.64,3.24,58.33,0.13,0.19,0.47,4.18,5.87,1.08,2,0.13,1,0.07,3.71,0.07,1,0.07,0.09,1,0.07,8,0.54,62.5,12.5,0,2.49,35.14,2.22,36.36,0.27,25,0.2,3.78,62.5,7.96,50.85,1.69,3.17,1.08,35.66,1.01,0.81,53.87,78.47,25.75,70.94,5.33,91.14,15.24,85.84,40.92,86.66,10.52,56.41,21.65,41.11,0.06,0.61,0,0,0.34,40,0.4,11.6,66.28,3.03,53.33,1.01,40,0.94,1.01,13.08,75.26,0,,0,,0,0,0,0,,,0.27,,,0,0,0,0,0,0
C. Elder,Derby County,Derby County,"LWB, LW",28,800000,,7,248,0,0,0,0.01,22.5,50,Australia,"Australia, England",left,180,67,no,7.62,3.99,63.64,8.71,41.67,1.09,1.41,0,3.99,5.16,0.73,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.18,0,0,0,0.36,2.18,83.33,3.63,70,1.09,1.09,0.36,15.6,0.73,1.09,26.85,71.62,8.71,62.5,3.63,100,9.07,68,22.86,79.37,1.81,60,18.29,12.57,0,0.36,0,0,0,0,0,3.63,50,3.27,11.11,0,0,0,0.36,5.08,71.43,0,,0,,0,0,0,0,,,0.36,,,0,0,0,0,0,0
A. Mbengue,Reading,Reading,RB,21,800000,2025-06-30,8,420,0,0.14,1,0.83,20.14,57.45,Senegal,"Senegal, France",right,180,75,no,9.43,7.5,54.29,3.86,61.11,0.21,0.38,0.21,5.14,9.11,1.29,2,0.43,1,0.21,3,0,0,0,0.03,0,0,5,1.07,20,0,0.21,3.86,38.89,0.43,50,3.43,37.5,0.86,2.36,45.45,5.36,52,0.86,2.36,1.29,26.79,1.93,1.29,40.07,74.33,13.5,68.25,8.36,87.18,12.43,65.52,34.29,80,2.14,50,17.82,18.45,0.18,0.64,0,0.21,0.21,100,0.64,4.29,75,3.86,44.44,0.43,50,0.64,1.71,8.14,71.05,0,,0,,0,0,0,0,,,1.07,,,0,0,0,0,0,0
A. Yiadom,Reading,Reading,RB,31,800000,2025-06-30,12,823,0,0.44,0,0.94,22.64,55.07,England,"England, Ghana",right,180,75,no,10.94,7.65,64.29,4.81,52.27,1.2,1.76,0,4.81,7.06,1.09,3,0.33,0,0,2.19,0,0,0,0.05,0,0,7,0.77,14.29,0,0,1.97,22.22,0,0,1.97,22.22,0.11,3.61,42.42,7.44,48.53,1.2,1.75,0.55,22.09,0.77,1.31,35.65,75.46,17.93,69.51,3.94,91.67,7.98,76.71,29.42,81.41,4.37,57.5,20.52,33.57,0.1,0.77,0,0,0.55,20,0.22,5.91,55.56,2.73,44,0.33,66.67,0.66,0.55,9.4,70.93,0,,0,,0,0,0,0,,,0.22,,,0,0,0,0,0,0
