Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Alese,Sunderland,Cambridge United,"LB, LCB",21,1000000,2025-06-30,2,97,0,0.01,0,0,22.27,66.67,England,"England, Nigeria",left,192,78,no,11.13,8.35,55.56,0,0,0,0,0,6.49,8.75,0.93,0,0,0,0,2.78,0,0,0,0.01,0,0,2,1.86,0,0,0,0,0,0,0,0,0,0,3.71,75,6.49,71.43,0,1.86,1.86,16.7,0,0.93,30.62,66.67,10.21,63.64,3.71,100,12.99,57.14,25.05,74.07,5.57,33.33,24.09,51.09,0,0,0,0,0.93,0,0,3.71,25,0.93,100,0,0,1.86,0,7.42,62.5,0,,0,,0,0,0,0,,,1.86,,,0,0,0,0,0,0
J. Key,Exeter City,Exeter City,"RB, RAMF",22,500000,2023-06-30,43,3480,1,2.88,5,4.49,28.11,49.59,England,England,right,178,72,no,10.68,8.07,60.58,6.47,48.4,0.13,0.2,0.13,5.66,8.94,0.72,2,0.05,0,0,4.16,0.03,1,0.03,0.07,1,0.03,25,0.65,32,4,0.13,2.77,34.58,0.05,50,2.69,33.65,0.75,5.48,51.89,8.82,45.75,1.78,3.62,1.78,22.89,0.93,0.75,39.05,72.25,16.37,57.5,8.48,95.73,7.71,74.5,30.98,80.88,5.48,41.51,18.48,33.17,0.12,0.57,0.03,0,0.23,66.67,0.44,6.08,51.91,2.53,37.76,0.31,41.67,0.41,0.85,8.9,68.02,0,,0,,0,0,0,0,,,0.28,,,0,0,0,0,0,0
D. John,Bolton Wanderers,Bolton Wanderers,LB,27,450000,2024-06-30,21,1830,2,0.84,1,2.18,15.84,49.07,Wales,Wales,left,178,70,no,6.84,5.02,64.71,3.44,31.43,0.05,0.08,0.05,3.54,6.07,0.44,3,0.15,0,0,3,0.1,2,0.1,0.04,0,0,21,1.03,28.57,9.524,0.05,1.97,32.5,1.82,29.73,0.15,66.67,0.49,2.95,66.67,4.18,55.29,1.23,3.1,1.87,30.54,1.62,0.44,42.98,79.98,18.93,69.61,7.77,94.94,10.08,85.85,36.05,87.72,5.16,40.95,18.12,33.85,0.11,0.89,0.05,0,0.25,40,0.39,5.31,55.56,2.46,50,0.49,30,0.93,0.69,8.8,72.07,0,,0,,0,0,0,0,,,0.44,,,0.98,0.3,33.33,1.57,0,0
C. Bramall,Rotherham United,Colchester United,LB,26,400000,2025-06-30,23,2221,0,0.42,2,3.4,17.47,42,England,England,left,178,72,no,9.12,6.93,46.78,3.28,51.85,0.24,0.34,0.32,5.63,7.79,0.77,3,0.12,0,0,2.55,0,0,0,0.02,0,0,15,0.61,26.67,0,0.08,3.2,35.44,3.16,34.62,0.04,100,0.85,2.59,45.31,4.78,32.2,1.22,2.23,2.11,23.62,1.82,0.28,37.2,68.63,16.01,52.91,5.96,96.6,9.44,73.39,27.39,81.21,6.89,32.35,21.59,39.73,0.14,1.05,0.12,0,0.2,40,0.32,6.65,48.78,2.76,36.76,0.69,17.65,0.2,0.97,9.73,57.92,0,,0,,0,0,0,0,,,0.45,,,1.86,0.24,16.67,2.47,0,0
T. Hamer,Burton Albion,Oldham Athletic,"RB, RCB",22,400000,,12,959,0,0.4,0,1.17,27.4,53.42,England,England,right,188,80,no,12.76,12.29,61.07,7.41,56.96,1.03,1.34,0.19,4.22,5.47,1.31,3,0.28,0,0,1.78,0,0,0,0.04,0,0,6,0.56,16.67,0,0,2.91,35.48,0.09,100,2.82,33.33,0.28,1.03,54.55,2.53,40.74,0.94,0.84,0.56,18.77,2.72,0.84,30.88,65.96,13.98,55.03,3.28,85.71,10.04,71.96,21.12,80.44,7.13,34.21,22.49,42.68,0.11,0.66,0,0,0.28,33.33,0.19,6.66,50.7,3.38,38.89,0.84,44.44,0.28,0.94,8.26,75,0,,0,,0,0,0,0,,,1.03,,,0,0,0,0,0,0
J. Richardson,Aberdeen,Forest Green Rovers,"RWB, RW, RB",22,400000,2025-05-31,34,1823,0,1.08,0,1.67,18.27,48.11,England,England,right,184,75,no,6.02,5.68,59.13,2.12,32.56,0.05,0.08,0.2,2.62,4.11,0.49,1,0.05,0,0,3.51,0,0,0,0.05,0,0,17,0.84,35.29,0,0,1.93,30.77,0.05,100,1.83,29.73,0.25,4.79,53.61,8.05,44.79,2.12,2.32,2.02,16.74,1.18,0.69,24.54,77.06,6.32,62.5,7.26,95.24,6.57,81.2,21.03,84.74,1.68,29.41,18.01,21.14,0.08,0.79,0.05,0,0.1,50,0.39,1.83,51.35,1.53,61.29,0.05,0,0.44,0.64,4.15,57.14,0,,0,,0,0,0,0,,,0.39,,,0,0,0,0,0,0
J. Brophy,Cambridge United,Leyton Orient,"LB, LW, LWF",28,400000,2024-06-30,44,4207,2,1.12,6,7.61,19.85,50.75,England,England,left,180,72,no,8.86,6.76,57.28,2.22,45.19,0.32,0.5,0.15,4.66,7.23,0.56,10,0.21,0,0,3.66,0.04,2,0.04,0.02,0,0,16,0.34,31.25,12.5,0.13,1.93,35.56,1.84,34.88,0.06,33.33,0.49,4.64,57.14,8.32,50.13,1.82,3.96,2.05,29.37,1.3,1.22,44.8,78.46,14.85,61.67,6.52,94.1,16.99,87.03,37.72,85.31,5.22,44.26,20.73,41.61,0.16,1.09,0.02,0.02,0.56,38.46,0.53,6.63,58.06,2.4,49.11,0.83,28.21,1.16,0.71,9.5,73.65,0,,0,,0,0,0,0,,,0.68,,,0.36,0,0,0.41,0,0
C. Montaño,Livingston,Port Vale,"LB, LWB",31,400000,2024-05-31,29,1968,3,2.05,1,2.22,28.17,53.41,Colombia,"Colombia, England",left,180,76,no,11.52,8.37,64.48,7,60.13,0.18,0.27,0.14,5.95,8.82,1.1,9,0.41,1,0.05,3.7,0.14,2,0.09,0.09,0,0,25,1.14,44,8,0.05,2.2,31.25,2.01,29.55,0.09,100,0.41,4.44,56.7,8.23,47.22,2.06,1.83,0.96,13.67,0.87,1.05,25.06,63.14,12.62,55.8,3.16,86.96,5.67,63.71,17.06,73.73,5.9,44.19,20.52,30.02,0.1,0.5,0,0,0.27,0,0.32,5.67,48.39,2.1,47.83,0.87,15.79,0.87,0.82,7.5,64.02,0,,0,,0,0,0,0,,,0.14,,,0.05,0,0,0,0,0
H. Dunk,Cambridge United,Cambridge United,"LB, LW",31,300000,,41,3165,0,1.39,2,3.2,20.87,56.13,England,England,left,184,73,no,10.18,7.56,60.15,6.2,62.39,0.57,0.76,0.26,5.06,6.73,0.77,3,0.09,0,0,1.91,0,0,0,0.04,0,0,16,0.45,18.75,0,0.06,2.27,27.5,2.19,27.27,0.09,33.33,0.28,1.93,58.82,3.78,51.13,1.28,1.28,0.94,18.68,1.65,1.31,29.63,69.58,10.98,52.33,6.06,89.67,7.36,75.29,22.58,79.22,4.83,44.12,19.16,32.24,0.09,0.43,0.03,0,0.06,100,0.23,3.47,50.82,1.68,40.68,0.23,37.5,0.48,0.63,7.02,54.66,0,,0,,0,0,0,0,,,0.31,,,0.03,0,0,0.17,0,0
J. Iredale,Bolton Wanderers,Cambridge United,"LB, LW",26,300000,2025-06-30,38,2499,4,1.47,3,2.47,20.67,55.4,Scotland,"Scotland, Australia",left,184,70,no,9.87,8.07,62.05,3.64,52.48,0.22,0.3,0.32,4.65,6.47,1.08,3,0.11,0,0,3.82,0.14,3,0.11,0.05,0,0,14,0.5,57.14,21.429,0.11,4.57,34.65,4.43,34.15,0.14,50,0.97,2.92,60.49,5.15,51.75,0.97,1.62,0.72,20.85,1.4,0.79,36.37,62.97,16.71,54.31,4.07,89.38,11.13,65.7,24.6,73.94,7.31,43.84,23.56,33.34,0.09,0.86,0,0.04,0.72,25,0.36,7.06,50,4.54,38.1,1.26,25.71,0.58,1.69,10.88,66.89,0,,0,,0,0,0,0,,,0.18,,,0.47,0.07,50,0.47,0,0
