Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
K. De Bruyne,Manchester City,Manchester City,"RCMF, AMF, LCMF",31,80000000,2025-06-30,30,2365,15,6.32,8,7.35,15.07,45.45,Belgium,Belgium,right,181,75,no,4.72,4.15,51.38,1.22,43.75,0,0,0.08,2.59,4.9,0.84,2,0.08,0,0,5.4,0.57,15,0.57,0.24,0,0,77,2.93,40.26,19.481,0.3,4.38,29.57,1.26,21.21,3.04,32.5,0.61,3.42,55.56,7.19,43.39,3.58,2.82,1.75,42.85,1.56,0.99,51.41,79.57,14.16,69.89,9.32,93.47,18.68,80.04,43.69,85.98,3.54,59.14,18.74,41.38,0.28,2.44,0.08,0.04,2.51,40.91,1.1,6.7,81.25,6.7,45.45,2.74,34.72,2.4,1.37,7.5,82.74,0,,0,,0,0,0,0,,,0.53,,,1.56,0.27,57.14,3.62,0,0
Bernardo Silva,Manchester City,Manchester City,"LCMF, RCMF, CF",28,80000000,2025-06-30,35,3071,8,6.9,3,5.65,15.21,48.55,Portugal,Portugal,left,173,64,no,6.62,5.07,64.74,0.73,36,0.82,1.49,0.06,2.52,4.57,0.88,6,0.18,0,0,3.34,0.23,8,0.23,0.2,0,0,41,1.2,46.34,19.512,0.09,2.58,30.68,1.67,26.32,0.88,36.67,0.38,3.19,50.46,7.56,41.47,4.86,3.52,1.67,43.14,1.32,0.97,53.78,88.83,10.55,81.39,14.01,97.49,17.11,87.84,48.85,93.46,2.37,56.79,15.86,27.59,0.17,1.26,0.15,0.03,0.59,65,0.62,4.16,85.21,2.52,61.63,0.56,57.89,1.55,0.76,4.84,77.58,0,,0,,0,0,0,0,,,0.41,,,0,0,0,0.41,0,0
Bruno Fernandes,Manchester United,Manchester United,AMF,28,75000000,2026-06-30,36,3337,10,9.19,6,8.21,15.08,44.9,Portugal,Portugal,right,179,69,no,6.07,5.29,50,1.56,43.1,0.67,0.91,0,2.75,3.7,0.89,10,0.27,0,0,3.24,0.27,10,0.27,0.25,1,0.03,87,2.35,32.18,11.494,0.16,2.64,35.71,1.05,28.21,1.51,41.07,0.43,2,51.35,5.69,45.97,2.35,1.48,0.76,39.4,1.67,1.29,50.3,77.91,14.56,63.33,9.36,94.24,16.59,80.16,41.16,85.06,6.69,50,18.79,38.68,0.22,1.97,0.03,0.03,1.46,35.19,0.92,7.55,69.29,5.5,45.1,2.83,33.33,2.21,0.97,8.12,73.09,0,,0,,0,0,0,0,,,0.3,,,0.84,0.16,33.33,1.81,2,0
M. Mount,Chelsea,Chelsea,"AMF, RWF",24,75000000,2024-06-30,32,2553,11,9.77,11,6.73,17.8,40,England,England,right,181,74,no,4.9,5.64,51.88,1.37,15.38,0.18,0.29,0.07,1.8,2.98,0.99,4,0.14,0,0,4.05,0.39,10,0.35,0.34,0,0,76,2.68,36.84,14.474,0.39,3.17,37.78,0.99,35.71,2.19,38.71,0.53,2.93,49.4,7.47,38.21,4.44,1.87,1.41,32.68,1.37,0.78,40.65,83.52,10.51,79.53,9.48,93.68,10.65,80.13,36.42,88.29,1.27,61.11,15.39,26.16,0.24,1.76,0.04,0.04,0.99,42.86,0.78,3.21,80.22,3.77,57.94,1.06,36.67,1.9,1.06,5.04,85.31,0,,0,,0,0,0,0,,,0,,,0.46,0.21,16.67,3.21,1,100
M. Ødegaard,Arsenal,Arsenal,"AMF, RCMF",24,60000000,2025-06-30,36,2993,7,4.67,4,4.64,13.83,41.52,Norway,Norway,left,178,68,no,4.81,5.08,54.44,1.17,35.9,0.42,0.59,0.03,1.62,2.27,0.75,4,0.12,0,0,2.44,0.21,7,0.21,0.14,1,0.03,52,1.56,40.38,13.462,0.12,0.69,39.13,0.18,33.33,0.51,41.18,0.06,1.86,41.94,5.26,33.71,1.53,1.62,0.81,34.1,0.66,0.54,45.23,87.23,11.88,76.96,9.47,95.87,15.22,90.51,42.34,89.77,2.2,53.42,16.68,29.53,0.14,1.59,0.09,0,1.59,47.17,0.48,4.51,80.67,3.76,64.8,1.89,41.27,2.26,0.27,5.8,82.38,0,,0,,0,0,0,0,,,1.08,,,0.84,0.36,58.33,0.93,0,0
J. Maddison,Leicester City,Leicester City,"AMF, RAMF, RW",26,55000000,2024-06-30,35,2628,12,6.46,7,4.67,15.92,50.11,England,England,right,175,73,no,5.14,5.03,56.46,0.79,21.74,0.58,0.74,0.1,1.71,2.17,0.75,3,0.1,0,0,4.28,0.41,12,0.41,0.22,0,0,73,2.5,43.84,16.438,0.24,1.54,37.78,0.48,50,1.06,32.26,0.14,3.77,59.09,7.84,53.71,2.16,1.2,0.45,25.27,0.92,2.16,31.3,81.18,8.73,67.84,5.92,94.8,11.3,86.06,27.5,85.93,2.36,52.17,17.95,25.98,0.16,1.37,0.21,0,0.96,39.29,0.45,4.28,72,2.88,52.38,1.2,34.29,1.27,0.55,5.1,80.54,0,,0,,0,0,0,0,,,0.21,,,1.54,0.45,30.77,2.71,0,0
M. Caicedo,Brighton,Brighton,LCMF,21,55000000,2027-06-30,8,703,1,1.13,1,0.62,17.16,55.22,Ecuador,Ecuador,right,178,71,no,8.45,6.27,63.27,1.92,46.67,0.9,1.11,0.38,3.58,4.42,0.9,2,0.26,0,0,1.54,0.13,1,0.13,0.15,0,0,9,1.15,44.44,11.111,0.13,0,0,0,0,0,0,0,1.66,61.54,5.89,52.17,1.28,0.9,0.64,20.87,0.26,1.41,32.9,87.94,8.96,81.43,5.63,93.18,11.27,86.36,31.24,90.57,1.66,38.46,15.6,22.42,0.08,0.51,0,0.13,0.13,0,0.38,3.58,85.71,0.64,60,0.13,0,0.64,0,3.71,58.62,0,,0,,0,0,0,0,,,0.51,,,0,0,0,0,0,0
P. Højbjerg,Tottenham Hotspur,Tottenham Hotspur,"LCMF, RCMF, RDMF",27,45000000,2025-06-30,36,3499,2,2.41,2,1.74,15.48,53.16,Denmark,"Denmark, France",right,187,84,no,9.08,6.48,56.35,1.34,51.92,0.26,0.33,0.28,5.17,6.7,0.69,3,0.08,0,0,1.62,0.05,2,0.05,0.06,0,0,32,0.82,31.25,6.25,0.05,0.59,34.78,0.28,45.45,0.31,25,0.13,1.7,60.61,5.2,50,0.72,0.98,0.44,46.68,0.39,0.98,61.04,90.86,18.29,81.01,7.95,97.09,25.62,95.58,56.56,93.5,3.94,60.78,18.05,36.22,0.04,0.54,0,0.05,0.36,35.71,0.18,9.05,84.66,1.85,51.39,0.75,34.48,0.95,0.21,7.95,82.85,0,,0,,0,0,0,0,,,0.69,,,0.05,0.03,0,0.05,0,0
A. Mac Allister,Brighton,Brighton,"LCMF, AMF",24,42000000,2025-06-30,33,2321,5,6.36,1,2,19.54,49.6,Argentina,Argentina,right,174,72,no,8.3,7.99,55.83,2.4,45.16,0.12,0.16,0.23,3.72,5.26,1.16,4,0.16,0,0,1.82,0.19,3,0.12,0.25,0,0,56,2.17,17.86,8.929,0.04,0.7,55.56,0.35,55.56,0.35,55.56,0.04,1.9,48.98,5.93,44.44,1.51,0.89,0.31,27.8,0.12,1.51,37.46,86.44,10.59,78.39,6.51,90.48,14.66,92.33,34.39,88.05,2.37,72.13,17.16,24.43,0.08,0.81,0.08,0.04,0.39,30,0.08,5.12,84.85,1.78,73.91,0.7,33.33,0.93,0.35,4.65,89.17,0,,0,,0,0,0,0,,,0.35,,,0.62,0.12,0,1.71,3,66.667
M. Kovačić,Chelsea,Chelsea,LCMF,28,40000000,2024-06-30,25,1680,2,1.91,3,2.51,16.61,48.39,Croatia,Croatia,right,177,80,no,6.86,5.89,59.09,0.54,30,1.07,1.55,0.21,2.3,3.32,1.29,4,0.21,0,0,2.79,0.11,2,0.11,0.1,0,0,22,1.18,27.27,9.091,0.16,0.38,28.57,0.27,40,0.05,0,0.05,2.84,58.49,7.55,43.97,0.75,2.3,1.45,47.36,0.38,0.96,62.14,90.43,15.7,77.47,10.29,96.35,25.39,95.57,58.45,92.39,3.32,62.9,17.5,27.63,0.13,1.18,0,0.21,1.34,52,0.59,9.96,81.72,2.52,59.57,1.13,42.86,1.5,0.11,8.41,85.99,0,,0,,0,0,0,0,,,0.43,,,0.05,0.05,0,0,0,0
