Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Justin,Leicester City,Leicester City,"LB, RB, LCB",25,25000000,2026-06-30,11,847,1,0.22,0,0.14,18.06,54.71,England,"England, St. Lucia",right,183,80,no,10.52,8.39,62.03,3.4,59.38,0.11,0.16,0.43,5.21,7.78,0.96,2,0.21,0,0,1.06,0.11,1,0.11,0.02,1,0.11,1,0.11,100,100,0,0.53,60,0.21,100,0.32,33.33,0,1.17,36.36,3.19,50,0.53,1.81,0.74,56.1,0.74,1.06,66.62,89.79,20.51,81.87,10.2,96.88,25.29,93.7,62.05,93.32,4.14,41.03,18.39,31.14,0.02,0.32,0,0,0.43,50,0.21,8.08,78.95,0.85,50,0.43,0,0.32,0.32,8.08,69.74,0,,0,,0,0,0,0,,,1.81,,,0,0,0,0,0,0
K. Walker-Peters,Southampton,Southampton,RB,26,25000000,2025-06-30,16,1624,1,0.45,3,2.73,21.28,57.55,England,England,right,173,62,no,7.54,7.04,60.63,1.44,42.31,0.22,0.36,0.17,3.05,5,0.72,0,0,0,0,5.6,0.06,1,0.06,0.02,0,0,12,0.67,8.33,8.333,0.17,2.27,34.15,0,0,2.27,34.15,0.22,5.99,74.07,11.25,58.62,2.16,4.71,1.88,47.33,1.83,2.38,59.24,90.83,18.51,85.93,9.7,97.71,16.51,90.27,55.75,93.94,1.27,52.17,14.73,26.51,0.15,1.05,0.06,0,0.61,54.55,0.61,6.48,92.31,2.94,62.26,0.72,69.23,1.22,0.78,7.2,81.54,0,,0,,0,0,0,0,,,0.33,,,0,0,0,0.11,0,0
D. Spence,Leeds United,Leeds United,RB,23,13000000,2027-06-30,1,14,0,0,0,0,,,England,England,right,184,71,yes,,,,,,,0,,,30,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
Ricardo Pereira,Leicester City,Leicester City,"RB, LB",30,12000000,2026-06-30,15,1369,0,0.47,2,0.78,16.7,53.94,Portugal,"Portugal, Cape Verde Islands",right,175,70,no,10.19,7.23,64.55,2.89,47.73,0.66,1.03,0.33,4.86,7.63,0.92,4,0.26,0,0,1.05,0,0,0,0.03,0,0,10,0.66,40,0,0.13,0.2,33.33,0.07,100,0.13,0,0.07,1.12,41.18,4.73,41.67,0.39,0.72,0.66,50.69,0.13,0.99,62.65,92.13,12.16,76.76,16.04,95.9,19,95.16,59.89,93.52,2.56,64.1,14.36,31.86,0.05,0.72,0,0,0.46,57.14,0.39,3.55,79.63,0.92,71.43,0.53,62.5,0.72,0.13,5.39,53.66,0,,0,,0,0,0,0,,,2.43,,,0,0,0,0,0,0
Junior Firpo,Leeds United,Leeds United,LB,27,12000000,2025-06-30,1,44,0,0,0,0,,,Dominican Republic,"Dominican Republic, Spain",left,184,78,no,,,,,,,0,,,10.91,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.58,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Greaves,Hull City,Hull City,"LB, LCB",23,11000000,2026-06-30,15,1512,0,0.3,0,0.08,16.73,60.85,England,England,left,193,86,no,7.92,5,64.29,5.36,71.11,0.36,0.47,0.42,4.35,5.76,0.77,5,0.3,0,0,1.13,0,0,0,0.02,0,0,5,0.3,0,0,0,0.54,22.22,0.54,22.22,0,0,0.18,1.49,68,3.69,50,0.83,1.01,0.54,42.98,0.36,1.31,54.7,90.1,21.37,81.06,5.54,100,22.2,97.32,50.24,94.19,3.93,46.97,19.15,35.47,0,0.24,0,0,0.06,0,0,4.88,68.29,0.71,58.33,0.12,0,0.18,0.18,7.44,68,0,,0,,0,0,0,0,,,2.32,,,0,0,0,0,0,0
B. Williams,Ipswich Town,Ipswich Town,"RB, LB",23,10000000,2024-06-30,10,671,2,0.38,0,0.37,18.78,56.43,England,England,right,180,63,yes,8.99,6.84,60.78,2.95,59.09,1.21,1.65,0.13,3.62,4.94,2.01,3,0.4,0,0,3.08,0.27,2,0.27,0.05,1,0.13,3,0.4,66.67,66.667,0,1.07,37.5,0.27,0,0.8,50,0,3.49,69.23,6.71,58,0.8,2.68,1.21,28.57,1.34,2.28,39.84,80.13,16.9,71.43,3.49,92.31,13.55,91.09,34.34,85.55,4.43,48.48,19.79,33.38,0.05,0.4,0,0,0.54,0,0.4,5.37,72.5,2.01,20,0.94,0,0.13,0.54,8.32,64.52,0,,0,,0,0,0,0,,,0.94,,,0,0,0,0,0,0
L. O'Brien,Middlesbrough,Middlesbrough,"LB, LCMF, LW",24,8000000,2026-06-30,5,369,0,0.23,0,0.34,16.34,55.22,England,England,left,173,74,yes,7.07,7.32,46.67,0.73,33.33,0.24,0.31,0,3.41,4.33,1.46,0,0,0,0,2.68,0,0,0,0.06,0,0,4,0.98,50,0,0,0.49,100,0.24,100,0.24,100,0,1.71,100,6.34,61.54,0.49,2.2,0.24,38.05,0.24,2.44,45.12,92.97,10.49,83.72,10.49,100,15.12,96.77,43.66,93.3,0.98,75,15.36,14.26,0.08,0.73,0,0,0.49,0,0,2.93,75,1.46,66.67,0.49,0,0.73,0.49,4.63,68.42,0,,0,,0,0,0,0,,,1.22,,,0.49,0,0,2.68,0,0
J. Lewis,Watford,Watford,LB,25,8000000,2025-06-30,11,899,0,0.16,0,0.5,18.62,46.24,England,"England, Northern Ireland",left,178,70,yes,8.41,7.41,70.27,1.7,23.53,0.1,0.14,0.1,3.1,4.27,0.8,2,0.2,0,0,2.3,0,0,0,0.02,0,0,3,0.3,66.67,0,0,2.5,44,2.5,44,0,0,0.1,1.9,47.37,5.51,29.09,1.5,2.2,0.9,32.64,1.2,0.3,42.75,83.84,13.01,73.85,10.71,97.2,10.21,81.37,38.84,88.14,1.6,43.75,15.45,33.99,0.05,0.8,0,0.2,0.1,100,0.3,3.2,68.75,1.8,61.11,0.2,50,0.3,1.2,5.31,77.36,0,,0,,0,0,0,0,,,0.4,,,0,0,0,0.2,0,0
E. Laird,Birmingham City,Birmingham City,RB,22,8000000,2024-06-30,5,382,0,0,0,0.3,31.81,58.52,England,"England, Jamaica",right,177,70,no,15.08,12.02,66.67,4.48,63.16,1.65,1.83,0.24,5.42,6,1.18,1,0.24,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,2.12,44.44,0,0,2.12,44.44,0,7.07,53.33,12.49,49.06,1.88,3.06,1.65,13.9,2.12,2.12,24.74,72.38,8.95,60.53,3.77,87.5,6.6,82.14,20.97,78.65,1.65,28.57,19.49,30.92,0.07,0.94,0,0,0.24,0,0.71,2.59,72.73,1.65,42.86,0.47,0,0.71,0.94,5.89,68,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
