Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Colwill,Brighton,Huddersfield Town,LCB,20,16000000,2025-06-30,31,2814,1,2.41,1,0.52,17.56,67.03,England,England,left,187,83,yes,10.65,6.3,77.16,5.02,62.42,0.29,0.37,0.67,5.5,6.98,0.64,5,0.16,0,0,0.9,0.03,1,0.03,0.08,0,0,11,0.35,27.27,9.091,0.03,0.29,22.22,0.26,12.5,0,0,0,1.12,62.86,3.01,53.19,0.64,1.22,0.38,28.91,0.29,0.48,44.71,81.12,20.41,67.08,2.53,96.2,16.7,92.53,38.16,88.85,6.3,36.55,20.77,37.7,0.02,0.19,0,0.03,0.22,14.29,0.06,6.14,53.13,0.96,13.33,1.02,28.13,0.1,0.06,8.83,60.51,0,,0,,0,0,0,0,,,1.25,,,0,0,0,0,0,0
L. Kelly,Bournemouth,Bournemouth,LCB,24,15000000,2024-06-30,41,3940,1,1.1,1,0.68,14.37,63.91,England,England,left,190,76,no,8.77,4.66,74.51,4.5,67.51,0.27,0.45,0.37,5.03,8.31,0.71,5,0.11,0,0,0.59,0.02,1,0.02,0.03,0,0,8,0.18,12.5,12.5,0.02,0.48,57.14,0.39,58.82,0.07,33.33,0.05,0.3,84.62,1.74,36.84,0.39,1.53,0.11,41.98,0.37,0.5,61.17,85.88,23.62,73.98,3.24,91.55,29.4,94.87,51.94,92.7,8.75,47,23.6,44.65,0.02,0.11,0,0,0.07,66.67,0.09,9.14,62,1.26,40,1.03,20,0.34,0.27,11.01,69.29,0,,0,,0,0,0,0,,,1.92,,,0,0,0,0,0,0
H. Souttar,Leicester City,Stoke City,CB,24,15000000,2028-06-30,16,1534,0,0.7,0,0,16.43,68.93,Scotland,"Scotland, Australia",right,198,79,no,11.21,5.34,78.02,6.04,75.73,0.35,0.49,0.29,6.69,9.29,0.53,3,0.18,0,0,0.7,0,0,0,0.04,0,0,5,0.29,20,0,0,0.12,0,0.06,0,0.06,0,0,0.65,72.73,1.99,35.29,0.59,0.23,0,36.84,0,0.23,55.09,87.43,20.59,73.22,2.76,97.87,28.1,97.29,46.99,93.38,8.04,53.28,23.1,45.67,0,0,0.06,0,0.18,100,0,6.28,55.14,0.59,20,0.88,20,0.18,0,9.92,76.92,0,,0,,0,0,0,0,,,2.17,,,0,0,0,0,0,0
T. Adarabioyo,Fulham,Fulham,RCB,25,15000000,2024-06-30,41,3975,2,2.47,1,0.6,11,68.72,England,"England, Nigeria",right,196,80,no,7.61,2.97,76.34,4.21,68.28,0.18,0.29,0.54,5.16,8.39,0.43,3,0.07,1,0.02,0.66,0.05,2,0.05,0.06,2,0.05,23,0.52,39.13,8.696,0.02,0.07,33.33,0,0,0.07,33.33,0.02,0.43,84.21,1.11,59.18,0.61,0.93,0.16,46.91,0.18,0.25,63.55,90.1,22.05,78.54,2.4,93.4,34.48,97.18,56.56,94.4,6.93,55.56,23.22,43.6,0.01,0.14,0,0.05,0.18,37.5,0.14,7.06,68.91,0.82,30.56,0.97,41.86,0.34,0.02,10.3,76.7,0,,0,,0,0,0,0,,,1.79,,,0,0,0,0.02,0,0
T. Harwood-Bellis,Burnley,Stoke City,"LCB, RCB",21,13000000,2024-06-30,22,2130,0,1.58,1,0.03,15.42,56.71,England,England,right,188,73,yes,9.93,5.75,63.24,4.99,55.08,0.34,0.48,0.42,5.96,8.55,0.72,3,0.13,0,0,0.59,0,0,0,0.07,0,0,12,0.51,16.67,0,0.04,0.3,28.57,0.13,66.67,0.17,0,0,0.42,80,1.14,55.56,0.63,1.1,0.25,37.14,0.38,0.55,55.27,86.47,23.2,74.13,2.45,96.55,24.97,96.62,47.32,91.79,7.69,55.49,21.86,38.66,0,0.04,0,0.04,0.21,40,0.04,7.56,70.39,0.93,31.82,0.85,35,0.21,0.08,12.8,71.62,0,,0,,0,0,0,0,,,1.35,,,0,0,0,0,0,0
S. McKenna,Nottingham Forest,Nottingham Forest,LCB,26,10000000,2024-06-30,48,4643,2,1.14,2,0.89,15.66,62.5,Scotland,Scotland,left,189,74,no,8.9,5.39,78.78,4.85,65.2,0.29,0.41,0.5,4.36,6.16,0.5,7,0.14,0,0,0.45,0.04,2,0.04,0.02,2,0.04,11,0.21,18.18,18.182,0.04,0.27,28.57,0.27,28.57,0,0,0.02,0.47,62.5,1.69,34.48,0.43,0.85,0.56,25.78,0.43,0.29,41.21,82.64,17.79,69.5,3.97,96.59,15.04,93.81,36.02,88.91,4.98,40.08,21.73,39.96,0.02,0.1,0.02,0,0.1,40,0.06,5.6,56.4,0.54,46.43,0.35,16.67,0.19,0.04,8.04,63.13,0,,0,,0,0,0,0,,,2.6,,,0,0,0,0,0,0
J. Greaves,Hull City,Hull City,LCB,22,8000000,2026-06-30,46,4487,0,1.4,0,0.93,16.19,60.59,England,England,left,193,72,no,9.73,5.28,66.16,5.44,66.79,0.82,1.02,0.46,5.42,6.7,0.64,8,0.16,0,0,0.68,0,0,0,0.03,0,0,15,0.3,20,0,0,0.46,30.43,0.42,33.33,0.04,0,0.06,0.54,77.78,2.13,52.83,0.82,1.44,0.6,27.62,0.36,0.82,41.86,82.8,19.2,71.16,2.93,93.84,14.92,93.68,35.28,90.16,6.12,44.26,21.14,42.89,0.02,0.14,0.02,0.02,0.26,23.08,0.1,6.48,58.82,1.2,26.67,0.56,14.29,0.32,0.14,8,66.42,0,,0,,0,0,0,0,,,1.32,,,0,0,0,0,0,0
J. Worrall,Nottingham Forest,Nottingham Forest,RCB,26,8000000,2024-06-30,42,4139,0,2.59,0,0.71,17.85,61.27,England,England,right,190,90,no,10.92,7.76,66.95,3.74,60.47,0.65,0.92,0.65,5.07,7.17,0.76,9,0.2,0,0,0.72,0,0,0,0.06,0,0,20,0.43,20,0,0,0.24,27.27,0,0,0.24,27.27,0,0.78,63.89,2,47.83,0.63,1.41,0.37,30.94,0.76,0.52,47.77,81.16,21.59,67.67,3.33,95.42,18.55,92.61,38.55,89.34,9,47.58,23.34,40.5,0.02,0.17,0.02,0.02,0.15,42.86,0.04,8.44,59.79,1,34.78,0.83,28.95,0.39,0.04,10.37,71.49,1,,1,,0,0,0.81,0.02,,,2.26,,,0.02,0,0,0,0,0
B. Cabango,Swansea City,Swansea City,"RCB, LCB",22,8000000,2025-06-30,37,3325,1,1.92,1,0.87,18.11,56.5,Wales,"Wales, Angola",right,188,81,no,7.93,6.2,63.32,4.66,47.67,0.3,0.51,0.32,3.71,6.34,0.92,7,0.19,0,0,0.89,0.03,1,0.03,0.05,0,0,14,0.38,35.71,7.143,0.03,0.22,37.5,0.08,66.67,0.14,20,0,0.84,58.06,3.3,53.28,0.51,1.76,0.49,49.02,0.54,1,62.53,88.31,24.2,77.52,5.85,98.15,22.85,95.38,57.98,91.74,4.36,45.34,18.4,39.92,0.02,0.3,0.03,0,0.54,35,0.11,7.36,69.85,0.92,47.06,0.68,24,0.43,0.08,9.61,67.61,0,,0,,0,0,0,0,,,2.52,,,0,0,0,0,0,0
L. Østigård,Napoli,Stoke City,RCB,23,7000000,2026-06-30,13,1185,1,1.76,0,0,14.05,63.78,Norway,Norway,right,185,81,no,6.99,3.65,68.75,6.61,66.67,0.46,0.64,0.38,4.03,5.66,0.68,4,0.3,0,0,0.46,0.08,1,0.08,0.13,0,0,4,0.3,50,25,0,0.84,9.09,0.08,0,0.76,10,0.08,0.3,75,1.22,50,0.76,1.75,1.06,38.96,0.23,0.46,55.67,84.86,21.27,72.14,3.49,91.3,22.63,93.62,47.32,91.49,7.59,51,20.68,40.92,0,0,0,0.15,0.15,0,0.08,7.75,64.71,0.99,15.38,0.76,20,0.15,0.08,10.25,73.33,0,,0,,0,0,0,0,,,0.99,,,0,0,0,0,0,0
