Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Sinisterra,Bournemouth,Leeds United,"LW, AMF",24,22000000,2027-06-30,2,196,1,0.31,0,0.32,22.96,38,Colombia,Colombia,right,172,70,yes,4.13,5.51,33.33,2.76,50,0,0,0,2.3,3.41,1.38,0,0,0,0,4.59,0.46,1,0.46,0.14,0,0,5,2.3,80,20,0,0.46,100,0.46,100,0,0,0,5.97,38.46,11.94,34.62,1.84,3.21,0,36.28,0.46,0.46,44.08,93.75,7.81,76.47,11.48,96,12.4,96.3,41.33,93.33,2.3,100,14.73,46.17,0.15,1.38,0,0,0,0,0.46,2.76,66.67,1.38,100,0,0,1.84,0.46,1.84,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Sulemana,Southampton,Southampton,"LWF, LW, AMF",21,22000000,2027-06-30,11,659,0,0.62,0,1.64,29.09,42.72,Ghana,Ghana,right,175,70,no,3.69,4.78,54.29,1.37,30,0.14,0.23,0,0.96,1.59,1.5,1,0.14,1,0.14,8.06,0,0,0,0.08,0,0,8,1.09,50,0,0,3.28,25,2.73,20,0.55,50,0.68,13.79,48.51,21.44,40.13,4.78,4.51,0.41,22.53,2.05,1.5,30.18,78.28,3.69,70.37,10.52,90.91,9.29,75,26.36,84.97,0.82,83.33,17.52,20.85,0.22,1.5,0,0,0,0,0.55,1.23,77.78,2.19,62.5,0,0,1.09,0.55,3,72.73,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
P. Daka,Leicester City,Leicester City,LWF,25,20000000,2026-06-30,1,8,0,0,0,0,,,Zambia,Zambia,right,183,71,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
W. Gnonto,Leeds United,Leeds United,"RW, LW, LAMF",20,18000000,2027-06-30,10,544,1,1.22,0,0.16,25.31,39.87,Italy,"Italy, Côte d'Ivoire",right,170,71,no,5.13,4.63,57.14,0.99,0,0.17,0.25,0,2.32,3.44,1.65,1,0.17,0,0,6.29,0.17,1,0.17,0.2,0,0,11,1.82,27.27,9.091,0,2.32,21.43,1.82,18.18,0.5,33.33,0.33,7.94,64.58,16.21,44.9,3.64,4.14,0.99,27.63,1.82,2.32,35.9,79.72,6.78,60.98,9.43,100,12.57,81.58,32.43,84.69,1.32,50,15.82,14.14,0.03,0.5,0.17,0,0.66,25,0,2.15,61.54,3.64,40.91,0.5,33.33,0.99,0.33,3.31,90,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0.33,0,0
N. Tella,Bayer Leverkusen,Southampton,"RWF, RW",24,18000000,2025-06-30,3,305,1,1.66,0,0.06,27.44,46.24,England,"England, Nigeria",right,173,70,no,8.85,10.03,52.94,1.48,40,0,0,0,3.54,7.2,2.66,2,0.59,0,0,5.02,0.3,1,0.3,0.49,0,0,12,3.54,33.33,8.333,0,3.84,0,0.59,0,2.95,0,0.3,7.08,54.17,12.69,44.19,6.49,1.77,1.18,33.64,1.77,2.66,39.84,77.04,6.49,40.91,14.16,95.83,8.26,64.29,35.41,86.67,0.89,0,15.53,33.26,0.02,0.3,0,0,0,0,0,1.18,25,2.66,22.22,0,0,0.89,0.59,2.66,55.56,0,,0,,0,0,0,0,,,0.59,,,0,0,0,0,0,0
D. James,Leeds United,Leeds United,"RAMF, LAMF, RW",26,13000000,2026-06-30,14,1040,4,3,4,3.94,19.82,45.41,England,"England, Wales",right,180,76,no,5.02,4.67,62.96,2.08,37.5,0,0,0,2.08,2.94,0.35,1,0.09,0,0,6.58,0.35,4,0.35,0.26,0,0,33,2.86,36.36,12.121,0.35,5.11,37.29,1.82,38.1,3.2,37.84,1.04,6.23,56.94,10.99,44.09,4.15,4.59,1.47,22.85,0.95,1.47,31.24,75.9,7.62,70.45,6.06,94.29,10.04,68.97,23.97,87.36,2.68,45.16,18.55,33.94,0.34,1.9,0,0.09,0.17,50,0.35,3.12,50,4.24,61.22,0.52,33.33,1.64,1.64,4.76,90.91,0,,0,,0,0,0,0,,,0,,,0.78,0,0,2.77,0,0
J. Clarke,Sunderland,Sunderland,"LW, LAMF",22,12000000,2026-06-30,16,1545,9,7.05,2,3.85,27.79,51.99,England,England,right,181,74,no,5.77,6.29,57.41,1.75,30,0.29,0.45,0,1.86,2.87,1.17,2,0.12,0,0,10.02,0.52,5,0.29,0.41,1,0.06,46,2.68,39.13,19.565,0.12,3.32,29.82,3.03,30.77,0.23,25,0.64,11.94,62.93,18.06,54.84,5.07,8.1,1.57,29.3,1.34,2.27,37.46,77.76,9.2,65.82,8.16,94.29,14.8,80.31,31.75,84.4,2.45,54.76,20.2,42.42,0.22,1.69,0.17,0.06,0.76,61.54,0.87,4.19,70.83,3.79,58.46,1.11,52.63,1.92,0.87,6.76,87.07,0,,0,,0,0,0,0,,,0.17,,,0.35,0.12,0,0.99,4,100
C. Summerville,Leeds United,Leeds United,"LAMF, RAMF, LW",22,12000000,2026-06-30,13,1054,6,5.2,4,4.47,24.25,43.66,Netherlands,"Netherlands, Suriname",right,174,67,no,5.29,4.53,56.6,0.51,33.33,0.43,0.6,0,2.31,3.25,1.45,4,0.34,0,0,7.09,0.51,6,0.51,0.44,0,0,40,3.42,37.5,15,0.34,1.2,21.43,0.94,27.27,0.17,0,0.26,9.05,52.83,16.74,42.86,4.87,5.46,1.2,24.59,0.94,1.79,31.68,84.1,8.11,76.84,7.6,93.26,9.39,88.18,29.54,87.57,0.94,54.55,14.98,26.21,0.38,2.82,0,0.09,1.2,64.29,0.85,3.42,70,2.9,58.82,1.02,58.33,2.48,0.26,3.59,88.1,0,,0,,0,0,0,0,,,0.26,,,1.37,0.17,0,3.84,0,0
I. Chair,Queens Park Rangers,Queens Park Rangers,"LWF, LW, AMF",26,10000000,2025-06-30,15,1453,1,1.96,2,1.45,18.02,48.11,Belgium,"Belgium, Morocco",right,158,53,no,4.09,4.65,54.67,0.5,12.5,0,0,0.06,1.55,1.81,0.68,5,0.31,0,0,6.44,0.06,1,0.06,0.12,0,0,33,2.04,30.3,3.03,0.12,2.91,29.79,2.04,36.36,0.81,7.69,0.5,8.42,57.35,11.89,47.92,2.35,3.41,1.67,22.86,0.68,0.87,34.87,81.88,9.04,69.18,11.77,96.32,8.98,74.48,28.68,89.63,3.41,61.82,19.14,43.34,0.09,0.99,0.12,0,0.5,25,0.43,5.02,66.67,2.73,40.91,0.74,16.67,0.74,0.81,5.39,82.76,0,,0,,0,0,0,0,,,0.19,,,1.86,0.12,0,1.11,0,0
S. Mavididi,Leicester City,Leicester City,"LWF, LW",25,8000000,2024-06-30,16,1373,3,2.96,2,3.63,22.09,46.29,England,"England, Congo DR",right,182,71,no,4.72,4.79,56.16,0.72,45.45,0.13,0.2,0.07,1.9,2.93,0.66,3,0.2,0,0,6.42,0.2,3,0.2,0.19,0,0,28,1.84,35.71,10.714,0.13,3.08,34.04,3.08,34.04,0,0,0.46,7.28,62.16,13.5,45.15,5.31,4.33,1.57,24.38,2.29,0.98,31.33,80.54,5.31,75.31,10.55,95.65,8.65,68.94,27.33,86.57,1.11,52.94,17.67,26.98,0.24,1.7,0,0.13,0.52,37.5,0.85,1.77,74.07,2.95,53.33,0.39,50,1.9,1.05,4.59,85.71,0,,0,,0,0,0,0,,,0,,,0.07,0.07,0,0.79,0,0
