Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Wallace,West Bromwich Albion,West Bromwich Albion,"RAMF, RW",28,5000000,2026-06-30,37,3395,5,7.32,8,7.7,19.01,42.96,England,England,right,178,70,no,4.85,4.8,54.7,2.12,26.25,0.42,0.62,0.08,1.8,2.62,0.61,3,0.08,0,0,5.86,0.13,5,0.13,0.19,0,0,71,1.88,39.44,7.042,0.21,6.68,29.37,0.61,26.09,6.04,29.82,0.77,5.25,58.08,9.38,45.2,2.78,2.2,1.59,24.42,1.54,0.82,33.35,70.27,7.71,68.73,7.95,92,11.69,65.08,24.42,83.82,2.57,42.27,20.87,34.88,0.2,1.3,0,0,0.27,40,1.06,3.21,65.29,4.98,45.21,0.34,15.38,0.8,1.99,5.96,76.89,0,,0,,0,0,0,0,,,0.21,,,0.27,0.08,33.33,1.17,0,0
N. Tella,Burnley,Burnley,"LAMF, CF, RAMF",23,4500000,2025-06-30,34,2335,17,8.5,2,2.99,24.75,36.6,England,"England, Nigeria",right,173,70,yes,4.59,4.86,56.35,2.16,17.86,0.04,0.07,0,1.81,3.5,1.27,4,0.15,0,0,4.82,0.66,17,0.66,0.33,4,0.15,64,2.47,46.88,26.563,0.08,2.27,25.42,0.58,26.67,1.7,25,0.31,5.97,50.32,12.95,36.31,3.58,2.66,1.23,19.16,1.93,2.39,21.62,77.01,3.7,57.29,7.44,95.85,6.71,71.26,18.46,84.97,0.96,44,17.28,22.15,0.12,0.77,0.04,0,0.35,22.22,0.42,1.31,67.65,2.51,36.92,0.5,30.77,0.77,0.42,2.27,83.05,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0.04,0,0
D. Sinik,Antalyaspor,Hull City,"LAMF, LW",24,4000000,2025-06-30,12,413,0,0.06,1,0.2,24.84,38.6,Turkey,Turkey,right,180,66,yes,6.32,7.19,51.52,1.31,33.33,0.44,0.81,0,2.18,4.05,1.74,2,0.44,0,0,4.79,0,0,0,0.01,0,0,5,1.09,0,0,0.22,3.49,31.25,2.83,23.08,0.65,66.67,0.65,7.19,42.42,13.51,38.71,0.87,1.96,0.87,18.31,0.65,0.87,30.07,77.54,6.54,66.67,6.32,82.76,9.81,82.22,24.41,83.04,2.18,90,17.91,23.55,0.04,0.65,0,0.22,0.65,100,0.44,2.83,84.62,4.14,36.84,0.22,100,0.65,1.09,4.36,85,0,,0,,0,0,0,0,,,0,,,0,0,0,0.22,0,0
A. Zaroury,Burnley,Burnley,"LAMF, LWF, LW",22,4000000,2026-06-30,27,2004,6,3.76,5,4.11,18.23,49.01,Belgium,"Belgium, Morocco",right,176,72,no,3.68,3.91,47.13,1.12,20,0,0,0,1.84,3.41,0.72,1,0.04,0,0,8.94,0.27,6,0.27,0.17,1,0.04,45,2.02,35.56,13.333,0.22,6.42,34.27,6.15,33.58,0.27,50,1.03,9.34,62.02,11.99,54.31,3.05,4,0.63,23.44,2.29,0.54,32.02,68.02,6.92,52.6,8.62,89.58,11.81,65.02,23.17,79.26,2.74,47.54,20.08,29.67,0.18,1.17,0.04,0.04,0.54,41.67,0.67,2.16,56.25,5.84,43.85,0.76,41.18,0.81,2.2,6.29,74.29,0,,0,,0,0,0,0,,,0.31,,,0.04,0,0,0.36,0,0
A. Sayyadmanesh,Hull City,Hull City,"LW, LWB, CF",21,4000000,2026-06-30,11,715,0,0.54,0,0.29,28.2,40.63,Iran,Iran,right,182,74,no,6.29,6.92,40,5.66,57.78,0.5,0.62,0.38,3.02,3.71,2.9,3,0.38,0,0,4.28,0,0,0,0.07,0,0,7,0.88,28.57,0,0,2.77,13.64,1.89,20,0.88,0,0.5,7.05,50,11.71,37.63,1.89,2.52,0.76,12.84,2.52,1.01,20.27,68.94,5.41,53.49,5.79,91.3,5.03,62.5,16.87,78.36,0.63,60,19.42,19.77,0.04,0.63,0.13,0,0.38,33.33,0.25,1.13,44.44,2.27,38.89,0.5,50,0.63,0.63,3.15,64,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Clarke,Sunderland,Sunderland,"LAMF, LWB, LW",22,4000000,2026-06-30,37,3310,7,4.99,5,5.14,24.12,45.89,England,England,right,181,74,no,6.01,5.85,56.28,2.01,41.89,0.19,0.28,0.11,2.53,3.78,1.31,7,0.19,0,0,5.22,0.19,7,0.19,0.14,1,0.03,46,1.25,43.48,15.217,0.14,1.79,25.76,1.66,27.87,0.11,0,0.38,7.12,56.11,13.62,44.71,3.05,4.49,1.31,17.84,1.52,1.79,24.99,75.73,5.85,55.35,5.82,95.33,8.76,77.95,21.02,83.18,2.26,43.37,20.45,28.71,0.14,1.28,0.03,0,0.44,50,0.49,2.34,56.98,1.77,50.77,0.44,37.5,0.76,0.6,4.21,67.1,0,,0,,0,0,0,0,,,0.08,,,0.52,0.05,0,0.82,0,0
S. Kalu,Watford,Watford,"LAMF, AMF, LWF",25,3000000,2025-06-30,9,262,0,0.27,0,0.39,29.89,37.93,Nigeria,Nigeria,right,177,78,no,8.93,4.12,75,4.47,15.38,2.4,3.68,0,3.44,5.26,1.37,1,0.34,0,0,4.81,0,0,0,0.09,0,0,4,1.37,0,0,0,1.72,20,1.37,25,0.34,0,0.34,8.93,50,17.52,43.14,3.09,1.72,0.34,17.18,1.03,2.06,24.39,81.69,3.44,70,7.21,95.24,6.87,85,21.3,87.1,1.37,75,14.47,14.9,0.13,0.69,0,0,0.34,0,0.34,1.72,80,1.72,80,0.34,100,1.37,0.34,3.44,70,0,,0,,0,0,0,0,,,0,,,0.34,0,0,2.06,0,0
D. Churlinov,Burnley,Burnley,"LAMF, LW, RWF",22,3000000,2026-06-30,6,161,0,0.44,0,0.42,25.71,52.17,North Macedonia,North Macedonia,right,180,73,no,4.47,5.59,50,2.8,80,0.56,1.11,0,1.12,2.22,2.24,0,0,0,0,6.71,0,0,0,0.24,0,0,5,2.8,20,0,0,1.68,0,0.56,0,1.12,0,0,8.94,68.75,16.21,51.72,6.71,4.47,0,17.89,2.8,2.24,22.92,73.17,4.47,50,9.5,94.12,6.71,58.33,21.24,78.95,0,0,15.6,0,0.23,1.12,0.56,0,0,0,0.56,1.12,50,1.68,33.33,0,0,1.68,0,2.8,40,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
I. Jones,Middlesbrough,Middlesbrough,"RW, RAMF, RWB",23,3000000,2025-06-30,29,2229,3,3.07,3,2.45,23.74,44.56,England,England,right,181,68,no,7.19,6.82,57.4,1.41,22.86,0.48,0.73,0.04,2.79,4.2,1.29,7,0.28,0,0,4.8,0.12,3,0.12,0.12,0,0,20,0.81,35,15,0.12,3.67,23.08,0,0,3.63,22.22,0.65,6.99,46.24,13.16,42.02,2.87,2.83,0.89,25.8,1.62,2.54,33.31,76.61,6.26,60.65,10.9,94.07,9.69,70,28.71,84.81,1.05,30.77,16.23,22.09,0.1,1.13,0.08,0.08,0.69,64.71,0.69,1.62,60,3.71,47.83,0.52,61.54,1.29,0.89,3.63,82.22,0,,0,,0,0,0,0,,,0.73,,,0,0,0,0.04,0,0
B. Celina,Stoke City,Stoke City,"LW, AMF",26,3000000,2024-06-30,3,189,0,0.04,0,0.04,14.76,41.94,Kosovo,"Kosovo, Norway",right,181,66,yes,2.86,3.33,42.86,0,0,0,0,0,1.43,2.81,0,0,0,0,0,6.19,0,0,0,0.02,0,0,5,2.38,40,0,0,5.24,27.27,3.33,28.57,1.9,25,0,5.24,72.73,9.05,52.63,0.95,4.29,0.95,36.19,1.9,0.95,54.29,78.95,11.43,62.5,15.24,90.63,18.57,79.49,45.24,86.32,3.81,62.5,15.35,26.12,0.02,0.48,0,0,0,0,0.48,8.57,72.22,5.71,33.33,1.43,33.33,0.48,1.43,9.52,65,0,,0,,0,0,0,0,,,0,,,1.43,0,0,1.9,0,0
