Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Guéhi,Crystal Palace,Swansea City,LCB,22,35000000,2026-06-30,43,4110,0,2.5,0,0.66,20.85,61.34,Côte d'Ivoire,"Côte d'Ivoire, England",right,182,82,no,10.25,6.9,72.38,5.98,52.38,0.55,0.75,0.33,4.71,6.48,0.77,8,0.18,0,0,0.96,0,0,0,0.05,0,0,17,0.37,17.65,0,0,0.28,53.85,0.24,45.45,0.04,100,0.04,0.92,73.81,2.93,55.97,0.64,1.2,0.48,23.1,0.37,1.58,38.96,82.86,17.21,69.59,3.22,97.96,14.5,94.86,33.18,88.45,5.5,50.6,21.66,37.2,0.01,0.18,0.04,0.04,0.09,75,0.07,4.95,66.81,0.77,40,0.33,33.33,0.2,0.15,7.95,63.91,0,,0,,0,0,0,0,,,1.66,,,0,0,0,0,0,0
B. Godfrey,Everton,Norwich City,"LCB, RCB",24,18000000,2025-06-30,3,292,0,0.07,0,0,19.11,64.52,England,"England, Jamaica",right,183,79,no,11.1,9.55,67.74,4.93,62.5,0,0,0.62,4.62,7.14,1.23,0,0,0,0,1.54,0,0,0,0.02,0,0,2,0.62,0,0,0,0.62,0,0,0,0.62,0,0,1.54,100,2.77,66.67,0.62,1.85,0.92,29.9,0.62,0,47.47,86.36,20.65,80.6,4.93,100,18.8,91.8,40.68,90.91,6.47,61.9,22.38,46.19,0,0,0,0,0,0,0,8.32,74.07,0.31,0,0,0,0,0,10.17,84.85,0,,0,,0,0,0,0,,,3.39,,,0,0,0,0,0,0
H. Souttar,Leicester City,Stoke City,"RCB, CB",24,15000000,2028-06-30,38,3679,1,2.09,3,1.7,18.57,67.98,Scotland,"Scotland, Australia",right,198,79,no,11.01,5.31,76.5,8.76,71.51,0.29,0.38,0.61,6.65,8.65,0.56,2,0.05,1,0.02,0.61,0.02,1,0.02,0.05,1,0.02,14,0.34,35.71,7.143,0.07,0,0,0,0,0,0,0,0.51,85.71,1.39,45.61,0.61,0.68,0.17,24.76,0.24,0.37,42.93,81.54,19.84,66.71,1.96,95,18.42,95.62,32.71,88.41,10.23,59.57,26.25,46.13,0.04,0.24,0,0.02,0.12,40,0.17,9,58.42,0.81,36.36,0.88,38.89,0.39,0,10.64,73.56,0,,0,,0,0,0,0,,,1.54,,,0.02,0,0,0,0,0
T. Harwood-Bellis,Burnley,Blackburn Rovers,"LCB, RCB",21,13000000,2024-06-30,19,1671,0,0.34,0,0.01,16,61.28,England,England,right,188,73,yes,9.26,5.01,78.49,6.14,54.39,0.27,0.45,0.59,5.06,8.42,0.7,2,0.11,0,0,0.11,0,0,0,0.02,0,0,4,0.22,25,0,0,0.11,0,0,0,0.11,0,0.05,0.11,50,0.7,23.08,0.43,0.38,0.05,26.45,0.22,0.11,43.41,84.37,14.81,68.73,2.42,95.56,22.62,94.29,37.92,91.05,5.39,39,22.35,40.06,0,0.05,0,0,0.11,0,0,2.85,49.06,0.27,20,0.43,12.5,0.16,0.05,6.89,46.88,0,,0,,0,0,0,0,,,1.78,,,0,0,0,0,0,0
E. Pinnock,Brentford,Brentford,"LCB, RCB",29,12000000,2025-06-30,42,3988,1,2.51,0,0.48,16.23,65.09,England,"England, Jamaica",left,187,79,no,8.28,3.75,71.69,8.98,69.35,0.16,0.25,0.63,5.44,8.55,0.52,0,0,1,0.02,0.41,0.02,1,0.02,0.06,0,0,21,0.47,9.52,4.762,0,0.43,42.11,0.29,30.77,0.14,66.67,0.09,0.29,46.15,1.06,42.55,1.04,1.26,0.32,38.79,0.34,0.27,55.74,89.64,19.23,77.82,4.06,97.22,27.31,96.61,49.69,93.91,5.64,55.2,21.49,39.42,0.01,0.11,0.02,0.02,0.11,40,0.09,5.28,63.25,0.61,40.74,0.29,15.38,0.23,0.2,7.81,71.68,0,,0,,0,0,0,0,,,3.2,,,0,0,0,0,0,0
S. McKenna,Nottingham Forest,Nottingham Forest,LCB,26,10000000,2024-06-30,24,2276,1,0.87,0,0.01,14.35,65.84,Scotland,Scotland,left,189,74,no,6.88,4.19,77.36,5.65,68.53,0.2,0.27,0.71,3.44,4.69,0.4,3,0.12,0,0,0.43,0.04,1,0.04,0.03,0,0,7,0.28,42.86,14.286,0,0.08,0,0.08,0,0,0,0,0.55,50,1.15,44.83,0.28,1.38,0.51,24.04,0.2,0.55,37.76,84.71,16.73,72.34,2.14,92.59,15.9,96.27,32.86,89.89,4.82,50.82,22.8,43.65,0,0.04,0,0,0.08,50,0,5.14,56.15,0.28,0,0.24,16.67,0.04,0,7.55,67.02,0,,0,,0,0,0,0,,,1.46,,,0,0,0,0,0,0
C. Carter-Vickers,Celtic,Bournemouth,RCB,25,9500000,2026-05-31,23,2203,1,0.23,0,0.03,15.65,59.27,England,"England, United States",right,183,92,no,8.17,4.9,78.33,4.86,52.94,0.12,0.2,0.57,4.21,6.96,0.53,0,0,0,0,0.37,0.04,1,0.04,0.01,1,0.04,2,0.08,100,50,0,0,0,0,0,0,0,0,0.45,63.64,2.17,39.62,0.16,0.57,0.16,27.98,0.16,0.41,44.08,89.9,15.57,76.38,2.7,96.97,21.33,98.66,40.04,93.27,4.04,56.57,21.22,37.38,0,0.04,0.04,0,0,0,0.04,3.31,58.02,0.25,0,0.25,16.67,0,0,6.54,65,0,,0,,0,0,0,0,,,2.04,,,0,0,0,0,0,0
J. Rodon,Rennes,Swansea City,CB,25,9000000,2025-06-30,4,380,0,0,0,0,16.82,73.24,Wales,Wales,right,193,88,yes,13.5,6.39,85.19,6.87,65.52,0.24,0.34,1.18,7.82,11.38,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.24,1.18,0.24,33.16,0,0.24,46.42,86.73,15.87,68.66,1.89,100,27,96.49,43.11,91.76,3.32,21.43,21.15,37.36,0,0,0,0,0.24,0,0,4.26,61.11,0.24,0,0,0,0,0,6.16,53.85,0,,0,,0,0,0,0,,,1.42,,,0,0,0,0,0,0
J. Worrall,Nottingham Forest,Nottingham Forest,"LCB, RCB",26,8000000,2024-06-30,31,3017,1,0.47,2,0.31,11.81,60.35,England,England,right,190,90,no,8.32,4.03,71.85,4.47,54,0.48,0.66,0.81,4.95,6.9,0.42,0,0,0,0,0.3,0.03,1,0.03,0.01,1,0.03,6,0.18,33.33,16.667,0.06,0.21,42.86,0.06,50,0.15,40,0.06,0.3,40,0.98,42.42,0.78,0.51,0.21,22.34,0.18,0.24,36.63,82.98,14.92,69,2.8,95.74,16.14,94.27,29.65,90.44,6.77,51.54,23.33,37.56,0.01,0.09,0,0,0.06,50,0.06,4.41,58.11,0.54,50,0.39,23.08,0.3,0.09,6.86,63.91,0,,0,,0,0,0,0,,,2.3,,,0,0,0,0,0,0
B. Cabango,Swansea City,Swansea City,"CB, RCB",22,8000000,2025-06-30,33,3024,4,2.73,2,0.49,22.62,59.74,Wales,"Wales, Angola",right,188,81,no,10.45,6.9,70.69,8.96,53.49,0.24,0.33,0.39,5.33,7.49,0.92,4,0.12,0,0,0.24,0.12,4,0.12,0.08,3,0.09,13,0.39,38.46,30.769,0.06,0.09,66.67,0.03,0,0.06,100,0,0.06,50,1.01,41.18,0.57,0.54,0.09,22.05,0.3,0.6,37.14,80.45,18.66,69.06,2.65,95.51,13.54,92.53,30.45,87.29,6.61,49.1,23.57,39.94,0.01,0.09,0.03,0,0.03,0,0.03,6.19,62.5,0.51,35.29,0.27,33.33,0.15,0.06,9.76,65.24,0,,0,,0,0,0,0,,,1.85,,,0,0,0,0,0,0
