Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Alexander-Arnold,Liverpool,Liverpool,RB,24,70000000,2025-06-30,32,3070,2,2.22,11,11.99,11.43,46.92,England,England,right,180,69,no,7.5,5.42,54.59,0.91,32.26,0.21,0.33,0.06,4.34,7.07,0.35,2,0.06,0,0,3.61,0.06,2,0.06,0.07,0,0,49,1.44,26.53,4.082,0.32,4.81,35.98,0.21,28.57,4.51,37.01,0.59,1.64,55.36,3.34,40.35,2.32,1.35,0.32,49.72,2.9,0.21,63.21,77.74,24.71,67.85,7.24,94.74,22.25,81.82,47.4,87.14,11.32,55.7,22.04,39.16,0.35,2.14,0.03,0.06,1.32,44.44,0.91,12.05,65.94,6.48,46.61,2.58,32.95,1.93,1.67,15.45,83.3,0,,0,,0,0,0,0,,,1.2,,,1.29,0.26,11.11,3.84,0,0
João Cancelo,Bayern München,Manchester City,"LB, RB",28,70000000,2027-06-30,36,3471,1,3.63,6,5.33,18.93,56.85,Portugal,Portugal,right,182,74,yes,8.3,6.59,65.35,2.62,50.5,0.21,0.38,0.08,3.79,6.91,0.8,7,0.18,0,0,5.73,0.03,1,0.03,0.09,0,0,78,2.02,28.21,1.282,0.16,3.94,32.89,2.2,27.06,1.58,39.34,0.91,4.69,67.96,7.47,53.82,2.54,2.8,0.78,62.8,3.84,0.67,76,85.06,24.97,77.78,10.55,96.56,26.5,86.4,64.64,90.93,7.65,61.02,18.36,37.54,0.14,0.78,0.05,0.1,1.94,34.67,0.44,11.38,78.13,6.33,45.9,2.75,34.91,1.94,1.24,13.12,82.02,0,,0,,0,0,0,0,,,0.44,,,0.03,0.03,100,0.03,0,0
R. James,Chelsea,Chelsea,RWB,23,70000000,2028-06-30,26,2012,5,2.27,8,5.08,18.61,51.68,England,England,right,179,77,no,6.44,4.88,70.64,2.5,42.86,0.09,0.16,0.13,2.91,5.12,0.89,4,0.18,1,0.04,3.35,0.22,5,0.22,0.1,0,0,36,1.61,27.78,13.889,0.36,4.25,28.42,0.18,50,4.03,26.67,0.81,2.68,60,8.45,44.97,2.59,1.88,0.54,51.75,2.5,1.43,62.94,88.42,13.33,81.54,16.68,94.1,20.35,87.03,56.36,93.97,2.42,62.96,16.6,26.15,0.23,1.74,0.04,0.09,0.18,50,0.98,5.23,85.47,4.7,52.38,0.27,50,1.34,1.25,8.45,82.01,0,,0,,0,0,0,0,,,0.4,,,1.34,0.27,16.67,0.67,0,0
A. Robertson,Liverpool,Liverpool,LB,28,55000000,2026-06-30,29,2720,3,2.09,9,6.14,10.69,51.7,Scotland,Scotland,left,178,64,no,6.58,4.53,56.2,1.46,61.36,0.13,0.22,0.13,3.9,6.44,0.63,5,0.17,1,0.03,2.58,0.1,3,0.1,0.07,1,0.03,16,0.53,43.75,18.75,0.3,4.37,34.09,4.27,33.33,0.03,100,0.4,1.09,60.61,2.81,49.41,2.65,2.71,1.42,51.45,4.14,0.3,63.5,84.16,20.38,77.27,10.13,94.77,21.34,87.6,54.53,91.02,4.9,48.65,18.51,37.78,0.2,1.65,0.07,0.13,0.43,46.15,0.76,7.05,77.93,3.97,55,0.73,31.82,1.36,1.59,11.61,81.48,0,,0,,0,0,0,0,,,0.83,,,0.66,0,0,2.65,0,0
Marc Cucurella,Chelsea,Brighton,"LB, LCB, LWB",24,40000000,2028-06-30,35,3352,1,0.84,1,2.96,15.79,56.63,Spain,Spain,left,173,66,no,9.32,7.36,62.41,2.09,53.85,0.11,0.15,0.32,4.62,6.62,0.72,5,0.13,0,0,2.39,0.03,1,0.03,0.02,0,0,17,0.46,23.53,5.882,0.03,3.3,39.02,3.2,38.66,0.08,33.33,0.24,1.56,56.9,3.41,50.39,1.48,1.91,0.89,38.85,2.5,0.83,52.33,82.14,16.94,72.27,9.88,94.29,16.14,85.86,45.78,88.15,3.44,41.41,17.7,37.65,0.08,0.89,0,0.03,0.27,40,0.3,5.53,67.96,3.22,56.67,0.35,15.38,0.89,1.15,9.1,71.09,0,,0,,0,0,0,0,,,0.97,,,0.21,0,0,0.13,0,0
Diogo Dalot,Manchester United,Manchester United,RB,24,35000000,2024-06-30,24,1955,0,0.74,0,1.43,17.08,59.57,Portugal,Portugal,right,184,76,no,10.36,7.78,63.91,2.3,60,0.69,0.91,0.41,4.7,6.19,0.87,5,0.23,0,0,3.22,0,0,0,0.03,0,0,12,0.55,33.33,0,0,2.81,37.7,0.28,50,2.44,35.85,0.05,2.62,71.93,4.37,57.89,1.15,1.7,0.74,33.05,2.58,0.09,45.21,79.84,16.57,69.17,5.43,93.22,16.43,86.27,36.37,86.33,6.54,59.15,20.49,34.47,0.07,0.64,0.14,0,0.18,50,0.41,5.75,71.2,2.62,49.12,0.87,42.11,0.64,0.97,9.71,65.88,0,,0,,0,0,0,0,,,0.64,,,0.05,0,0,0.09,0,0
L. Shaw,Manchester United,Manchester United,LB,27,35000000,2024-06-30,20,1725,0,0.17,2,2.97,13.77,50,England,England,left,181,75,no,6.89,5.84,52.68,1.77,58.82,0.42,0.58,0.57,3.39,4.71,1.67,8,0.42,0,0,1.51,0,0,0,0.01,0,0,7,0.37,14.29,0,0.1,2.71,25,2.61,24,0.1,50,0.26,1.1,71.43,3.81,46.58,0.73,2.5,1.15,38.24,2.4,0.94,48.16,82.56,17.11,76.52,6.89,95.45,14.3,81.02,42.1,89.22,3.44,45.45,17.59,35.18,0.16,1.3,0.1,0,0.26,0,0.63,6.26,71.67,2.71,36.54,1.04,15,0.63,0.52,8.03,78.57,0,,0,,0,0,0,0,,,0.31,,,0.42,0.05,0,2.87,0,0
B. Chilwell,Chelsea,Chelsea,LWB,26,35000000,2025-06-30,7,585,3,1,1,1.02,17.69,47.83,England,England,left,181,77,no,6.15,5.54,58.33,3.23,47.62,0.46,0.81,0,2.46,4.32,1.54,0,0,0,0,2,0.46,3,0.46,0.15,0,0,13,2,46.15,23.077,0.15,1.85,16.67,1.54,20,0.31,0,0.15,1.23,50,6.92,48.89,3.23,1.69,0.46,33.54,1.69,2.31,40.31,81.3,11.38,62.16,10.92,95.77,9.23,81.67,35.69,88.36,3.08,30,15.5,31.19,0.16,1.08,0.15,0,0.15,100,0.15,2.31,40,2,46.15,0.15,0,0.92,0.31,4.31,42.86,0,,0,,0,0,0,0,,,0.15,,,0.62,0,0,3.85,0,0
O. Zinchenko,Arsenal,Manchester City,LB,26,32000000,2026-06-30,15,1125,0,0.67,4,2.7,12.64,48.1,Ukraine,Ukraine,left,175,64,no,6.96,4.88,52.46,3.04,57.89,0.08,0.16,0.24,4.32,8.8,0.88,0,0,0,0,2.8,0,0,0,0.05,0,0,11,0.88,36.36,0,0.32,3.04,39.47,3.04,39.47,0,0,0.32,1.6,50,3.28,39.02,1.6,2.16,0.88,64.4,3.44,0.16,77.44,89.88,22.16,84.84,11.68,95.21,27.36,90.94,70.96,93.46,3.52,59.09,16.25,28.54,0.22,1.2,0.24,0.16,1.04,46.15,0.72,9.84,86.99,3.84,58.33,1.6,35,1.68,1.2,12.4,85.81,0,,0,,0,0,0,0,,,0.8,,,0,0,0,0.4,0,0
J. Gomez,Liverpool,Liverpool,RB,25,30000000,2027-06-30,8,365,0,0.03,1,0.23,19.73,53.75,England,"England, Gambia",right,188,77,no,7.89,5.42,54.55,4.68,63.16,0,0,0.25,4.93,9.68,1.23,2,0.49,0,0,4.44,0,0,0,0.01,0,0,1,0.25,0,0,0.25,4.68,36.84,0,0,4.44,38.89,1.48,4.44,61.11,6.66,55.56,1.73,1.23,0.49,44.88,1.23,0.49,59.92,81.89,19.97,76.54,7.15,89.66,24.16,83.67,52.03,86.73,3.21,69.23,15.59,21.17,0.06,0.49,0,0.25,0.25,0,0.49,7.89,81.25,3.7,40,0.25,0,0.49,2.22,11.84,75,0,,0,,0,0,0,0,,,1.23,,,0,0,0,0,0,0
