Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Longstaff,Newcastle United,Mansfield Town,"RCMF, LCMF",22,1500000,2023-06-30,18,1660,6,3.39,2,2.22,23.1,40.85,England,England,right,171,65,no,9.27,8.19,58.94,5.42,31,1.03,1.6,0.22,3.42,5.31,1.19,1,0.05,0,0,1.73,0.33,6,0.33,0.18,0,0,25,1.36,56,24,0.11,1.19,40.91,0.33,50,0.87,37.5,0.33,0.54,50,4.17,32.47,2.22,0.49,0.11,21.52,0.92,0.98,33.4,79.22,11.98,62.9,7.43,93.43,8.78,85.8,29.82,82.91,2.39,52.27,16.31,25.48,0.12,1.41,0.11,0.05,0.6,36.36,0.76,4.28,70.89,2.6,54.17,0.98,33.33,1.36,0.49,6.4,72.88,0,,0,,0,0,0,0,,,0.27,,,0.43,0.05,0,1.73,0,0
O. Cooper,Swansea City,Newport County,"RCMF, AMF, RAMF",23,700000,2027-06-30,33,2611,1,3.26,4,3.74,25.85,44.67,England,"England, Wales",right,176,68,no,9.41,8.76,59.84,2.07,23.33,0.69,1.02,0.1,3.48,5.16,1.62,7,0.24,0,0,3.17,0.03,1,0.03,0.11,0,0,38,1.31,34.21,2.632,0.14,1.96,29.82,0.72,33.33,1.24,27.78,0.14,3.9,51.33,9.48,40.73,2.9,2.79,2.17,16.48,1.03,1.62,27.4,77.61,8.03,63.52,6.45,96.79,7.93,79.57,23.82,84.37,1.65,35.42,16.93,26.12,0.13,1.14,0.03,0.03,0.41,33.33,0.55,2.93,63.53,2.31,44.78,0.45,38.46,0.76,0.65,4.31,70.4,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0.03,0,0
J. Nolan,Tranmere Rovers,Bristol Rovers,DMF,30,600000,2023-06-30,1,34,0,0.02,0,0.11,,,England,England,right,180,72,no,,,,,,,0,,,4.29,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.31,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
S. Quinn,Mansfield Town,Mansfield Town,"LCMF, LW",36,600000,2023-06-30,39,3368,1,2.07,3,4.5,16.92,48.66,Republic of Ireland,Republic of Ireland,left,168,60,no,7.99,5.56,57.69,3.74,47.86,0.8,1.22,0.05,3.98,6.08,0.67,5,0.13,1,0.03,2.16,0.03,1,0.03,0.06,0,0,33,0.88,15.15,3.03,0.08,3.1,32.76,2.91,33.03,0.19,28.57,0.59,1.5,44.64,4.38,45.12,1.28,1.15,0.75,24.69,0.99,1.15,40.35,77.02,13.76,69.51,7.16,93.66,11.89,75.73,34.42,82.53,3.07,57.39,17.15,33.31,0.12,1.12,0.11,0,0.64,54.17,0.37,5.72,68.22,3.79,51.41,0.56,47.62,0.96,0.94,8.18,77.45,0,,0,,0,0,0,0,,,0.11,,,0.16,0.03,0,1.79,0,0
J. Spearing,Liverpool U21,Tranmere Rovers,"LCMF, DMF, RCMF",34,600000,,32,2548,3,1.33,2,0.46,17.24,50.41,England,England,right,168,70,no,11.59,7.63,60.65,3.11,52.27,1.41,2.13,0.39,5.55,8.37,1.48,9,0.32,1,0.04,0.67,0.11,2,0.07,0.05,0,0,13,0.46,30.77,23.077,0.07,0.39,27.27,0.18,20,0.18,40,0,0.57,62.5,2.44,36.23,0.07,0.18,0.04,20.24,0.04,0.67,36.45,82.95,13.88,71.25,5.76,98.77,12.36,88.86,31.12,87.74,4.98,57.45,20.64,34.85,0.02,0.18,0,0.04,0.25,28.57,0.18,8.27,69.66,1.13,25,0.57,31.25,0.18,0.07,6.68,81.48,0,,0,,0,0,0,0,,,1.24,,,0.28,0.04,100,0.07,1,100
A. Morley,Bolton Wanderers,Rochdale,RCMF,22,600000,2025-06-30,21,1848,1,1.22,1,4.84,14.61,50.33,England,England,right,174,72,no,8.62,6.09,60,3.21,50,0,0,0.15,4.97,7.91,0.49,0,0,0,0,2.05,0.05,1,0.05,0.06,0,0,23,1.12,8.7,4.348,0.05,2.29,42.55,0.49,30,1.66,44.12,0.29,1.02,57.14,2.39,30.61,0.68,0.58,0.19,33.9,0.34,0.24,49.92,79.8,16.95,62.36,8.81,98.34,18.9,88.66,39.45,88.64,8.28,47.06,22.23,39.12,0.24,1.9,0.15,0.05,0.44,88.89,0.58,10.57,60.83,3.75,50.65,1.17,33.33,0.97,0.93,10.62,77.06,0,,0,,0,0,0,0,,,1.31,,,1.75,0.15,0,2.92,0,0
L. Kelly,Rochdale,Rochdale,"LCMF, RCMF",27,475000,2023-06-30,30,2362,5,2.83,3,5.65,16.16,47.64,England,"England, Republic of Ireland",right,163,74,no,7.85,6.21,58.9,1.49,17.95,0.19,0.28,0.11,4,5.84,0.91,2,0.08,0,0,1.68,0.19,4,0.15,0.11,0,0,25,0.95,40,20,0.11,2.02,37.74,0.76,45,1.22,34.38,0.5,1.03,37.04,4.15,39.45,1.3,0.99,0.61,36.24,0.42,1.14,53.8,80.38,17.6,63.42,10.29,95.93,18.86,86.26,45.72,87.25,6.17,42.59,19.17,33.9,0.22,1.6,0.04,0.04,0.88,17.39,0.53,9.22,61.16,3.66,41.67,1.52,32.5,1.33,0.88,9.34,76.33,0,,0,,0,0,0,0,,,0.3,,,0.91,0.15,50,3.62,1,100
S. Kelly,Livingston,Salford City,"DMF, RCMF",22,400000,2025-05-31,21,1731,1,1.44,2,2.62,15.29,42.86,Scotland,Scotland,right,176,68,no,7.49,6.66,53.13,1.66,34.38,0.47,0.67,0.1,3.48,5,0.73,4,0.21,0,0,1.72,0.05,1,0.05,0.08,0,0,16,0.83,25,6.25,0.1,1.04,55,0.31,50,0.68,53.85,0.16,1.77,47.06,4.16,28.75,0.78,0.62,0.21,23.14,0.36,0.57,37.49,81.69,12.89,67.74,5.36,95.15,13.1,86.51,30.73,87.65,5.72,54.55,18.31,31.37,0.14,1.09,0.1,0.1,0.16,66.67,0.31,5.77,66.67,1.92,54.05,0.57,63.64,0.94,0.57,6.29,76.86,0,,0,,0,0,0,0,,,0.99,,,1.25,0.1,50,1.72,0,0
E. Huws,Colchester United,Colchester United,"LDMF, LAMF, RDMF",29,400000,2023-06-30,12,910,1,1.39,1,1.1,25.32,44.14,Wales,Wales,left,185,78,no,11.37,7.91,58.75,6.43,36.92,0.4,0.49,0.3,6.33,7.9,1.58,3,0.3,0,0,1.38,0.1,1,0.1,0.14,0,0,8,0.79,37.5,12.5,0.1,0.49,20,0.3,33.33,0.2,0,0.2,1.38,50,5.14,36.54,0.69,0.79,0.1,14.64,0.3,0.79,32.93,72.37,12.26,52.42,4.65,87.23,10.78,87.16,27.59,79.57,4.95,36,18.57,33.01,0.11,0.2,0,0,0.59,50,0.2,6.23,57.14,1.09,36.36,0.99,30,0.49,0.1,5.34,64.81,0,,0,,0,0,0,0,,,0.1,,,0,0,0,0.1,0,0
A. Evans,Bristol Rovers,Bristol Rovers,"RCMF, AMF",24,400000,2025-06-30,35,3087,10,6.04,11,7.9,22.54,41.79,England,England,right,186,80,no,6.44,6.24,52.8,4.31,34.46,0.5,0.89,0.17,2.65,4.75,2.07,9,0.26,0,0,4.37,0.29,8,0.23,0.18,0,0,82,2.39,41.46,12.195,0.32,2.62,41.11,0.64,50,1.92,37.88,0.38,3.5,57.5,8.28,40.85,1.34,1.34,0.55,23.94,0.58,1.25,35.98,76.9,10.61,59.07,7.61,93.87,12.1,82.17,29.59,82.96,3.94,54.07,19.81,34.64,0.23,1.55,0.03,0.06,0.85,34.48,0.67,6.09,58.85,3.21,50.91,1.05,47.22,0.79,1.08,6.53,75.89,0,,0,,0,0,0,0,,,0.41,,,2.33,0.61,57.14,3.44,2,100
