Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Fornah,Derby County,Derby County,"LDMF, RCMF, LCMF",24,800000,2024-06-30,9,585,0,0.05,0,0.09,19.38,46.83,England,"England, Ghana",right,185,72,no,9.23,7.08,58.7,2.92,52.63,1.38,1.9,0.15,3.69,5.07,1.54,1,0.15,0,0,1.54,0,0,0,0.01,0,0,3,0.46,0,0,0,0.31,50,0.15,0,0.15,100,0.15,1.54,70,5.85,34.21,0.31,0.62,0.46,14.77,0.31,0.31,27.54,86.59,6.62,72.09,5.08,100,12.62,96.34,25.69,88.02,1.54,70,19.73,20.08,0.01,0.15,0,0,0.31,100,0.15,3.69,79.17,0.62,50,0,0,0.15,0.15,2.77,72.22,0,,0,,0,0,0,0,,,0.31,,,0,0,0,0.31,0,0
C. Hourihane,Derby County,Derby County,"LCMF, LDMF",32,700000,2024-06-30,14,1086,2,1.22,3,2.75,9.36,54.87,Republic of Ireland,Republic of Ireland,left,180,62,no,4.81,3.4,68.29,1.91,52.17,0.91,1.28,0.08,1.57,2.21,0.75,3,0.25,0,0,1.41,0.17,1,0.08,0.1,0,0,12,0.99,16.67,16.667,0.25,2.65,34.38,1.74,28.57,0.83,50,0.83,0.66,50,1.82,50,1.08,0.5,0.25,28.67,0.25,0.91,41.77,82.54,16.16,72.82,4.81,98.28,14.67,85.88,33.07,92.73,6.13,47.3,19.76,40.59,0.23,1.66,0.17,0.08,0.17,0,0.25,8.37,63.37,2.65,40.63,0.83,20,0.17,1.08,7.13,82.56,0,,0,,0,0,0,0,,,0.33,,,2.73,0,0,5.3,1,100
K. Dougall,Blackpool,Blackpool,"RCMF, LCMF, DMF",30,700000,2024-06-30,16,1194,3,1.55,0,0.84,19.9,48.11,Australia,"Australia, Scotland",right,182,79,no,7.69,8.07,63.55,3.99,37.74,0.45,0.61,0,2.11,2.87,1.43,5,0.38,0,0,1.51,0.23,3,0.23,0.12,1,0.08,13,0.98,38.46,23.077,0,1.21,31.25,0.45,50,0.68,22.22,0.23,0.75,60,5.05,35.82,1.28,0.15,0,31.21,0.38,0.9,45.75,85.01,11.68,66.45,9.8,96.92,17.49,89.22,41.31,89.42,3.39,48.89,18.2,33.36,0.06,0.68,0,0,0.38,80,0.38,6.26,67.47,2.34,41.94,1.06,64.29,0.98,0.38,6.11,72.84,0,,0,,0,0,0,0,,,0.83,,,0.08,0.08,0,0,0,0
S. Fraser,Charlton Athletic,Charlton Athletic,"LCMF, LDMF, RDMF",28,700000,2025-06-30,9,405,0,0.08,0,0.76,16.67,54.67,Scotland,Scotland,left,183,69,no,8.22,5.78,73.08,1.33,50,0,0,0.44,4,5.51,0.22,1,0.22,0,0,2.44,0,0,0,0.02,0,0,3,0.67,66.67,0,0,2,22.22,1.11,0,0.89,50,0.22,1.78,75,6.67,50,1.56,0.67,0.67,29.56,0.44,1.56,42.22,81.05,11.78,64.15,7.33,93.94,13.56,88.52,36.22,87.12,4,55.56,18.93,22.75,0.17,1.56,0.44,0,0.67,33.33,0.22,6,81.48,3.11,28.57,1.11,40,0.44,0.44,6.22,67.86,0,,0,,0,0,0,0,,,1.11,,,0.22,0,0,4.22,0,0
K. Dempsey,Bolton Wanderers,Bolton Wanderers,"LCMF, RCMF",28,600000,2024-06-30,11,997,0,0.52,2,0.74,19.32,47.2,England,England,right,178,75,no,7.4,4.78,67.92,4.06,55.56,0.9,1.49,0.18,3.25,5.35,1.08,2,0.18,0,0,2.44,0,0,0,0.05,0,0,13,1.17,23.08,0,0.18,1.72,42.11,0.27,66.67,1.35,33.33,0.36,2.89,43.75,6.68,32.43,2.44,1.62,0.54,21.85,0.99,0.45,32.5,81.94,9.57,73.58,6.14,94.12,10.83,80.83,28.07,86.82,2.89,56.25,16.86,35.54,0.07,0.54,0,0,0.36,50,0.36,4.69,76.92,2.62,51.72,0.63,57.14,1.35,0.72,5.6,69.35,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0.09,0,0
L. Thompson,Derby County,Derby County,"RCMF, LCMF, CF",21,600000,2024-06-30,5,244,0,0.16,1,0.37,18.07,44.9,England,England,right,173,68,no,4.43,4.43,58.33,1.11,0,0.37,0.46,0,1.48,1.85,1.11,1,0.37,0,0,4.43,0,0,0,0.06,0,0,4,1.48,50,0,0.37,3.32,44.44,2.21,50,1.11,33.33,0,3.69,50,8.48,39.13,1.84,2.58,1.48,19.18,1.11,1.11,29.88,79.01,9.96,62.96,7.01,89.47,9.22,92,24.34,87.88,2.21,33.33,16.45,18.99,0.14,0.74,0,0.74,0.37,100,0.74,4.8,38.46,2.95,75,0.37,100,1.48,1.48,5.16,85.71,0,,0,,0,0,0,0,,,0,,,0.37,0,0,0,0,0
E. Galbraith,Leyton Orient,Leyton Orient,"RCMF, RB",22,600000,,14,878,0,0.86,1,0.34,19.68,40.63,Northern Ireland,Northern Ireland,right,175,67,no,6.46,6.46,57.14,4.31,35.71,0.31,0.47,0.1,2.46,3.73,0.92,2,0.21,1,0.1,2.05,0,0,0,0.09,0,0,17,1.74,35.29,0,0.1,0.92,44.44,0,0,0.92,44.44,0.31,2.46,37.5,6.66,32.31,1.33,1.54,0.92,28.19,0.72,0.51,40.9,78.2,15.48,63.58,6.05,91.53,13.74,88.06,33.11,86.07,6.97,45.59,20.26,38.11,0.03,0.82,0,0,0.31,33.33,0.41,7.89,61.04,2.15,52.38,1.13,18.18,1.33,0.31,7.89,76.62,0,,0,,0,0,0,0,,,0.72,,,0,0,0,0,0,0
J. Scowen,Wycombe Wanderers,Wycombe Wanderers,"RCMF, DMF",30,600000,2024-06-30,14,1367,1,0.63,2,1.97,19.36,50,England,England,right,178,74,no,11.26,7.83,62.18,3.03,43.48,0.46,0.6,0.4,5.93,7.71,1.32,5,0.33,0,0,1.71,0.07,1,0.07,0.04,0,0,9,0.59,11.11,11.111,0.13,2.24,38.24,0.26,50,1.84,32.14,0.4,1.45,50,4.61,34.29,0.53,0.53,0.46,20.67,0.66,1.32,37.13,77.13,12.77,55.67,6.65,95.05,11.26,87.13,28.9,85.65,6.19,51.06,19.42,35.14,0.13,0.46,0.07,0.07,0.13,50,0.46,6.32,56.25,3.03,45.65,1.12,29.41,0.53,0.79,7.11,69.44,0,,0,,0,0,0,0,,,1.58,,,0.13,0.07,0,0.07,0,0
J. Russell,Barnsley,Barnsley,"DMF, RCMF, LCMF",23,600000,2026-06-30,15,1222,2,1.14,0,0.15,14.44,44.9,England,"England, Jamaica",right,193,81,no,7.95,5.74,55.13,3.39,41.3,0.22,0.28,0.37,4.57,5.79,1.47,3,0.22,0,0,1.1,0.15,2,0.15,0.08,1,0.07,8,0.59,50,25,0,0.07,0,0,0,0.07,0,0.07,0.74,70,2.73,37.84,0.66,0.44,0.07,26.44,0.15,0.37,38.08,88.78,11.19,73.68,8.18,99.1,13.18,93.85,35.13,92.03,2.87,51.28,17.5,33.2,0.01,0.22,0,0,0.37,80,0.07,5.3,69.44,0.52,57.14,0.52,57.14,0.37,0,5.23,70.42,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0,0,0
C. Savage,Reading,Reading,LCMF,20,600000,2025-06-30,15,1324,2,1.02,1,1.47,6.8,41,England,"England, Wales",left,182,74,no,4.76,3.6,50.94,1.22,27.78,0.41,0.61,0.2,2.52,3.76,0.61,5,0.34,0,0,1.29,0.14,2,0.14,0.07,0,0,21,1.43,23.81,9.524,0.07,1.29,57.89,0.95,57.14,0.34,60,0.07,0.2,0,0.54,12.5,0.75,0.2,0,24.54,0.41,0,35.35,80.38,11.76,63.01,6.46,95.79,12.1,87.64,28.55,88.1,5.57,46.34,18.93,30.11,0.1,1.02,0,0,0.27,75,0.2,5.91,67.82,1.56,52.17,0.68,60,0.48,0.68,6.25,71.74,0,,0,,0,0,0,0,,,0.82,,,1.29,0.2,33.33,2.72,0,0
X. Simons,Fleetwood Town,Fleetwood Town,RCMF,20,500000,,5,182,0,0.06,0,0.02,10.88,27.27,England,England,right,180,73,yes,5.93,1.48,100,1.98,50,0,0,0,4.45,6,0.49,1,0.49,0,0,0.49,0,0,0,0.03,0,0,3,1.48,33.33,0,0,0.99,0,0,0,0.99,0,0.49,1.98,0,5.44,0,0,0.99,0,28.19,0,0,40.55,86.59,13.35,77.78,7.42,93.33,17.8,91.67,35.6,91.67,3.96,62.5,17.16,34.03,0.01,0.49,0,0,0,0,0,8.41,82.35,1.48,0,0.49,0,0,0,5.44,90.91,0,,0,,0,0,0,0,,,1.48,,,0,0,0,0,0,0
L. Shaw,Wigan Athletic,Wigan Athletic,"LCMF, RCMF",22,500000,2025-05-31,8,598,0,0.03,0,0.12,22.42,53.02,England,England,right,188,73,no,9.18,8.73,53.45,4.52,56.67,0.45,0.53,0.15,4.06,4.76,2.11,3,0.45,0,0,1.51,0,0,0,0,0,0,1,0.15,0,0,0,0.9,16.67,0.15,100,0.75,0,0,2.56,52.94,5.27,48.57,0.6,0.6,0.45,20.17,0.15,1.2,31,84.47,8.58,64.91,8.58,98.25,8.73,84.48,28.75,89.01,1.35,33.33,14.41,20.09,0.02,0.45,0,0,0.15,0,0,1.66,54.55,0.9,50,0.15,0,0.45,0.15,2.11,50,0,,0,,0,0,0,0,,,0.6,,,0,0,0,0,0,0
C. Brannagan,Oxford United,Oxford United,"LDMF, LCMF",27,500000,,14,1347,4,3.91,2,2.43,10.49,56.05,England,England,right,180,71,no,7.42,4.61,66.67,0.53,62.5,0.47,0.64,0.2,3.88,5.3,0.67,3,0.2,0,0,1.74,0.27,0,0,0.26,0,0,28,1.87,42.86,14.286,0.13,0.47,28.57,0.33,0,0.13,100,0.13,1.2,66.67,3.47,46.15,0.6,1.34,0.8,35.61,0.4,0.87,48.04,86.51,11.29,64.5,10.36,99.35,20.98,92.68,41.76,92.64,5.81,47.13,20.73,41.59,0.16,1.47,0,0.07,0.27,0,0.07,6.82,70.59,1.2,44.44,1,13.33,0.73,0.07,7.55,71.68,0,,0,,0,0,0,0,,,1.4,,,1.8,0.33,20,4.74,4,100
J. Powell,Burton Albion,Burton Albion,"DMF, LCMF, RCMF",25,500000,2024-06-30,17,1745,4,2.69,0,1.94,15.73,51.8,England,England,left,178,68,no,8.77,5.62,56.88,2.37,58.7,0.15,0.19,0.52,5.42,6.79,0.93,5,0.26,0,0,1.91,0.21,3,0.15,0.14,0,0,30,1.55,26.67,13.333,0,0.98,52.63,0.62,50,0.36,57.14,0.21,2.32,42.22,5,41.24,0.21,0.57,0.1,18.41,0.15,0.93,34.45,75.6,12.84,51.81,7.07,95.62,10.47,90.64,27.44,85.34,6.14,35.29,22.28,41.75,0.1,0.93,0,0,0.05,0,0,7.74,48,1.81,54.29,0.52,10,0.62,0.36,5.47,65.09,0,,0,,0,0,0,0,,,1.13,,,2.01,0.1,0,2.79,2,50
K. Smith,Derby County,Derby County,"RDMF, RCMF",32,500000,2024-06-30,16,1388,1,0.43,0,0.57,14.52,52.23,England,"England, Jamaica",right,183,78,no,7,5.71,62.5,2.33,47.22,0.45,0.63,0.13,2.98,4.16,0.52,2,0.13,0,0,0.65,0.06,1,0.06,0.03,0,0,5,0.32,20,20,0,0.45,14.29,0.06,0,0.39,16.67,0.06,0.84,53.85,3.63,42.86,0.39,0.45,0,20.55,0.19,0.58,31.51,80.04,11.54,64.04,3.24,96,12.26,89.95,27.75,85.51,3.31,43.14,19.09,33.05,0.04,0.45,0.13,0,0.13,50,0.32,5.64,71.26,0.97,46.67,0.19,100,0.39,0.06,6.1,68.09,0,,0,,0,0,0,0,,,0.26,,,0.13,0,0,0,0,0
H. Kyprianou,Peterborough United,Peterborough United,RDMF,22,500000,2025-06-30,16,1626,3,3.87,0,0.86,17.71,52.19,England,"England, Cyprus",right,189,82,no,7.86,6.48,66.67,4.87,53.41,0.5,0.73,0.39,3.04,4.45,1.22,7,0.39,0,0,1.27,0.17,3,0.17,0.21,0,0,20,1.11,35,15,0,0.33,66.67,0.06,100,0.28,60,0,0.72,61.54,3.6,36.92,1.38,0.66,0.28,32.32,0.11,0.83,42.95,88.53,11.9,73.95,5.65,98.04,19.32,95.42,39.8,91.24,2.82,52.94,18.4,35.53,0.05,0.39,0,0,0.33,66.67,0.11,4.7,65.88,1,66.67,0.44,37.5,0.61,0.22,5.59,66.34,0,,0,,0,0,0,0,,,0.28,,,0,0,0,0,0,0
A. Collins,Peterborough United,Peterborough United,LDMF,24,500000,,16,1471,1,0.63,0,0.38,14.81,52.07,England,England,right,174,63,no,8.32,4.77,69.23,2.26,43.24,0.55,0.84,0.37,4.47,6.82,0.61,5,0.31,0,0,1.35,0.06,1,0.06,0.04,0,0,14,0.86,14.29,7.143,0,0.67,45.45,0.31,60,0.37,33.33,0.12,1.59,53.85,4.96,41.98,0.43,0.86,0.49,34.69,0,0.61,48.52,88.27,10.71,68.57,9.67,98.1,20.92,92.98,44.24,91.7,3.67,53.33,18.59,34.98,0.02,0.43,0.06,0.06,0.18,33.33,0.06,6.24,73.53,1.59,57.69,0.98,37.5,0.61,0.31,5.38,75,0,,0,,0,0,0,0,,,0.49,,,0,0,0,0.12,0,0
J. Vela,Fleetwood Town,Fleetwood Town,"RCMF, LCMF",29,500000,2025-06-30,14,1385,1,0.66,0,1.01,16.51,44.09,England,England,right,181,73,no,8.58,7.6,52.14,2.47,44.74,1.3,1.83,0.26,3.31,4.66,2.08,8,0.52,0,0,1.1,0.06,1,0.06,0.04,0,0,9,0.58,55.56,11.111,0,1.1,11.76,0.06,0,1.04,12.5,0.13,1.17,38.89,3.25,34,1.23,0.78,0.58,17.55,0.39,0.26,26.12,78.36,9.62,66.89,5.26,95.06,7.34,84.07,22.68,83.09,2.34,63.89,18.74,32.92,0.07,0.78,0,0,0.45,42.86,0.26,4.74,69.86,2.01,48.39,0.45,42.86,0.71,0.13,4.35,76.12,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0,0,0
L. Wing,Reading,Reading,RCMF,28,500000,,12,1034,1,0.56,0,1.57,14.19,55.21,England,England,right,184,78,no,8.97,6.7,64.94,2.52,34.48,0.61,0.92,0.44,4,6.03,1.22,2,0.17,0,0,1.83,0.09,1,0.09,0.05,0,0,19,1.65,36.84,5.263,0,1.57,38.89,0.44,20,1.13,46.15,0.26,1.04,41.67,2.96,44.12,0.52,0.87,0.26,26.98,0.09,0.61,39.86,79.26,15.84,62.64,6.27,98.61,12.79,89.8,32.73,85.64,5.66,53.85,19.7,35.52,0.14,0.78,0,0,0.52,33.33,0.17,8.44,70.1,2.7,41.94,1.04,16.67,0.52,0.7,8.18,79.79,0,,0,,0,0,0,0,,,0.87,,,1.31,0,0,2.52,0,0
N. Kenneh,Shrewsbury Town,Shrewsbury Town,"DMF, LCMF",20,500000,2025-05-31,14,1245,0,0.02,1,0.4,17.49,55.37,Liberia,"Liberia, England",right,190,79,yes,11.2,6.65,75,4.19,41.38,0.87,1.12,0.14,5.35,6.92,0.94,3,0.22,0,0,0.29,0,0,0,0,0,0,4,0.29,0,0,0.07,0.51,0,0.07,0,0.43,0,0.07,0.51,57.14,2.82,46.15,0.22,0.14,0,12.36,0.14,0.87,25.45,74.15,8.67,59.17,3.83,92.45,9.76,80.74,21.4,80.74,3.61,44,20.73,32.65,0.03,0.29,0,0,0.07,0,0.07,3.83,54.72,1.01,28.57,0.72,30,0.29,0,4.27,59.32,0,,0,,0,0,0,0,,,0.65,,,0,0,0,0,0,0
E. Erhahon,Lincoln City,Lincoln City,"LCMF, DMF",22,500000,,18,1773,1,0.1,1,0.4,15.24,54.74,Scotland,"Scotland, Nigeria",left,176,69,no,8.72,7.17,64.93,1.02,42.11,0.59,0.67,0.11,3.48,3.97,1.02,4,0.2,0,0,0.96,0.05,1,0.05,0.01,0,0,4,0.21,50,25,0.05,0.11,100,0.11,100,0,0,0,0.8,66.67,4.44,46.99,0.16,0.75,0.27,23.53,0.21,0.59,39.25,86.24,12.99,74.49,4.87,96.7,16.15,91.72,36.1,88.74,3.05,56.14,19.13,36.79,0.02,0.43,0,0,0.37,57.14,0.11,6.9,74.42,0.59,45.45,0.37,28.57,0.11,0.11,5.83,78.9,0,,0,,0,0,0,0,,,0.21,,,0.11,0,0,0,0,0
