Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Simeu,Morecambe,Tranmere Rovers,RCB,21,800000,2024-06-30,14,1142,1,1.49,0,0.07,28.37,56.94,Cameroon,"Cameroon, England",right,186,75,yes,10.4,7.25,69.57,11.43,55.86,0.63,0.83,0.55,4.73,6.25,1.65,2,0.16,1,0.08,0.39,0.08,1,0.08,0.12,0,0,8,0.63,50,12.5,0,0,0,0,0,0,0,0,0.32,25,2.44,45.16,1.02,0.16,0,12.53,0.16,0.71,29.24,69.54,15.21,55.44,2.6,93.94,7.49,83.16,22.85,78.62,6.38,37.04,19.96,37.28,0.01,0.08,0,0,0,0,0.08,4.18,45.28,0.79,30,0.24,33.33,0.24,0,8.83,49.11,0,,0,,0,0,0,0,,,1.5,,,0,0,0,0,0,0
J. Perch,Mansfield Town,Mansfield Town,"LCB, CB",37,800000,2023-06-30,38,3061,0,0.96,0,0.51,15.61,59.89,England,"England, Jamaica",right,180,80,no,9.11,5.41,61.96,5.59,68.95,0.65,1.02,0.59,5.12,8.06,0.85,8,0.24,1,0.03,0.24,0,0,0,0.03,0,0,9,0.26,22.22,0,0,0.26,22.22,0.24,12.5,0.03,100,0,0.15,60,1.41,35.42,0.38,0.56,0,20.26,0.18,0.5,33.61,84.34,14.26,75.26,2.5,95.29,12.61,92.31,29.9,88.59,3.44,52.14,19.08,33.14,0.01,0.15,0,0,0.03,100,0.09,4.06,67.39,0.56,42.11,0.21,42.86,0.26,0.03,5.56,64.55,0,,0,,0,0,0,0,,,1.26,,,0,0,0,0,0,0
T. Rowe,Doncaster Rovers,Doncaster Rovers,"LCB, LB, LWB",34,500000,2024-06-30,28,2473,2,3.25,1,1.41,23.73,50.46,England,England,left,180,81,no,10.55,7.46,69.76,6.62,46.15,0.25,0.38,0.36,5.1,7.55,1.06,2,0.07,0,0,1.53,0.07,2,0.07,0.12,0,0,28,1.02,32.14,7.143,0.04,1.16,37.5,1.09,36.67,0.07,50,0.07,1.71,38.3,4.59,37.3,1.31,1.09,0.29,19.83,0.98,1.09,32.86,68.33,16.81,55.63,3.2,88.64,8.44,83.19,24.46,76.79,7.32,44.78,22.28,39.23,0.05,0.47,0.04,0,0.29,37.5,0.18,6.73,47.03,1.64,44.44,0.8,40.91,0.36,0.4,9.53,62.6,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0,0,0
T. Craig,Dorking Wanderers,Crawley Town,"LCB, CB",37,400000,2023-05-31,16,1449,0,0.3,0,0.2,17.39,67.5,England,England,left,185,79,yes,11.3,5.65,79.12,7.52,70.25,0.62,0.88,1.55,6.21,8.77,0.5,3,0.19,1,0.06,0.12,0,0,0,0.02,0,0,2,0.12,0,0,0,0.37,33.33,0.31,20,0.06,100,0,0,0,0.56,66.67,0.25,0.31,0.06,21.8,0.25,0.62,38.82,82.72,17.76,74.48,2.48,90,15.03,91.74,33.04,87.59,5.47,55.68,21.27,33.94,0.01,0.19,0,0,0,0,0.06,3.85,59.68,0.25,50,0.12,0,0,0.12,7.7,58.06,0,,0,,0,0,0,0,,,1.18,,,0,0,0,0,0,0
J. Turnbull,Tranmere Rovers,Tranmere Rovers,"LCB, CB",28,400000,2024-06-30,39,3768,3,2.61,1,0.03,20.35,65.14,England,England,left,185,72,no,10.22,6.16,81.01,7.43,57.56,0.24,0.34,0.53,4.99,7.15,0.79,11,0.26,1,0.02,0.43,0.07,3,0.07,0.06,0,0,16,0.38,37.5,18.75,0.02,0.05,50,0.05,50,0,0,0.02,0.36,73.33,1.84,48.05,0.67,0.5,0.07,16.12,0.17,0.55,33.89,79.92,17.7,69.91,2.75,95.65,10.49,93.39,28.09,85.54,5.76,52.7,21.75,38.55,0,0.05,0,0.02,0,0,0.02,3.56,59.73,0.33,28.57,0.12,40,0.14,0.02,8.6,62.78,0,,0,,0,0,0,0,,,2.22,,,0,0,0,0,0,0
A. MacDonald,Aberdeen,Swindon Town,"RCB, LCB",30,350000,2023-05-31,16,1517,0,0.58,0,0,14.77,61.85,England,"England, Scotland",right,190,70,no,8.6,3.8,56.25,5.7,71.88,0.47,0.8,0.83,5.99,10.13,0.83,5,0.3,0,0,0.42,0,0,0,0.03,0,0,8,0.47,0,0,0,0.12,50,0,0,0.12,50,0,0.36,83.33,1.36,60.87,0.42,0.59,0.06,29.01,0.24,0.65,45.21,84.91,18.27,75.97,3.26,98.18,20.59,93.37,39.57,89.96,5.52,49.46,22.27,39.83,0,0.06,0,0,0.18,33.33,0,5.04,63.53,0.65,18.18,0.42,14.29,0.18,0.06,8.37,62.41,0,,0,,0,0,0,0,,,2.49,,,0,0,0,0,0,0
J. Guthrie,Northampton Town,Northampton Town,"LCB, CB",30,350000,2023-06-30,41,4093,2,2.67,0,0.01,20.08,65.39,England,England,left,193,82,no,9.26,4.75,74.54,9.92,66.08,0.02,0.04,0.62,5.7,9.11,0.64,8,0.18,0,0,0.42,0.04,2,0.04,0.06,1,0.02,27,0.59,48.15,7.407,0,0.04,0,0.04,0,0,0,0.02,0.2,66.67,0.81,56.76,0.81,0.4,0.22,16.23,0.2,0.68,33.66,78.77,17.44,66.83,1.83,93.98,11.83,93.31,27.53,84.11,6.09,55.23,22.08,36.01,0,0.02,0,0,0.02,0,0.02,4.4,53,0.29,15.38,0.2,22.22,0.13,0,7.59,58.84,0,,0,,0,0,0,0,,,1.39,,,0,0,0,0,0,0
J. Mccart,Leyton Orient,Leyton Orient,LCB,25,350000,2025-06-30,8,668,0,0.22,0,0,20.88,63.23,Scotland,Scotland,left,189,86,yes,9.97,5.66,59.52,10.91,69.14,0.54,0.83,0.27,6.06,9.38,0.81,0,0,0,0,0.13,0,0,0,0.03,0,0,2,0.27,0,0,0,0.13,100,0.13,100,0,0,0.13,0.13,0,1.08,62.5,0.4,0.4,0,32.47,0,0.54,54.3,85.86,24.66,75.41,2.69,95,21.96,95.09,46.35,91.28,7.81,53.45,22.4,40.5,0,0,0,0,0,0,0,5.39,62.5,0.4,33.33,0.13,0,0.13,0.13,10.78,63.75,0,,0,,0,0,0,0,,,1.89,,,0,0,0,0,0,0
L. Offord,Crewe Alexandra,Crewe Alexandra,"RCB, LCB",23,350000,2023-06-30,40,3863,0,0.07,0,0.05,19.76,61.08,England,England,right,182,80,no,11.02,6.69,73.17,5.52,52.32,0.33,0.46,0.7,5.8,8.22,0.82,6,0.14,1,0.02,0.56,0,0,0,0,0,0,2,0.05,0,0,0,0.21,44.44,0.14,33.33,0.07,66.67,0,0.68,65.52,2.05,53.41,0,0.91,0.05,23.79,0.26,1.19,43.82,81.34,20.11,67.44,3.19,94.16,17.22,94.45,33.11,88.81,10.53,58.41,24.66,40.47,0,0.02,0,0,0.02,100,0,7.71,60.12,0.65,25,0.58,44,0.14,0.05,10.53,69.25,0,,0,,0,0,0,0,,,2.4,,,0.05,0,0,0,0,0
R. Crichlow,Bradford City,Bradford City,LCB,23,300000,2023-06-30,34,2965,1,2.37,1,0.28,17.73,61.64,England,England,left,184,72,yes,9.2,4.52,75.17,7.53,62.1,0.21,0.33,0.39,5.59,8.61,0.58,6,0.18,0,0,0.27,0.03,1,0.03,0.07,1,0.03,12,0.36,25,8.333,0.03,0.06,0,0.06,0,0,0,0.03,0.3,60,1.73,42.11,0.49,0.49,0.12,24.62,0.15,0.52,43.41,83.43,19.73,71.85,2.73,92.22,17.54,94.81,37.09,89.44,6.25,48.54,22.22,35.97,0.01,0.03,0,0.06,0,0,0.03,4.98,57.32,0.55,27.78,0.21,28.57,0.12,0,8.17,65.06,0,,0,,0,0,0,0,,,1.82,,,0,0,0,0,0,0
