Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Bolton,Salford City,Salford City,"RWF, RW, LWF",23,2000000,2024-06-30,15,469,0,0.85,0,0.31,29.74,42.58,England,England,right,174,72,no,7.48,5.57,68.97,4.8,16,0.38,0.6,0,3.26,5.1,0.38,0,0,0,0,4.99,0,0,0,0.16,0,0,6,1.15,33.33,0,0,4.22,9.09,0.77,0,3.45,11.11,0.58,7.48,53.85,13.62,50.7,3.26,1.73,0.58,12.09,0.38,1.15,19.77,56.31,4.03,47.62,5.18,88.89,4.41,43.48,14.01,72.6,1.92,40,19.53,12.86,0.06,0.77,0,0,0.19,100,0.38,1.73,44.44,1.92,10,0.19,100,0.58,0.58,3.26,29.41,0,,0,,0,0,0,0,,,0.19,,,0,0,0,0.38,0,0
K. Kesler-Hayden,Aston Villa U21,Swindon Town,"RB, RWB",20,1500000,2026-06-30,18,1638,0,1.5,1,1.76,21.65,44.92,England,England,right,175,62,no,7.03,5.66,57.28,3.24,47.46,0.16,0.29,0.27,3.63,6.29,0.55,3,0.16,1,0.05,4.29,0,0,0,0.08,0,0,26,1.43,23.08,0,0.05,2.86,28.85,0,0,2.86,28.85,0.44,5,54.95,9.62,41.71,2.8,3.24,1.48,26.43,2.91,1.59,35.22,76.76,9.95,65.19,7.03,93.75,11.98,76.61,29.4,85.42,3.24,35.59,19.47,40.92,0.1,0.71,0.11,0,0.6,63.64,0.33,3.52,60.94,3.08,32.14,0.82,33.33,0.99,0.71,7.75,65.25,0,,0,,0,0,0,0,,,0.66,,,0,0,0,0,0,0
L. Barry,Milton Keynes Dons,Swindon Town,"LWF, LW",19,1000000,2024-06-30,16,1318,6,5.93,0,1.07,16.8,43.5,England,"England, Republic of Ireland",right,174,65,yes,4.58,3.76,54.55,0.75,36.36,0.2,0.36,0.07,2.32,4.03,0.55,1,0.07,0,0,5.46,0.41,6,0.41,0.4,1,0.07,38,2.59,47.37,15.789,0,1.84,40.74,1.37,35,0.48,57.14,0.41,6.08,49.44,9.97,43.15,5.12,2.46,0.89,17.75,3.89,0.61,22.26,77.61,4.71,66.67,7.92,92.24,4.98,72.6,18.51,84.5,2.12,45.16,16.71,27.93,0.07,0.96,0,0.07,0.68,70,0.34,1.57,60.87,2.59,63.16,0.96,50,1.64,0.61,3.89,77.19,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0,0,0
L. Thomas,Barnsley,Bristol Rovers,"RAMF, RW, CF",23,500000,2023-06-30,28,1310,0,2.04,4,2.43,25.69,43.05,England,England,left,171,67,no,7.35,6.46,71.28,2.89,7.14,0.21,0.38,0.07,2.54,4.66,0.76,1,0.07,0,0,4.6,0,0,0,0.14,0,0,28,1.92,28.57,0,0.27,1.92,10.71,0.27,25,1.65,8.33,0.21,5.63,57.32,11.2,42.33,3.64,2.89,1.44,17.04,1.51,1.31,27.55,73.07,6.87,58,6.73,93.88,8.18,77.31,23.22,79.29,2.4,62.86,17.37,24.91,0.17,1.37,0.07,0,1.03,60,0.55,2.47,63.89,2.82,41.46,0.89,46.15,1.51,0.34,3.78,76.36,0,,0,,0,0,0,0,,,0.21,,,0.34,0.14,50,1.79,0,0
J. Murphy,St. Johnstone,Mansfield Town,"LW, AMF",33,450000,2023-05-31,16,1395,1,2.06,1,2.07,15.61,42.98,Scotland,Scotland,right,178,72,no,3.87,3.61,69.64,2.26,20,0.06,0.1,0,1.29,1.97,0.26,0,0,0,0,4.13,0.06,1,0.06,0.13,0,0,28,1.81,28.57,3.571,0.06,2.97,41.3,2.13,39.39,0.84,46.15,0.45,3.87,55,7.35,41.23,3.42,2.26,0.84,21.16,1.48,0.71,31.68,78.41,8.45,62.6,7.23,95.54,9.94,83.12,25.81,86.25,3.03,44.68,18.38,37.87,0.13,1.29,0,0,0.52,50,0.45,3.48,64.81,2.97,60.87,0.71,54.55,1.16,1.1,4.9,75,0,,0,,0,0,0,0,,,0.13,,,0.26,0.06,0,2.32,0,0
J. Hylton,,Newport County,"LAMF, CF, AMF",29,350000,,4,278,0,0.66,0,0,21.37,37.88,England,England,right,176,80,no,0.65,0.65,100,3.88,8.33,0,0,0,0,0,0.32,0,0,0,0,3.24,0,0,0,0.22,0,0,4,1.29,25,0,0,0.32,0,0.32,0,0,0,0.32,4.86,53.33,13.6,45.24,1.29,1.29,0.65,4.86,0.65,1.62,13.92,76.74,2.27,57.14,2.59,75,6.15,78.95,12.95,82.5,0.65,0,17.52,22.68,0,0,0,0,0.32,100,0,1.94,50,1.62,40,0.65,50,0.97,0,0.97,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
O. Edwards,Ross County,Colchester United,"LAMF, RAMF, CF",21,350000,2023-06-30,23,1250,3,1.55,1,1.99,28.87,41.15,England,England,right,173,0,no,5.76,6.12,57.65,3.96,23.64,0.36,0.52,0,1.87,2.7,1.73,3,0.22,0,0,5.62,0.22,3,0.22,0.11,0,0,17,1.22,35.29,17.647,0.07,2.45,23.53,1.15,18.75,1.3,27.78,0.36,8.21,52.63,14.83,42.23,3.24,3.1,1.87,12.53,1.37,1.15,22.18,74.03,4.32,58.33,6.19,91.86,6.91,71.88,19.01,81.06,0.72,60,21.15,15.53,0.14,1.08,0.14,0.07,0.86,33.33,0.5,1.22,58.82,2.3,40.63,0.86,16.67,0.72,0.65,2.16,76.67,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0.14,0,0
J. Eppiah,Northampton Town,Northampton Town,"RAMF, RW, LW",24,350000,2023-05-31,16,858,2,2.67,2,0.74,35.98,35.28,Belgium,"Belgium, England",left,175,73,yes,6.61,5.77,63.64,9.23,25,0,0,0,2.94,4.29,1.47,1,0.1,0,0,5.66,0.21,2,0.21,0.28,0,0,19,1.99,52.63,10.526,0.21,1.99,31.58,1.05,20,0.84,50,0.21,7.03,50.75,15.31,35.62,4.41,3.15,1.89,9.44,1.15,1.26,16.47,73.25,3.67,62.86,3.99,89.47,4.62,68.18,14.06,80.6,0.52,20,18.31,7.46,0.08,0.63,0,0,0.63,66.67,0.31,0.73,42.86,1.36,46.15,0.84,37.5,1.15,0.63,1.47,78.57,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
M. Pinnock,Northampton Town,Northampton Town,"LW, LAMF, AMF",28,350000,2023-06-30,48,4423,8,4.88,14,9.64,20.84,37.99,England,England,left,190,69,no,6.45,5.92,54.3,3.64,31.84,0.1,0.15,0.06,3.13,4.7,1.06,7,0.14,0,0,3.42,0.16,8,0.16,0.1,1,0.02,75,1.53,28,10.667,0.28,3.28,44.1,2.06,40.59,1.2,50.85,0.43,2.99,45.58,7.37,31.77,1.1,0.9,0.55,15.1,1.26,0.51,27.53,67.63,9.95,56.03,5.86,89.24,7.59,67.83,19.9,77.91,4.52,39.19,20.83,34.87,0.2,1.67,0.1,0.02,0.47,39.13,0.49,5.01,49.59,3.52,49.13,0.85,23.81,0.51,1.51,5.92,72.85,0,,0,,0,0,0,0,,,0.1,,,1.91,0.2,20,2.12,0,0
J. Morris,Motherwell,Salford City,"RW, RAMF, LAMF",31,350000,2024-05-31,21,1926,1,2.15,4,4.02,19.35,44.44,England,England,left,180,72,no,5.93,4.86,56.73,4.07,36.78,0.33,0.49,0.19,2.85,4.29,1.17,2,0.09,0,0,3.36,0.05,1,0.05,0.1,0,0,36,1.68,36.11,2.778,0.19,3.69,36.71,2.24,33.33,1.36,44.83,0.93,2.62,50,6.26,46.27,2.57,1.5,1.03,19.39,1.54,1.5,30.19,78.02,7.2,68.83,8.27,93.22,9.77,73.68,24.81,85.88,1.96,52.38,18.43,34.23,0.19,1.12,0.05,0.05,0.47,20,0.56,3.22,71.01,3.36,54.17,0.7,26.67,0.7,1.4,4.72,73.27,0,,0,,0,0,0,0,,,0.23,,,1.03,0.28,33.33,2.34,0,0
