Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
E. Adebayo,Luton Town,Walsall,CF,24,4500000,2024-06-30,25,2086,10,8.36,0,1.22,41.72,32.37,England,"England, Nigeria",right,193,89,no,4.36,4.01,49.46,12.6,34.25,0.09,0.13,0.22,2.29,3.39,2.55,1,0.04,0,0,3.49,0.43,10,0.43,0.36,2,0.09,51,2.2,43.14,19.608,0,1.47,26.47,0.65,20,0.82,31.58,0.26,4.96,42.61,15.53,26.39,4.14,0.99,0.43,9.32,2.63,1.16,15.75,70.68,3.15,58.9,3.97,88.04,3.93,64.84,14.11,75.54,0.22,40,14.29,8.52,0.05,0.52,0.04,0,0.35,12.5,0.09,1.25,58.62,1.12,46.15,0.26,0,0.56,0.43,1.34,61.29,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,1,0
I. Vassilev,St. Louis City ,Cheltenham Town,"CF, LAMF, LW",21,800000,2024-12-31,12,274,0,0.23,0,0,22.66,43.48,United States,"United States, Bulgaria",left,175,72,no,4.6,5.26,81.25,6.24,26.32,0,0,0,0.33,0.55,0.33,0,0,0,0,2.96,0,0,0,0.07,0,0,4,1.31,25,0,0,1.64,20,1.31,25,0.33,0,0,4.27,53.85,8.21,32,1.31,0.99,0.99,13.47,0.99,1.31,17.08,78.85,3.61,72.73,4.6,92.86,5.91,66.67,14.45,88.64,0.99,33.33,15.1,6.29,0,0,0,0,0,0,0,0.66,100,1.31,25,0.33,100,0,0.33,1.64,80,0,,0,,0,0,0,0,,,0.33,,,0,0,0,0,0,0
A. Collins,Bristol Rovers,Forest Green Rovers,"CF, AMF",25,600000,2025-06-30,46,3750,11,17.07,7,5.38,20.98,38.1,Wales,Wales,right,178,74,no,3.82,3.53,56.46,3.7,30.52,0.05,0.08,0.1,1.78,2.82,0.74,6,0.14,0,0,4.2,0.26,7,0.17,0.41,0,0,135,3.24,29.63,8.148,0.17,1.68,34.29,0.79,24.24,0.84,40,0.29,4.9,48.04,10.06,37.71,3.34,2.35,1.73,14.66,1.73,1.15,23.02,71.85,6.82,59.51,5.9,90.24,6.86,70.28,19.32,77.39,2.04,49.41,18.82,26.16,0.13,0.96,0,0,1.06,29.55,0.53,3.02,58.73,2.64,41.82,1.03,32.56,0.94,0.62,3.53,76.87,0,,0,,0,0,0,0,,,0.19,,,0.96,0.05,50,1.42,4,100
S. Smith,Cambridge United,Cheltenham Town,CF,24,500000,2023-06-30,26,1857,4,6.27,0,0.32,37.61,32.47,England,England,left,181,73,no,3.54,2.76,40.35,18.03,36.83,0.39,0.56,0.1,2.04,2.94,1.94,2,0.1,0,0,1.99,0.19,4,0.19,0.3,1,0.05,38,1.84,55.26,10.526,0,0.44,66.67,0.29,83.33,0.15,33.33,0,1.45,43.33,8,29.09,2.71,0.63,0.39,9.55,3.05,1.16,15.27,73.33,1.7,40,6.11,88.1,4.8,68.69,14.35,74.32,0.58,58.33,15.83,18.12,0.02,0.44,0.05,0,0.05,100,0.1,0.73,26.67,0.58,58.33,0,0,0.19,0.15,1.02,47.62,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Stockton,Morecambe,Morecambe,CF,28,500000,,43,3835,13,14.52,5,3.28,38.72,31.15,England,England,right,186,75,no,2.91,2.3,52.04,8.61,37.33,0.09,0.11,0.12,1.62,1.98,1.83,4,0.09,0,0,2.86,0.31,13,0.31,0.34,1,0.02,105,2.46,37.14,12.381,0.12,0.82,34.29,0.19,37.5,0.61,34.62,0.21,3.36,44.06,15.21,30.71,3.24,0.99,0.45,9.18,2.09,1.34,16.17,65.31,3.52,52,3.33,77.46,5.7,69.14,14.46,67.53,0.99,54.76,16.28,24.04,0.08,0.59,0.07,0,0.52,36.36,0.31,1.76,65.33,1.17,48,0.54,34.78,0.61,0.31,1.71,76.71,0,,0,,0,0,0,0,,,0,,,0.05,0.05,0,0,1,0
J. Wilson,Port Vale,Salford City,"CF, RWF",26,450000,2023-06-30,24,1572,7,5.47,1,2.36,24.45,36.77,England,England,left,183,73,no,4.47,3.03,56.6,6.18,30.56,0.11,0.18,0.29,2.63,4.04,0.52,0,0,0,0,3.84,0.4,7,0.4,0.31,0,0,39,2.23,56.41,17.949,0.06,1.26,31.82,0.8,35.71,0.4,28.57,0.23,3.49,59.02,10.59,40,3.44,1.55,0.97,10.88,1.77,1.26,18.26,74.29,2.98,59.62,6.24,85.32,5.32,70.97,16.37,77.97,0.63,63.64,16.36,11.44,0.14,0.86,0,0.06,0.4,28.57,0.46,1.09,63.16,1.15,30,0.34,50,0.46,0.52,1.66,62.07,0,,0,,0,0,0,0,,,0.06,,,0.06,0.06,0,0.06,0,0
K. van Veen,Motherwell,Scunthorpe United,"CF, AMF",31,450000,2024-05-31,19,1216,1,1.2,3,2.09,25.76,30.75,Netherlands,Netherlands,right,189,85,no,5.11,4.14,50,5.33,25,0.59,0.78,0.15,2.44,3.22,1.18,1,0.07,0,0,3.18,0.07,1,0.07,0.09,0,0,26,1.92,42.31,3.846,0.22,1.92,23.08,0.81,27.27,1.04,21.43,0.15,3.26,56.82,11.1,32.67,1.26,1.18,0.67,11.92,2.29,0.67,17.54,68.78,4.44,56.67,5.25,81.69,5.7,71.43,13.91,75.53,1.85,68,18.67,33.44,0.15,1.04,0,0.07,0.3,25,0.44,2.29,64.52,1.78,29.17,0.37,20,0.07,0.44,2.44,69.7,0,,0,,0,0,0,0,,,0.07,,,2.37,0.37,20,1.78,0,0
M. Watters,Cardiff City,Crawley Town,CF,23,400000,2024-06-30,15,1107,13,7.59,0,0.84,28.54,29.63,England,England,right,181,80,no,2.76,2.52,61.29,10.33,21.26,0.08,0.12,0,1.14,1.65,1.3,2,0.16,0,0,3.9,1.06,13,1.06,0.62,1,0.08,32,2.6,71.88,40.625,0,1.87,26.09,0.41,60,1.38,17.65,0.57,2.68,54.55,9.76,33.33,4.07,1.71,0.89,13.98,3.58,0.65,20.08,65.59,4.23,40.38,5.12,87.3,5.45,59.7,17.97,69.23,0.41,60,14.81,14.23,0.07,0.65,0,0,0.81,10,0.24,1.79,54.55,2.36,34.48,0.49,0,0.81,0.49,1.54,89.47,0,,0,,0,0,0,0,,,0.08,,,0,0,0,0,0,0
J. Ironside,Cambridge United,Cambridge United,CF,28,400000,,44,3306,14,10.75,6,1.56,43.69,33.21,England,England,right,180,75,no,2.18,2.01,41.89,17.4,42.41,0.14,0.18,0.16,1.2,1.59,2.37,8,0.22,0,0,1.47,0.38,12,0.33,0.29,3,0.08,55,1.5,50.91,25.455,0.16,0.25,11.11,0.05,0,0.16,0,0,1.42,42.31,12.66,22.58,3.16,0.38,0.16,7.11,2.7,1.72,14.51,69.79,3.19,53.85,3.81,82.86,4.25,69.23,14.02,71.07,0.3,45.45,14.75,9.42,0.04,0.65,0,0,0.22,37.5,0.25,1.28,44.68,0.63,43.48,0.19,28.57,0.65,0.03,1.31,60.42,0,,0,,0,0,0,0,,,0,,,0,0,0,0,2,100
C. McAleny,Salford City,Oldham Athletic,"CF, AMF, LW",30,400000,2023-06-30,40,3364,17,12.59,1,1.11,14.85,38.92,England,England,right,178,66,no,2.94,2.84,44.34,1.71,26.56,0.27,0.36,0.03,1.42,1.9,0.91,4,0.11,0,0,3.91,0.45,14,0.37,0.34,1,0.03,114,3.05,39.47,14.912,0.03,1.2,31.11,1.02,34.21,0.19,14.29,0.13,4.68,48.57,7.68,43.21,3.18,1.39,0.91,11.18,1.26,0.99,14.15,77.69,3.21,63.33,3.72,94.96,3.59,73.88,12.33,83.95,0.64,41.67,16.7,14.89,0.03,0.29,0.08,0,0.24,22.22,0.11,1.36,54.9,0.78,55.17,0.21,25,0.4,0.32,1.71,71.88,0,,0,,0,0,0,0,,,0.03,,,0,0,0,0,3,100
