Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
B. Saka,Arsenal,Arsenal,RWF,22,110000000,2027-06-30,11,1047,4,4.07,4,3.4,21.23,51.82,England,"England, Nigeria",left,178,65,no,6.1,5.67,63.64,2.23,46.15,0.09,0.14,0,2.41,4.02,1.29,1,0.09,0,0,5.42,0.34,2,0.17,0.35,1,0.09,21,1.81,42.86,19.048,0.34,2.66,38.71,0.17,50,2.49,37.93,0.77,5.42,61.9,11.17,50.77,5.85,4.64,0.69,29.91,2.32,2.15,37.05,83.99,5.24,59.02,12.64,93.88,12.03,88.57,33.44,88.17,1.03,58.33,15.93,28.09,0.29,2.32,0.17,0,0.43,60,0.34,1.55,66.67,2.41,57.14,0.17,50,1.72,0.95,3.95,71.74,0,,0,,0,0,0,0,,,0,,,0.09,0.09,0,3.78,2,100
P. Foden,Manchester City,Manchester City,"RAMF, RW, RWF",23,110000000,2027-06-30,12,1034,3,2.87,2,1.63,18.63,50.47,England,England,left,171,69,no,4.87,4.09,65.96,0.87,50,0.17,0.26,0,2,3.01,0.7,1,0.09,0,0,4,0.26,3,0.26,0.25,0,0,23,2,43.48,13.043,0.17,1.13,30.77,0.44,20,0.7,37.5,0.17,5.4,50,11.32,46.15,4.09,2.09,0.96,32.81,2.09,1.65,39.6,87.47,8.09,75.27,12.01,96.38,10.88,90.4,36.91,90.57,1.57,55.56,15.43,23.2,0.14,1.31,0.17,0.17,0.44,20,0.52,2.18,76,2.44,67.86,0.7,12.5,2.26,0.17,4.26,77.55,0,,0,,0,0,0,0,,,0.17,,,0.61,0,0,1.74,0,0
Bernardo Silva,Manchester City,Manchester City,"RAMF, AMF, LCMF",29,80000000,2026-06-30,9,821,3,1.06,3,2.03,9.98,45.05,Portugal,Portugal,left,173,64,no,4.38,3.62,63.64,0.55,20,0.22,0.35,0.22,1.86,2.95,0.44,2,0.22,0,0,2.63,0.33,3,0.33,0.12,0,0,6,0.66,66.67,50,0.33,3.07,35.71,1.97,38.89,1.1,30,0.44,1.64,60,4.38,42.5,2.63,3.07,1.1,47.36,0.88,0.55,55.14,89.07,11.29,82.52,12.5,96.49,20.28,89.19,49.33,93.56,2.74,68,17,31.06,0.22,1.75,0.11,0.11,0.33,33.33,1.1,3.29,80,3.51,53.13,0.55,20,1.32,1.1,5.04,82.61,0,,0,,0,0,0,0,,,1.21,,,0.11,0,0,0.11,0,0
M. Rashford,Manchester United,Manchester United,"LAMF, CF, RAMF",26,80000000,2028-06-30,11,1020,1,3.51,1,2.07,18.18,42.23,England,"England, St. Kitts and Nevis",right,186,70,no,2.03,2.65,40,2.29,42.31,0,0,0.09,0.97,1.22,0.35,1,0.09,0,0,5.74,0.09,1,0.09,0.31,0,0,34,3,23.53,2.941,0.09,2.03,43.48,1.41,50,0.62,28.57,0.44,6.88,57.69,11.21,43.31,4.85,3.26,1.32,22.5,1.94,0.71,26.12,82.09,5.74,69.23,7.06,95,7.5,84.71,22.5,87.45,1.59,55.56,16.62,31.28,0.18,0.88,0.09,0.09,0.53,33.33,0.71,1.76,70,2.65,70,0.62,57.14,1.94,0.71,3.71,83.33,0,,0,,0,0,0,0,,,0,,,0.09,0.09,100,0.09,0,0
L. Díaz,Liverpool,Liverpool,"LWF, LW",26,75000000,2027-06-30,11,711,3,2.76,0,0.71,22.28,38.64,Colombia,Colombia,right,180,73,no,4.05,6.2,42.86,2.41,31.58,0.51,0.75,0,0.89,1.31,2.28,0,0,0,0,3.67,0.38,3,0.38,0.35,1,0.13,20,2.53,25,15,0,1.14,44.44,1.14,44.44,0,0,0.13,4.05,56.25,10,41.77,4.3,3.67,1.52,25.7,1.52,1.65,31.65,82,7.34,65.52,7.97,88.89,9.75,88.31,29.62,83.76,1.01,75,15.31,20.86,0.09,0.76,0.13,0,0.63,40,0.63,2.28,72.22,2.78,50,0.63,60,1.9,0.25,4.18,69.7,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0,0,0
Gabriel Martinelli,Arsenal,Arsenal,LWF,22,70000000,2027-06-30,10,776,1,1.69,1,1.32,20.41,41.48,Brazil,"Brazil, Italy",right,178,75,no,2.55,2.9,48,2.44,38.1,0,0,0,1.16,2.04,0.93,0,0,0,0,6.96,0.12,1,0.12,0.2,0,0,18,2.09,44.44,5.556,0.12,4.52,41.03,4.41,42.11,0,0,0.93,7.31,55.56,12.64,39.45,7.19,4.41,1.28,31.55,2.55,0.93,38.51,87.95,4.18,77.78,12.99,100,15.08,84.62,32.24,94.96,1.86,81.25,19.45,28.92,0.15,1.74,0,0.12,0.35,33.33,0.46,1.39,83.33,3.6,61.29,0.12,0,1.86,1.86,4.29,91.89,0,,0,,0,0,0,0,,,0.23,,,0.23,0,0,3.13,0,0
J. Grealish,Manchester City,Manchester City,"LAMF, AMF, LW",28,70000000,2027-06-30,7,387,0,0.33,1,0.65,20.47,40.91,England,"England, Republic of Ireland",right,180,81,no,5.58,2.79,58.33,1.4,33.33,0.47,0.78,0.23,3.49,5.84,0.47,3,0.7,0,0,5.81,0,0,0,0.08,0,0,8,1.86,25,0,0.23,2.09,44.44,2.09,44.44,0,0,0.23,6.51,67.86,12.56,46.3,6.51,5.81,0.47,31.16,2.56,2.09,38.37,87.27,6.05,65.38,13.26,94.74,10.7,95.65,35.12,90.73,1.4,66.67,19.66,27.8,0.15,1.86,0.23,0,0.47,0,0.7,1.63,57.14,3.02,69.23,0.7,0,3.49,0.7,2.79,91.67,0,,0,,0,0,0,0,,,0.23,,,0,0,0,1.16,0,0
Mohamed Salah,Liverpool,Liverpool,"RWF, CF",31,70000000,2025-06-30,12,1159,10,7.38,4,3.99,15.45,34.17,Egypt,Egypt,left,175,71,no,2.8,3.42,59.09,0.78,30,0,0,0.08,0.78,1.23,0.31,1,0.08,0,0,3.57,0.78,7,0.54,0.57,1,0.08,37,2.87,43.24,27.027,0.31,2.17,32.14,0,0,2.1,29.63,0.31,3.49,33.33,8.62,27.03,5.05,2.25,0.23,26.87,2.95,1.01,29.59,77.69,7.84,63.37,7.69,94.95,7.84,78.22,25.63,83.33,1.86,50,16.88,25.18,0.31,1.79,0.08,0.08,1.32,35.29,1.24,3.49,64.44,4.5,53.45,1.71,36.36,2.33,0.85,5.44,87.14,0,,0,,0,0,0,0,,,0.31,,,0.08,0.08,0,0,4,75
Antony,Manchester United,Manchester United,"RAMF, RW",23,70000000,2027-06-30,9,536,0,1.02,0,1.15,18.81,42.86,Brazil,Brazil,left,174,63,no,6.55,5.71,44.12,0.84,0,0.34,0.48,0.17,3.69,5.24,1.01,2,0.34,0,0,4.87,0,0,0,0.17,0,0,13,2.18,23.08,0,0,1.85,27.27,0.17,0,1.68,30,0.34,5.21,54.84,9.74,46.55,2.52,3.19,1.18,26.7,2.01,2.52,35.09,78.47,6.55,66.67,9.74,94.83,10.41,74.19,32.57,80.93,0.67,100,13.76,10.13,0.19,1.51,0,0.17,1.68,60,1.18,2.35,64.29,3.19,68.42,1.01,66.67,1.85,0.5,6.04,83.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Sterling,Chelsea,Chelsea,"RWF, RAMF, LAMF",28,60000000,2027-06-30,12,1113,4,3.43,2,2.77,21.59,41.2,Jamaica,"Jamaica, England",right,172,69,no,3.88,3.96,51.02,0.65,12.5,0.24,0.39,0,1.62,2.59,0.89,3,0.24,0,0,6.39,0.32,4,0.32,0.28,0,0,23,1.86,34.78,17.391,0.16,3.72,23.91,1.62,15,1.94,29.17,0.49,7.76,56.25,13.99,41.04,6.31,5.42,2.75,23.45,1.86,1.78,29.19,77.84,5.58,71.01,8.49,98.1,7.84,71.13,25.15,86.5,0.57,42.86,15.89,20.76,0.22,1.37,0.08,0,1.29,37.5,1.13,1.46,83.33,4.12,58.82,0.97,16.67,2.43,0.97,3.23,87.5,0,,0,,0,0,0,0,,,0,,,0.08,0.08,0,0,0,0
