Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Gvardiol,Manchester City,Manchester City,"LB, LCB",21,75000000,2027-06-30,9,830,0,0.44,0,0.54,16.05,51.35,Croatia,Croatia,left,185,80,no,8.67,6.18,61.4,2.17,35,0.22,0.33,0.33,4.66,7.13,0.54,1,0.11,0,0,1.41,0,0,0,0.05,0,0,5,0.54,80,0,0,1.08,10,0.98,11.11,0.11,0,0.22,1.3,58.33,4.55,42.86,0.65,2.17,0.65,44.57,1.19,0.76,58.01,88.97,21.04,82.99,5.75,98.11,21.04,92.78,54.22,92.2,2.71,56,17.22,29.4,0.06,0.43,0,0,0.22,50,0.11,9.11,78.57,1.08,50,0.43,25,0.43,0.11,8.13,76,0,,0,,0,0,0,0,,,1.73,,,0,0,0,0,0,0
R. James,Chelsea,Chelsea,"RB, RWB",23,70000000,2028-06-30,5,290,0,0.2,1,0.76,17.38,51.79,England,England,right,179,77,no,6.52,4.97,62.5,4.03,38.46,0,0,0.31,3.41,5.79,0.31,0,0,0,0,4.03,0,0,0,0.06,0,0,5,1.55,20,0,0.31,5.9,36.84,0,0,5.9,36.84,1.86,1.86,83.33,6.21,50,5.28,1.86,0.31,39.41,4.66,0.31,52.14,81.55,13.66,81.82,10.86,94.29,18,75.86,42.83,89.13,3.41,63.64,19.67,22.18,0.24,0.62,0,0,0.31,0,0.93,5.28,82.35,4.66,33.33,0.31,0,0.62,2.17,11.17,86.11,0,,0,,0,0,0,0,,,0.93,,,0.93,0.62,50,0,0,0
T. Alexander-Arnold,Liverpool,Liverpool,RB,25,65000000,2025-06-30,10,863,0,0.35,1,1.73,11.05,53.77,England,England,right,180,69,no,6.36,5.11,55.1,0.73,28.57,0.21,0.33,0,3.34,5.22,0.31,3,0.31,0,0,2.92,0,0,0,0.04,0,0,13,1.36,7.69,0,0.1,2.61,40,0.21,100,2.29,31.82,0.73,1.98,84.21,3.44,63.64,0.83,1.56,1.15,47.45,1.36,0.31,59.65,81.12,23.88,68.56,6.47,93.55,21.07,87.62,45.99,91.61,11.16,47.66,21.49,42.56,0.18,1.36,0.1,0.1,0.94,11.11,0.94,12.51,61.67,6.05,39.66,3.75,16.67,1.56,0.83,13.14,82.54,0,,0,,0,0,0,0,,,1.56,,,1.15,0.21,0,2.19,0,0
B. White,Arsenal,Arsenal,"RB, RCB",26,50000000,2026-06-30,11,1063,1,0.83,0,0.78,10.58,50.4,England,England,right,185,77,no,6.43,3.98,63.83,2.12,40,0.25,0.4,0.76,3.64,5.73,0.42,2,0.17,0,0,1.35,0.08,1,0.08,0.07,1,0.08,4,0.34,75,25,0,1.61,42.11,0,0,1.61,42.11,0.42,0.68,50,1.95,39.13,1.35,0.93,0.17,48.09,1.52,0.17,57.06,89.61,21.17,82.4,6.69,96.2,21.42,95.26,51.73,93.78,3.81,53.33,17.73,36.59,0.07,0.68,0,0,0.08,100,0.34,7.45,75,2.46,65.52,0.59,14.29,0.85,0.59,8.38,81.82,0,,0,,0,0,0,0,,,1.61,,,0,0,0,0,0,0
A. Robertson,Liverpool,Liverpool,LB,29,48000000,2026-06-30,8,817,1,0.77,0,2.63,10.13,48.91,Scotland,Scotland,left,178,64,no,6.83,6.06,54.55,1.43,53.85,0.22,0.29,0.33,3.3,4.33,0.77,1,0.11,0,0,0.99,0.11,1,0.11,0.08,0,0,2,0.22,100,50,0,2.09,26.32,1.98,22.22,0.11,100,0.44,0.22,50,0.99,33.33,1.1,1.98,1.43,41.75,1.87,0,52.55,85.95,18.84,78.36,7.6,98.55,19.72,88.83,46.93,90.61,3.64,57.58,18.92,33.14,0.29,1.65,0.22,0,0.44,25,0.22,6.61,71.67,1.98,22.22,0.44,25,0.11,0.55,7.71,72.86,0,,0,,0,0,0,0,,,1.32,,,0.55,0,0,2.64,0,0
J. Timber,Arsenal,Arsenal,LB,22,42000000,2025-06-30,1,56,0,0,0,0,16.07,50,Netherlands,"Netherlands, Curaçao",right,182,77,no,6.43,6.43,50,3.21,100,1.61,6,0,1.61,6,3.21,1,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,59.46,0,0,69.11,90.7,25.71,93.75,4.82,66.67,30.54,94.74,69.11,90.7,0,0,15.4,0,0,0,0,0,0,0,0,20.89,92.31,0,0,0,0,0,0,9.64,83.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
O. Zinchenko,Arsenal,Arsenal,LB,26,40000000,2026-06-30,11,753,1,0.47,0,0.84,12.07,56.44,Ukraine,Ukraine,left,175,64,no,7.17,5.86,69.39,1.55,69.23,0.12,0.19,0,2.99,4.63,0.36,1,0.12,0,0,2.27,0.12,1,0.12,0.06,0,0,11,1.31,18.18,9.091,0,2.39,25,2.27,21.05,0.12,100,0.96,1.2,60,2.63,45.45,1.43,1.2,0.6,52.71,0.6,0.48,64.42,88.31,18.88,78.48,8.96,94.67,29.76,92.37,58.33,93.65,3.82,46.88,18.39,33.71,0.1,0.96,0.12,0.24,1.2,60,0.24,9.8,81.71,5.14,41.86,1.43,33.33,1.31,0.48,8.96,81.33,0,,0,,0,0,0,0,,,0.36,,,0,0,0,0,0,0
Marc Cucurella,Chelsea,Chelsea,"LB, RB",25,40000000,2028-06-30,6,543,0,0.87,0,0,19.23,62.07,Spain,Spain,left,173,66,no,11.27,10.77,63.08,2.98,38.89,0,0,0.17,4.48,5.7,1.16,4,0.66,0,0,1.16,0,0,0,0.14,0,0,3,0.5,66.67,0,0,1.49,11.11,1.33,12.5,0.17,0,0,0.83,80,2.82,88.24,1.33,1.99,1.33,39.45,2.98,1.33,50.22,87.79,17.24,79.81,10.61,93.75,16.41,92.93,46.91,91.17,1.82,63.64,16.27,23.23,0,0.17,0,0,0.17,0,0,3.98,87.5,0.99,16.67,0.17,0,0.17,0.17,5.97,52.78,0,,0,,0,0,0,0,,,0.99,,,0,0,0,0,0,0
T. Partey,Arsenal,Arsenal,"RB, DMF",30,38000000,2025-06-30,4,284,0,0.11,0,0.14,14.58,67.39,Ghana,Ghana,right,185,77,no,9.19,6.65,85.71,1.9,33.33,0,0,0.32,3.49,6.35,0,0,0,0,0,2.85,0,0,0,0.04,0,0,2,0.63,50,0,0,0.95,100,0,0,0.95,100,0,1.9,66.67,5.07,62.5,0.63,3.17,1.27,54.51,0.63,0.63,71.94,93.39,20.6,84.62,9.51,100,29.15,97.83,66.23,94.74,4.75,73.33,17.77,35.48,0.04,0.95,0,0,0.95,33.33,0,13.94,90.91,2.54,75,1.9,50,0.32,0.95,11.41,86.11,0,,0,,0,0,0,0,,,0.32,,,0,0,0,0,0,0
B. Chilwell,Chelsea,Chelsea,"LWB, LB",26,35000000,2027-06-30,6,385,0,0.95,1,1.33,16.83,37.5,England,"England, New Zealand",left,181,77,no,4.21,4.68,45,4.21,44.44,0.23,0.45,0,1.87,3.58,1.4,3,0.7,0,0,1.64,0,0,0,0.22,0,0,7,1.64,28.57,0,0.23,3.04,30.77,2.57,27.27,0.47,50,0.7,2.1,11.11,5.84,36,4.21,2.1,0.94,32.03,4.68,1.4,38.1,76.07,10.52,60,8.65,91.89,12.16,80.77,34.6,81.08,0.47,0,17.05,13.47,0.31,1.4,0,0,0,0,1.4,3.04,53.85,2.57,36.36,0,0,1.17,1.17,5.84,68,0,,0,,0,0,0,0,,,0.23,,,1.17,0.23,0,2.34,0,0
