Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
K. Lewis-Potter,Brentford,Hull City,"LAMF, LWF, LW",22,15000000,2028-06-30,43,3214,13,12.08,4,4.79,16.61,42.33,England,England,right,170,66,no,4.4,3.47,57.26,3,25.23,0.11,0.15,0.03,2.3,3.16,0.67,6,0.17,0,0,3.95,0.36,13,0.36,0.34,6,0.17,93,2.6,31.18,13.978,0.11,2.04,32.88,1.71,29.51,0.31,54.55,0.34,4.28,56.86,7.45,44.36,4.51,2.52,1.71,14.53,1.46,1.18,19.74,73.19,4.54,63.58,5.4,89.64,5.32,66.84,16.72,78.89,1.06,60.53,15.94,20.21,0.13,0.81,0.03,0,0.17,16.67,0.48,1.37,61.22,1.74,41.94,0.14,0,0.87,0.73,3.05,62.39,0,,0,,0,0,0,0,,,0.03,,,0.25,0.25,22.22,0,0,0
L. Millar,Basel,Charlton Athletic,LW,23,2300000,2025-06-30,27,2142,3,3.02,5,4.36,24.24,39.69,Canada,"Canada, England",right,181,72,no,5.25,5.29,51.59,2.02,18.75,0.13,0.18,0.04,2.39,3.35,0.92,3,0.13,0,0,6.18,0.13,3,0.13,0.13,1,0.04,36,1.51,36.11,8.333,0.21,3.24,32.47,2.56,31.15,0.63,40,0.71,8.7,47.83,13.82,40.43,2.69,5.42,3.78,20.46,1.76,1.18,30.63,79.42,7.82,71.51,9.16,94.04,7.77,71.89,26.39,85.67,1.09,65.38,16.74,21.47,0.18,1.43,0.13,0.04,1.05,40,0.8,2.56,67.21,3.78,52.22,0.76,44.44,1.6,0.92,4.75,83.19,0,,0,,0,0,0,0,,,0.08,,,0.08,0.04,0,0.08,0,0
M. Rogers,Blackpool,Lincoln City,"LAMF, LWF, LW",20,1800000,2024-06-30,28,2512,6,4.25,1,3.73,28.73,45.01,England,England,right,185,73,no,8.2,7.92,54.3,3.22,35.56,0.18,0.25,0.14,3.73,5.24,1.5,2,0.07,0,0,5.23,0.21,6,0.21,0.15,1,0.04,51,1.83,27.45,11.765,0.04,1.18,30.3,0.97,29.63,0.18,20,0.32,5.84,61.96,13.29,44.47,2.83,3.3,1.76,18.63,1.36,1.65,27.55,74.12,8.38,65.38,5.27,83.67,8.99,78.49,24.22,78.25,2.22,51.61,18.07,36.78,0.13,0.93,0.11,0,1.5,50,0.43,3.33,64.52,2.19,54.1,1.65,47.83,1.36,0.29,4.51,73.81,0,,0,,0,0,0,0,,,0,,,0,0,0,0.18,0,0
C. Lang,Wigan Athletic,Wigan Athletic,"RW, CF, RAMF",24,1200000,2025-06-30,23,2066,10,7.31,1,1.65,32.11,36.91,England,England,right,180,70,no,5.84,6.19,50.7,5.66,33.85,0.35,0.53,0.17,2.35,3.6,2.88,3,0.13,0,0,3.48,0.44,10,0.44,0.32,2,0.09,52,2.27,34.62,19.231,0.04,1.74,27.5,0.13,0,1.52,25.71,0.26,4.05,49.46,12.55,35.76,3.44,1.92,1.61,9.98,1.31,1.7,16.34,71.73,3.96,65.93,3.66,90.48,4.97,67.54,13.64,78.91,1.05,45.83,18.18,18.75,0.07,0.57,0,0,0.44,50,0.3,1.09,72,1.22,46.43,0.22,60,0.7,0.44,2,67.39,0,,0,,0,0,0,0,,,0,,,0,0,0,0.09,0,0
K. Naismith,Luton Town,Wigan Athletic,"RAMF, CF, LCB",30,1000000,2025-06-30,12,1126,2,2.88,1,0.88,25.74,43.17,Scotland,Scotland,left,186,78,no,6.87,4,64,6.79,35.29,0.4,0.56,0.32,3.92,5.49,0.72,1,0.08,0,0,3.84,0.16,2,0.16,0.23,0,0,20,1.6,40,10,0.08,2.08,34.62,0.48,16.67,1.6,40,0.32,4.88,50.82,10.47,40.46,2.16,2.88,0.48,20.38,2,1.36,31.33,74.74,9.83,65.85,6.23,92.31,11.67,77.4,25.18,82.22,4.32,46.3,20.99,39.13,0.07,0.48,0,0,0.08,0,0.24,4.56,52.63,1.76,31.82,0.16,0,0.32,0.8,5.52,71.01,0,,0,,0,0,0,0,,,0.72,,,0.32,0.16,0,0.4,0,0
B. Woodburn,Preston North End,Blackpool,"LW, AMF, LCMF",23,1000000,2023-06-30,10,364,0,0.3,0,0.2,24.97,44.55,England,"England, Wales",right,174,72,no,6.68,6.92,57.14,2.72,27.27,0,0,0,2.72,3.75,2.47,0,0,0,0,1.98,0,0,0,0.08,0,0,6,1.48,16.67,0,0,0.74,0,0.25,0,0.49,0,0,2.72,45.45,10.14,48.78,1.73,0.49,0.74,17.8,0.49,3.71,26.46,80.37,5.69,73.91,4.95,95,9.4,81.58,22.5,85.71,3.21,61.54,17.69,29.02,0.05,0.74,0.25,0,0.49,100,0,3.21,46.15,1.73,42.86,1.24,40,1.24,0,2.97,83.33,0,,0,,0,0,0,0,,,0,,,1.48,0,0,1.24,0,0
L. Gooch,Sunderland,Sunderland,"RW, RWB",27,1000000,2024-06-30,40,2773,4,3.62,10,4.51,25.06,43.91,United States,"United States, Republic of Ireland",right,173,69,no,5,4.93,50.66,1.72,39.62,0.42,0.67,0,2.08,3.3,1.36,4,0.13,0,0,7.95,0.13,4,0.13,0.12,0,0,50,1.62,46,8,0.32,4.58,38.3,1.07,39.39,3.44,37.74,0.81,8.08,60.64,14.41,46.17,2.47,3.21,1.49,20.22,1.53,1.3,32.91,71.6,9.12,58.72,5.81,87.15,12.2,74.73,24.54,82.54,3.86,42.02,20.58,37.28,0.15,1.04,0,0,1.23,44.74,0.68,4.28,55.3,4.22,45.38,1.1,44.12,0.68,1.75,6.13,77.25,0,,0,,0,0,0,0,,,0.16,,,0.03,0,0,0.03,0,0
J. Cummings,Central Coast Mariners,Shrewsbury Town,"RWF, CF, LWF",27,900000,2024-06-30,11,767,0,1.63,0,0.28,17.25,34.69,Scotland,"Scotland, Australia",left,178,68,no,3.29,1.99,47.06,4.22,22.22,0.23,0.38,0,2.11,3.42,0.7,1,0.12,0,0,2.7,0,0,0,0.19,0,0,22,2.58,18.18,0,0,2.23,21.05,1.17,30,1.06,11.11,0.35,3.4,48.28,7.63,41.54,3.4,0.82,0.23,17.84,1.64,1.06,25.58,77.52,3.75,71.88,7.39,98.41,9.97,65.88,21.12,85.56,2.23,57.89,17.62,22.33,0.03,0.59,0,0,0.47,25,0.35,1.88,75,2.23,52.63,1.06,44.44,1.29,0.47,3.29,71.43,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
O. Rathbone,Rotherham United,Rochdale,"LW, LCMF, DMF",26,900000,2024-06-30,40,3792,3,4.62,4,2.81,26.8,47.48,England,England,right,170,66,no,10.59,9.61,57.04,2.78,24.79,0.43,0.55,0.31,4.68,6.06,1.31,7,0.17,1,0.02,3.61,0.07,3,0.07,0.11,0,0,68,1.61,30.88,4.412,0.09,1.19,34,1.02,27.91,0.12,80,0.24,4.13,59.77,10.35,45.41,1.52,2.21,1.95,22.64,1.09,2.14,37,80.44,11.3,63.45,8.45,94.1,11.91,87.45,32.11,85.66,3.7,50,19.85,40.43,0.07,0.74,0.02,0.05,0.81,29.41,0.24,5.03,70.28,2.23,48.94,0.78,21.21,1.02,0.43,5.96,64.94,0,,0,,0,0,0,0,,,1.07,,,0.07,0.05,0,0.09,0,0
B. McKay,Hearts,Fleetwood Town,"LAMF, LWF, LW",28,850000,2025-05-31,26,1524,2,1.32,2,3.02,22.68,45.57,Scotland,Scotland,right,175,67,no,5.85,5.02,51.76,1.95,45.45,0.47,0.71,0.06,2.78,4.18,0.71,0,0,0,0,6.44,0.12,2,0.12,0.08,0,0,23,1.36,56.52,8.696,0.12,3.84,36.92,2.72,30.43,1.06,50,0.71,6.2,60.95,11.81,48,3.19,3.78,3.01,19.31,2.07,1.3,31.48,73.55,7.56,52.34,9.86,94.61,9.15,74.84,25.98,80.91,1.89,43.75,21.7,29.54,0.18,1.18,0,0,1.36,34.78,0.71,3.78,59.38,4.31,50.68,1.65,21.43,1.42,1.59,5.79,78.57,0,,0,,0,0,0,0,,,0.18,,,1.12,0.12,50,2.19,0,0
