Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Richarlison,Tottenham Hotspur,Tottenham Hotspur,"RWF, LWF, CF",26,55000000,2027-06-30,25,1096,1,2.79,3,1.38,25.95,37.97,Brazil,Brazil,right,181,71,no,5.5,5.01,62.3,3.94,29.17,0.08,0.11,0.08,2.3,3.16,0.9,3,0.25,0,0,3.53,0.08,1,0.08,0.23,1,0.08,21,1.72,42.86,4.762,0.25,1.89,39.13,0.74,22.22,1.15,50,0.25,3.86,46.81,11.58,32.62,3.61,1.89,0.74,14.12,1.48,1.81,20.94,76.47,4.19,60.78,4.43,87.04,6.9,85.71,17.82,81.57,1.31,56.25,16.83,13.96,0.11,0.99,0,0.08,0.57,42.86,0.66,1.72,80.95,1.56,57.89,0.57,28.57,0.99,0.66,3.12,57.89,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Kulusevski,Tottenham Hotspur,Tottenham Hotspur,"RWF, AMF, RW",23,55000000,2024-06-30,28,2083,2,2.6,6,3.96,26.49,42.74,Sweden,"Sweden, North Macedonia",left,186,75,yes,5.88,6.7,57.42,0.91,19.05,0,0,0,2.03,2.62,1.34,2,0.09,0,0,5.7,0.09,2,0.09,0.11,0,0,42,1.81,23.81,4.762,0.26,2.89,37.31,0.09,100,2.81,35.38,0.56,8.08,49.73,14.95,39.6,3.85,2.98,1.56,18.1,0.69,0.95,27.87,81.09,4.84,74.11,7.78,92.78,8.64,77,24.37,87.06,0.6,50,15.07,16.35,0.17,1.56,0,0.04,0.56,30.77,0.86,1.34,64.52,2.72,61.9,0.65,13.33,1.51,0.99,3.89,77.78,0,,0,,0,0,0,0,,,0,,,0,0,0,0.73,0,0
J. Sancho,Manchester United,Manchester United,"LAMF, RAMF",23,55000000,2026-06-30,23,1524,5,3.28,2,2.29,16.71,37.81,England,"England, Trinidad and Tobago",right,180,76,no,4.96,4.07,62.32,1.3,13.64,0,0,0.18,2.42,3.53,0.53,0,0,0,0,3.19,0.3,5,0.3,0.19,0,0,18,1.06,55.56,27.778,0.12,1.3,27.27,0.89,33.33,0.35,0,0.12,4.02,45.59,9.21,31.41,4.72,3.37,1.42,27.93,2.95,0.59,37.74,85.6,6.67,80.53,12.64,89.25,7.5,87.4,35.91,88.32,0.53,44.44,13.69,12.95,0.14,1.59,0.18,0,0.77,53.85,1.12,2.07,88.57,2.83,77.08,0.53,44.44,2.95,0.35,4.67,74.68,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0.12,0,0
Diogo Jota,Liverpool,Liverpool,"LWF, CF",26,55000000,2027-06-30,20,1108,5,4.12,4,1.09,22.99,43.46,Portugal,Portugal,right,178,73,no,6.42,7.23,53.93,4.63,36.84,0.24,0.38,0.08,2.27,3.57,1.54,2,0.16,0,0,3.09,0.41,5,0.41,0.34,1,0.08,25,2.03,40,20,0.32,0.97,41.67,0.65,25,0.16,50,0.08,3.9,45.83,7.88,40.21,3.74,2.68,1.14,22.18,1.62,1.3,26.56,78.59,6.34,65.38,6.17,96.05,6.9,74.12,24.37,81.67,1.38,47.06,14.28,15.43,0.09,0.89,0,0.08,0.41,20,0.49,2.6,68.75,0.89,63.64,0.73,33.33,0.65,0.32,2.92,61.11,0,,0,,0,0,0,0,,,0.08,,,0,0,0,0,0,0
A. Gordon,Newcastle United,Newcastle United,"LWF, RWF, RAMF",22,40000000,2025-06-30,29,1675,3,4.53,0,0.98,23.91,39.78,England,England,right,183,74,no,7.09,7.68,52.45,3.28,16.39,0.7,0.96,0,2.36,3.24,1.4,7,0.38,0,0,3.98,0.16,3,0.16,0.24,0,0,33,1.77,51.52,9.091,0,1.88,20,0.48,11.11,1.4,23.08,0.27,4.89,50.55,9.46,39.2,3.12,2.36,1.67,18.21,1.56,1.18,23.37,80.46,4.51,67.86,7.2,94.03,7.2,76.12,20.96,86.41,0.7,61.54,16.67,15.42,0.05,0.64,0,0.11,0.38,57.14,0.27,1.67,67.74,2.1,41.03,0.38,42.86,1.13,0.38,2.63,69.39,0,,0,,0,0,0,0,,,0,,,0.11,0.05,0,0.21,0,0
E. Smith-Rowe,Arsenal,Arsenal,"LW, RCMF, AMF",22,38000000,2026-06-30,11,198,0,0.49,1,0.62,8.64,36.84,England,England,right,182,72,no,3.18,2.27,40,0.91,0,0.45,0.88,0,1.82,3.53,0.45,0,0,0,0,1.82,0,0,0,0.22,0,0,4,1.82,25,0,0.45,1.82,25,1.36,33.33,0.45,0,0.91,1.36,33.33,3.18,42.86,3.64,0.45,0.91,25.45,1.82,0.45,34.09,89.33,4.55,80,9.09,100,11.36,84,31.82,92.86,0.45,100,14.67,2.69,0.28,1.82,0,0,0.45,100,0.91,0.91,50,2.73,83.33,0,0,2.73,0.45,4.55,90,0,,0,,0,0,0,0,,,0,,,0,0,0,1.82,0,0
J. Bowen,West Ham United,West Ham United,"RAMF, RWF, RW",26,38000000,2025-06-30,36,3383,5,8.93,4,7.16,21.12,40.55,England,"England, Wales",left,175,70,no,5.88,4.39,53.33,3.41,27.34,0.48,0.51,0.24,3.06,3.24,0.72,2,0.05,0,0,3.8,0.13,4,0.11,0.24,0,0,66,1.76,27.27,7.576,0.11,2.53,24.21,0.11,25,2.34,21.59,0.27,4.39,57.58,10.16,41.88,3.3,2.34,0.96,12.77,1.57,1.76,18.78,73.51,4.95,65.05,4.1,92.21,5.64,73.58,15.27,82.75,1.12,52.38,18.53,27.05,0.19,1.17,0.03,0.03,0.43,43.75,0.53,1.41,71.7,1.76,53.03,0.43,31.25,0.72,0.56,2.9,66.97,0,,0,,0,0,0,0,,,0.08,,,0.27,0.03,0,2.23,2,50
M. Almirón,Newcastle United,Newcastle United,RWF,29,35000000,2026-06-30,31,2384,11,6.3,1,1.91,14.91,47.09,Paraguay,Paraguay,left,174,70,no,6.08,4.79,67.72,0.68,33.33,0.26,0.4,0.08,2.57,3.86,0.72,2,0.08,0,0,2.79,0.42,11,0.42,0.24,0,0,55,2.08,30.91,20,0.04,1.66,20.45,0.3,12.5,1.32,22.86,0.34,3.21,48.24,7.1,37.77,4,2.04,1.7,25.07,2.34,1.09,32.32,84.58,7.97,78.67,8.38,94.59,8.15,80.56,29.9,88.51,0.83,72.73,14.78,18.2,0.07,0.49,0.23,0,0.64,41.18,0.3,2.04,79.63,1.89,66,0.42,18.18,1.32,0.3,3.85,77.45,0,,0,,0,0,0,0,,,0.15,,,0,0,0,0.34,0,0
A. Saint-Maximin,Newcastle United,Newcastle United,LWF,26,35000000,2026-06-30,22,1138,1,2.1,4,3.1,22.78,44.1,France,"France, Guadeloupe",right,173,67,no,2.61,2.69,47.06,0.4,40,0.55,0.86,0,0.79,1.23,0.47,1,0.08,0,0,7.67,0.08,1,0.08,0.17,0,0,26,2.06,38.46,3.846,0.32,3.32,26.19,2.61,24.24,0.71,33.33,0.4,9.17,65.52,17.95,45.81,5.22,6.49,3.16,21.51,2.85,1.11,31.48,72.36,8.54,73.15,6.41,88.89,10.68,67.41,26.57,78.57,1.66,66.67,18.68,21.42,0.25,1.58,0.16,0,1.11,0,1.03,2.37,66.67,5.54,60,1.42,22.22,2.85,0.87,5.69,83.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0.08,0,0
J. Ramsey,Aston Villa,Aston Villa,"LW, RW, LCMF",21,32000000,2027-06-30,33,2685,5,4.45,4,3.83,19.81,44.33,England,England,right,180,72,no,8.65,6.84,61.76,2.11,31.75,0.37,0.53,0.17,4.06,5.81,1.07,4,0.13,0,0,2.08,0.17,5,0.17,0.15,0,0,27,0.91,37.04,18.519,0.13,1.17,14.29,0.84,20,0.34,0,0.27,2.85,47.06,8.15,38.27,2.15,2.48,1.81,18.67,0.5,1.41,27.35,85.91,7.21,75.81,6.57,96.43,7.68,89.96,25.37,89.83,0.8,66.67,16.26,14.1,0.13,0.94,0,0,0.27,87.5,0.67,2.35,85.71,1.34,67.5,0.2,83.33,1.07,0.23,2.88,76.74,0,,0,,0,0,0,0,,,0.23,,,0,0,0,0,0,0
Pedro Neto,Wolverhampton Wanderers,Wolverhampton Wanderers,"LAMF, RW, RWF",23,32000000,2027-06-30,18,1046,0,1.81,0,1.23,20.99,40.57,Portugal,Portugal,left,172,62,no,3.79,4.39,45.1,0.52,0,0,0,0.09,1.81,2.49,0.69,1,0.09,0,0,5.42,0,0,0,0.16,0,0,18,1.55,22.22,0,0,4.04,27.66,2.15,32,1.89,22.73,1.12,6.8,55.7,12.13,41.84,3.36,3.87,1.38,22.37,3.1,1.2,28.74,78.44,4.73,61.82,8.95,96.15,9.29,72.22,23.49,89.01,1.29,46.67,15.89,20.01,0.11,1.12,0.26,0,0.26,66.67,0.34,1.72,75,2.93,35.29,0.26,33.33,0.77,1.2,3.96,63.04,0,,0,,0,0,0,0,,,0,,,0.77,0.26,66.67,2.07,0,0
H. Barnes,Leicester City,Leicester City,"LAMF, LW",25,32000000,2025-06-30,32,2798,12,7.46,1,2.69,19.94,35.65,England,"England, Scotland",right,174,66,no,4.05,4.25,47.73,3.41,26.42,0,0,0.03,2.03,2.45,1.16,3,0.1,0,0,4.15,0.39,12,0.39,0.24,0,0,67,2.16,49.25,17.91,0.03,1.67,34.62,1.48,39.13,0.16,0,0.1,5.15,43.13,9.23,36.24,3.57,3.38,1.29,18.33,1.99,1.16,22.64,77.56,5.4,70.24,5.92,94.57,5.79,73.33,20.2,82.32,0.8,48,15.29,17.92,0.09,0.64,0.13,0.03,0.48,60,0.29,1.96,73.77,2.09,53.85,0.48,40,1.13,0.51,4.02,76,0,,0,,0,0,0,0,,,0.03,,,0,0,0,0,0,0
C. Pulišić,Chelsea,Chelsea,"LAMF, AMF, RWF",24,32000000,2024-06-30,21,887,1,2.08,0,0.91,21.51,37.26,United States,"United States, Croatia",right,178,70,no,3.96,4.06,52.5,3.25,28.13,0.1,0.17,0.1,1.72,2.95,0.91,1,0.1,0,0,2.84,0.1,1,0.1,0.21,0,0,15,1.52,26.67,6.667,0,2.03,10,1.12,18.18,0.91,0,0.51,5.48,40.74,11.57,33.33,2.94,4.26,1.72,22.93,1.22,1.52,27.7,82.05,5.28,71.15,8.52,96.43,8.22,76.54,25.06,88.66,0.81,37.5,14.37,13.35,0.09,1.01,0.1,0,0.1,0,0,1.83,66.67,1.62,37.5,0.1,0,0.1,0.2,1.93,52.63,0,,0,,0,0,0,0,,,0.1,,,0,0,0,0,0,0
R. Mahrez,Manchester City,Manchester City,"RWF, RAMF, RW",32,30000000,2025-06-30,27,1797,5,5.67,9,6.45,17.13,46.2,France,"France, Algeria",left,179,67,no,5.46,4.71,61.7,1.35,18.52,0.15,0.27,0,2.4,4.25,0.6,2,0.1,0,0,4.11,0.25,4,0.2,0.28,0,0,40,2,35,12.5,0.45,2.25,33.33,0.1,50,2.05,34.15,0.8,4.11,53.66,9.22,42.93,4.41,3.01,1,38.81,3.11,1.85,45.83,87.98,5.66,70.8,15.68,95.85,16.48,87.23,41.17,92.34,2.4,64.58,17.37,26.1,0.32,2,0.05,0.1,0.8,56.25,0.75,2.4,79.17,3.81,56.58,1.15,26.09,2.05,0.95,4.96,84.85,0,,0,,0,0,0,0,,,0.1,,,0.95,0.4,25,2.9,1,100
C. Madueke,Chelsea,Chelsea,"RW, RAMF",21,28000000,2030-06-30,9,491,1,1.11,0,0.25,24.75,42.96,England,"England, Nigeria",left,182,70,no,7.33,4.4,58.33,1.47,37.5,0,0,0.18,4.77,8.21,0.73,0,0,0,0,6.42,0.18,1,0.18,0.2,0,0,10,1.83,60,10,0,2.75,6.67,0.18,0,2.57,7.14,0.73,9.71,47.17,16.31,41.57,4.95,3.85,1.47,28.59,1.65,1.47,34.09,81.72,7.33,80,12.83,98.57,6.23,73.53,31.16,88.82,0.37,50,14.92,10.04,0.05,0.73,0.18,0,0.73,75,0.37,0.92,100,3.85,42.86,0.55,33.33,2.2,0,3.85,85.71,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0.18,0,0
A. Danjuma,Tottenham Hotspur,Tottenham Hotspur,"LW, AMF, LWB",26,27000000,2026-06-30,8,151,1,0.51,0,0.07,11.92,40,Nigeria,"Nigeria, Netherlands",right,178,74,yes,2.38,1.79,100,0.6,0,0,0,0,0.6,1.03,0,0,0,0,0,4.17,0.6,1,0.6,0.3,0,0,5,2.98,60,20,0,1.19,100,0.6,100,0.6,100,0,3.58,33.33,5.96,20,2.98,2.38,0,14.9,0,0,19.07,62.5,4.77,25,5.96,90,2.38,100,17.88,60,0,0,7.17,0,0.04,0.6,0,0,0.6,0,0,1.19,0,2.38,50,0.6,0,0,1.19,2.38,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J.  McGinn,Aston Villa,Aston Villa,"RW, RCMF, LCMF",28,27000000,2025-06-30,32,2756,1,2.18,3,1.44,19.69,51.58,Scotland,Scotland,left,178,68,no,7.15,5.71,61.71,1.27,43.59,0.56,0.78,0.13,3.07,4.31,1.18,6,0.2,0,0,2.45,0.03,1,0.03,0.07,0,0,38,1.24,23.68,2.632,0.1,1.04,34.38,0.56,23.53,0.46,42.86,0.23,2.45,62.67,9.21,48.94,0.98,0.69,0.52,19.33,0.62,2.02,29.36,83.43,8.36,75,4.44,95.59,11.53,85.84,25.21,88.47,3.1,58.95,19.2,31.63,0.05,0.36,0.07,0,0.49,53.33,0.2,5.22,71.25,1.76,44.44,0.82,36,0.69,0.33,5.98,80.33,0,,0,,0,0,0,0,,,0.23,,,0.29,0,0,0.85,0,0
M. Olise,Crystal Palace,Crystal Palace,"RAMF, RWF, RW",21,27000000,2026-06-30,35,2781,2,2.52,10,8.17,23.62,48.49,England,"England, France",left,176,68,no,7.77,6.25,59.07,2.14,30.3,0.74,0.94,0.03,3.33,4.22,0.84,2,0.06,0,0,6.02,0.06,2,0.06,0.08,0,0,45,1.46,26.67,4.444,0.32,3.37,28.85,0.29,11.11,3.01,30.11,0.65,7.38,58.77,12.49,50.52,2.17,3.01,1.1,25.95,1.2,2.17,35.63,77.29,8.45,64.37,9.32,93.06,10.91,75.37,29.87,84.51,2.62,56.79,18.14,31.12,0.26,1.94,0,0.06,0.71,45.45,0.49,3.3,69.61,4.27,47.73,0.71,50,1.26,1.04,6.05,75.94,0,,0,,0,0,0,0,,,0.1,,,1.52,0.19,33.33,3.92,0,0
W. Zaha,Crystal Palace,Crystal Palace,"LAMF, LWF, CF",30,27000000,2023-06-30,27,2479,7,8.07,1,2.37,30.61,41.64,Côte d'Ivoire,"Côte d'Ivoire, England",right,180,66,no,5.23,5.99,57.58,0.87,20.83,0,0,0,1.78,2.19,1.23,5,0.18,0,0,6.28,0.25,7,0.25,0.29,0,0,64,2.32,32.81,10.938,0.04,1.92,30.19,1.45,35,0.4,18.18,0.15,8.46,55.79,19.93,40.26,3.96,2.61,0.58,16.12,1.74,2.8,22.84,78.22,4.03,70.27,6.61,91.21,6.64,78.14,20.62,82.92,0.4,54.55,15.79,12.83,0.09,0.69,0.11,0.04,0.65,33.33,0.33,1.16,65.63,2.25,74.19,0.54,26.67,1.52,0.51,3.12,79.07,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0,2,0
A. Iwobi,Everton,Everton,"RW, LCMF, RCMF",27,25000000,2024-06-30,36,3497,2,3.52,7,5.07,15.03,45.55,Nigeria,"Nigeria, England",right,180,75,no,6.13,5.15,63.5,1.21,31.91,0.1,0.12,0.05,2.75,3.3,0.51,2,0.05,0,0,3.17,0.05,2,0.05,0.09,0,0,36,0.93,36.11,5.556,0.18,2.37,35.87,0.41,37.5,1.96,35.53,0.23,2.96,53.04,6.61,38.91,1.29,1.8,1.03,24.78,1,0.36,35.8,79.44,10.63,71.19,6.36,92.71,13.33,81.47,30.19,85.51,3.37,54.2,19.02,36.31,0.13,1.18,0.03,0.05,0.93,44.44,0.75,5.58,70.51,3.47,51.11,1.31,43.14,1.16,0.82,7,79.78,0,,0,,0,0,0,0,,,0.31,,,0,0,0,0.41,0,0
