Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
C. Taylor,Stoke City,Bristol Rovers,"RCB, CB",21,1500000,2025-06-30,42,3925,3,3.17,0,0.06,20.32,66.48,England,England,right,183,77,no,9.86,4.52,75.63,8.37,68.77,0.23,0.41,0.64,6.21,11.12,0.55,7,0.16,0,0,0.53,0.07,3,0.07,0.07,1,0.02,17,0.39,35.29,17.647,0,0.05,0,0,0,0.02,0,0.02,0.53,69.57,2.77,53.72,0.62,0.57,0.16,18.94,0.11,1.63,34.81,83.66,15.36,72.84,1.65,90.28,13.87,93.88,30.2,88.61,4.56,51.76,21.26,39.17,0,0.05,0,0,0.02,100,0,3.39,50,0.21,22.22,0.14,50,0.09,0,6.58,60.28,0,,0,,0,0,0,0,,,0.96,,,0,0,0,0,0,0
D. Simeu,Morecambe,Carlisle United,"RCB, LCB",20,1000000,2024-06-30,18,1703,0,0.99,1,0.52,22.41,62.26,Cameroon,"Cameroon, England",right,186,75,yes,12,7.72,73.97,7.87,53.69,0.32,0.42,0.48,5.97,8,1.11,8,0.42,0,0,0.16,0,0,0,0.05,0,0,5,0.26,20,0,0.05,0.11,0,0,0,0.11,0,0.05,0.42,25,1.85,28.57,0.48,0.21,0.11,11.2,0.32,0.63,29.07,76.55,14.06,65.04,2.59,97.96,9.41,87.08,24.2,83.41,4.76,43.33,20.57,36.35,0.03,0.16,0,0,0,0,0.16,3.38,48.44,0.26,20,0.32,33.33,0.21,0,6.98,49.24,0,,0,,0,0,0,0,,,1.96,,,0,0,0,0,0,0
J. Perch,Mansfield Town,Mansfield Town,"LCB, RB, LB",37,800000,2023-06-30,23,1848,1,0.4,0,0.21,16.31,61.19,England,"England, Jamaica",right,180,80,no,9.69,5.99,69.92,4.82,61.62,0.83,1.29,0.44,4.68,7.27,0.78,8,0.39,0,0,0.58,0.05,1,0.05,0.02,1,0.05,4,0.19,25,25,0,0.78,37.5,0.39,37.5,0.39,37.5,0.05,0.29,83.33,1.41,48.28,0.39,0.58,0.1,23.47,0.58,0.73,37.16,87.68,16.02,79.94,3.31,97.06,11.54,91.98,33.07,91.31,3.36,63.77,17.55,32.17,0.01,0.1,0,0,0.1,0,0.1,4.19,72.09,1.07,54.55,0.34,28.57,0.24,0.29,7.99,74.39,0,,0,,0,0,0,0,,,0.63,,,0.05,0,0,0,0,0
T. Smith,Colchester United,Colchester United,LCB,32,650000,2023-06-30,32,2847,1,1.39,1,0.99,19.44,63.25,England,"England, New Zealand",left,188,82,no,10.53,6.04,68.06,7.65,63.22,0.16,0.21,0.66,6.26,8.5,0.76,4,0.13,0,0,0.25,0.03,1,0.03,0.04,1,0.03,10,0.32,20,10,0.03,0.09,66.67,0.09,66.67,0,0,0,0.28,44.44,1.55,51.02,0.85,0.63,0.09,17.23,0.16,1.14,35.18,77.63,18.62,68.25,2.78,94.32,10.37,88.72,27.41,84.54,7.68,53.09,22,37.75,0.03,0.19,0,0,0,0,0.16,6.48,56.59,0.38,50,0.25,12.5,0.41,0.06,9.01,63.86,0,,0,,0,0,0,0,,,2.02,,,0,0,0,0,0,0
L. Chambers,Colchester United,Colchester United,"RCB, CB",37,600000,2023-06-30,43,4102,1,2.21,0,1.12,16.89,59.87,England,"England, Republic of Ireland",right,185,87,no,9.26,5.05,68.7,7.02,59.06,0.13,0.17,0.61,5.66,7.51,0.39,5,0.11,2,0.04,0.26,0.02,1,0.02,0.05,1,0.02,16,0.35,31.25,6.25,0,0.11,0,0,0,0.11,0,0.02,0.31,42.86,1.16,41.51,0.72,0.24,0.04,17.18,0.22,0.64,34.01,71.23,19.24,58.38,2.52,89.57,9.98,90.99,22.6,81.65,11.3,51.07,27.26,43.52,0.02,0.11,0,0,0.09,25,0.02,8.29,48.68,0.86,25.64,0.64,24.14,0.37,0,10.77,64.97,0,,0,,0,0,0,0,,,2.04,,,0.02,0,0,0,0,0
J. Guthrie,Northampton Town,Northampton Town,LCB,30,500000,2023-06-20,46,4530,8,6.09,1,0.33,21.99,70.28,England,England,left,193,82,no,10.63,6.08,79.74,11.07,71.81,0.22,0.32,0.56,5.56,8.27,0.52,4,0.08,0,0,0.52,0.16,8,0.16,0.12,2,0.04,30,0.6,53.33,26.667,0.02,0.06,66.67,0.06,66.67,0,0,0.02,0.18,88.89,0.75,57.89,0.87,0.46,0.06,13.89,0.28,0.64,30.97,77.04,15.36,64.17,2.42,91.8,10.17,90.82,24.4,82.65,6.52,56.1,22.6,39.77,0.01,0.08,0.02,0.04,0,0,0.1,4.89,63.01,0.2,40,0.12,33.33,0.14,0.04,8.46,61.97,0,,0,,0,0,0,0,,,1.83,,,0,0,0,0,0,0
J. Baldwin,Ross County,Bristol Rovers,"RCB, DMF",29,450000,2024-05-31,3,163,0,0,0,0,23.74,60.47,England,England,right,185,70,no,9.39,6.07,63.64,10.49,57.89,0.55,0.73,0,4.97,6.59,1.1,1,0.55,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0.55,100,0,0,0.55,100,0,1.1,100,2.21,50,0,0.55,0,13.8,0,1.66,28.71,71.15,17.12,58.06,1.66,66.67,6.63,100,20.98,84.21,7.18,30.77,22.79,31.48,0,0,0,0,0,0,0,7.18,46.15,2.21,50,0.55,0,0.55,0.55,8.83,62.5,0,,0,,0,0,0,0,,,1.1,,,0,0,0,0,0,0
P. Sweeney,Exeter City,Exeter City,RCB,28,400000,2023-06-30,43,4032,0,1.62,1,1.84,19.93,58.79,Republic of Ireland,Republic of Ireland,right,183,80,no,10.47,5.74,71.98,7.5,55.36,0.09,0.14,0.6,6.25,10.01,0.67,4,0.09,0,0,1.5,0,0,0,0.04,0,0,10,0.22,40,0,0.02,2.21,36.36,0.02,0,2.17,37.11,0.33,0.87,56.41,2.28,53.92,0.45,0.8,0.07,23.28,0.16,0.63,44.15,71.18,25.36,61.88,3.48,91.03,11.16,86.6,31.27,81.87,10.76,46.89,23.01,37.76,0.04,0.42,0,0,0.18,62.5,0.25,11.25,56.35,3.04,44.12,0.85,39.47,0.54,0.92,13.44,72.43,0,,0,,0,0,0,0,,,1.41,,,0.07,0,0,0,0,0
T. Craig,Crawley Town,Crawley Town,"LCB, CB",37,400000,2023-05-31,35,3238,1,0.53,0,0.47,14.62,65.02,England,England,left,185,79,no,7.95,4.39,75.32,6.53,66.81,0.25,0.35,0.75,4.39,6.1,0.33,6,0.17,0,0,0.11,0.03,1,0.03,0.01,1,0.03,7,0.19,28.57,14.286,0,0.03,100,0.03,100,0,0,0,0.03,100,0.33,41.67,0.47,0.19,0.03,9.81,0.19,0.5,23.99,79.37,12.65,68.57,2.22,95,7.42,92.88,18.12,86.04,5.84,58.57,22.31,36.09,0.01,0.11,0,0,0,0,0.03,4.11,55.41,0.5,27.78,0.22,37.5,0.14,0.03,6,66.67,0,,0,,0,0,0,0,,,1.67,,,0.03,0,0,0,0,0
A. Taylor,Kilmarnock,Walsall,RCB,32,375000,2023-05-31,11,778,1,0.93,0,0,16.66,63.89,England,"England, Wales",right,193,76,no,9.49,4.86,66.67,7.87,69.12,0.35,0.52,0.69,5.9,8.79,0.81,1,0.12,0,0,0.58,0.12,1,0.12,0.11,1,0.12,6,0.69,33.33,16.667,0,0.23,50,0,0,0.23,50,0.12,0.35,66.67,0.46,75,0.93,0.46,0,17.81,0.35,0.46,33.78,75.34,18.16,65.61,1.97,94.12,11.92,89.32,24.64,82.16,8.91,57.14,21.45,35.77,0,0,0,0,0,0,0,7.63,56.06,0.81,42.86,0.35,33.33,0.12,0.12,10.41,65.56,0,,0,,0,0,0,0,,,1.62,,,0,0,0,0,0,0
